distance to pixel,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
15900.0,"['ColumnPad', 7, 'C', 'R08-']","['ColumnPad', 7, 'C', 'L05+']"
15900.0,"['ColumnPad', 7, 'C', 'L05+']","['ColumnPad', 7, 'C', 'L08-']"
10600.0,"['ColumnPad', 7, 'C', 'L08-']","['ColumnPad', 7, 'C', 'R06+']"
15900.0,"['ColumnPad', 7, 'C', 'R06+']","['ColumnPad', 7, 'C', 'R09-']"
15900.0,"['ColumnPad', 7, 'C', 'R09-']","['ColumnPad', 7, 'C', 'L06+']"
15900.0,"['ColumnPad', 7, 'C', 'L06+']","['ColumnPad', 7, 'C', 'L09-']"
10600.0,"['ColumnPad', 7, 'C', 'L09-']","['ColumnPad', 7, 'C', 'R07+']"
15900.000000000004,"['ColumnPad', 7, 'C', 'R07+']","['ColumnPad', 7, 'C', 'R10-']"
15900.000000000004,"['ColumnPad', 7, 'C', 'R10-']","['ColumnPad', 7, 'C', 'L07+']"
15900.000000000004,"['ColumnPad', 7, 'C', 'L07+']","['ColumnPad', 7, 'C', 'L10-']"
10600.000000000004,"['ColumnPad', 7, 'C', 'L10-']","['ColumnPad', 7, 'C', 'R08+']"
15900.000000000004,"['ColumnPad', 7, 'C', 'R08+']","['ColumnPad', 7, 'C', 'R11-']"
15900.000000000004,"['ColumnPad', 7, 'C', 'R11-']","['ColumnPad', 7, 'C', 'L08+']"
15900.000000000004,"['ColumnPad', 7, 'C', 'L08+']","['ColumnPad', 7, 'C', 'L11-']"
10600.000000000004,"['ColumnPad', 7, 'C', 'L11-']","['ColumnPad', 7, 'C', 'R09+']"
0.0,"['ColumnPad', 7, 'C', 'R09+']","['ColumnPad', 7, 'C', 'L09+']"
5300.000000000004,"['ColumnPad', 7, 'C', 'L09+']","['ColumnPad', 7, 'C', 'R10+']"
0.0,"['ColumnPad', 7, 'C', 'R10+']","['ColumnPad', 7, 'C', 'L10+']"
5300.0,"['ColumnPad', 7, 'C', 'L10+']","['ColumnPad', 7, 'C', 'R11+']"
0.0,"['ColumnPad', 7, 'C', 'R11+']","['ColumnPad', 7, 'C', 'L11+']"
55838.96483750711,"['ColumnPad', 7, 'C', 'L11+']","['ColumnPad', 6, 'C', 'R00-']"
0.0,"['ColumnPad', 6, 'C', 'R00-']","['ColumnPad', 6, 'C', 'L00-']"
5300.0,"['ColumnPad', 6, 'C', 'L00-']","['ColumnPad', 6, 'C', 'R01-']"
0.0,"['ColumnPad', 6, 'C', 'R01-']","['ColumnPad', 6, 'C', 'L01-']"
5300.000000000001,"['ColumnPad', 6, 'C', 'L01-']","['ColumnPad', 6, 'C', 'R02-']"
0.0,"['ColumnPad', 6, 'C', 'R02-']","['ColumnPad', 6, 'C', 'L02-']"
10600.0,"['ColumnPad', 6, 'C', 'L02-']","['ColumnPad', 6, 'C', 'R00+']"
15900.0,"['ColumnPad', 6, 'C', 'R00+']","['ColumnPad', 6, 'C', 'R03-']"
15900.0,"['ColumnPad', 6, 'C', 'R03-']","['ColumnPad', 6, 'C', 'L00+']"
15900.0,"['ColumnPad', 6, 'C', 'L00+']","['ColumnPad', 6, 'C', 'L03-']"
10600.0,"['ColumnPad', 6, 'C', 'L03-']","['ColumnPad', 6, 'C', 'R01+']"
15900.0,"['ColumnPad', 6, 'C', 'R01+']","['ColumnPad', 6, 'C', 'R04-']"
15900.0,"['ColumnPad', 6, 'C', 'R04-']","['ColumnPad', 6, 'C', 'L01+']"
15900.0,"['ColumnPad', 6, 'C', 'L01+']","['ColumnPad', 6, 'C', 'L04-']"
10600.0,"['ColumnPad', 6, 'C', 'L04-']","['ColumnPad', 6, 'C', 'R02+']"
15900.0,"['ColumnPad', 6, 'C', 'R02+']","['ColumnPad', 6, 'C', 'R05-']"
15900.0,"['ColumnPad', 6, 'C', 'R05-']","['ColumnPad', 6, 'C', 'L02+']"
15900.0,"['ColumnPad', 6, 'C', 'L02+']","['ColumnPad', 6, 'C', 'L05-']"
10600.0,"['ColumnPad', 6, 'C', 'L05-']","['ColumnPad', 6, 'C', 'R03+']"
15900.0,"['ColumnPad', 6, 'C', 'R03+']","['ColumnPad', 6, 'C', 'R06-']"
15900.0,"['ColumnPad', 6, 'C', 'R06-']","['ColumnPad', 6, 'C', 'L03+']"
15900.0,"['ColumnPad', 6, 'C', 'L03+']","['ColumnPad', 6, 'C', 'L06-']"
10600.0,"['ColumnPad', 6, 'C', 'L06-']","['ColumnPad', 6, 'C', 'R04+']"
15900.0,"['ColumnPad', 6, 'C', 'R04+']","['ColumnPad', 6, 'C', 'R07-']"
15900.0,"['ColumnPad', 6, 'C', 'R07-']","['ColumnPad', 6, 'C', 'L04+']"
15900.0,"['ColumnPad', 6, 'C', 'L04+']","['ColumnPad', 6, 'C', 'L07-']"
10600.0,"['ColumnPad', 6, 'C', 'L07-']","['ColumnPad', 6, 'C', 'R05+']"
15900.0,"['ColumnPad', 6, 'C', 'R05+']","['ColumnPad', 6, 'C', 'R08-']"
15900.0,"['ColumnPad', 6, 'C', 'R08-']","['ColumnPad', 6, 'C', 'L05+']"
15900.0,"['ColumnPad', 6, 'C', 'L05+']","['ColumnPad', 6, 'C', 'L08-']"
10600.0,"['ColumnPad', 6, 'C', 'L08-']","['ColumnPad', 6, 'C', 'R06+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R06+']","['ColumnPad', 6, 'C', 'R09-']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R09-']","['ColumnPad', 6, 'C', 'L06+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'L06+']","['ColumnPad', 6, 'C', 'L09-']"
10600.000000000004,"['ColumnPad', 6, 'C', 'L09-']","['ColumnPad', 6, 'C', 'R07+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R07+']","['ColumnPad', 6, 'C', 'R10-']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R10-']","['ColumnPad', 6, 'C', 'L07+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'L07+']","['ColumnPad', 6, 'C', 'L10-']"
10600.000000000004,"['ColumnPad', 6, 'C', 'L10-']","['ColumnPad', 6, 'C', 'R08+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R08+']","['ColumnPad', 6, 'C', 'R11-']"
15900.000000000004,"['ColumnPad', 6, 'C', 'R11-']","['ColumnPad', 6, 'C', 'L08+']"
15900.000000000004,"['ColumnPad', 6, 'C', 'L08+']","['ColumnPad', 6, 'C', 'L11-']"
10600.0,"['ColumnPad', 6, 'C', 'L11-']","['ColumnPad', 6, 'C', 'R09+']"
0.0,"['ColumnPad', 6, 'C', 'R09+']","['ColumnPad', 6, 'C', 'L09+']"
5300.0,"['ColumnPad', 6, 'C', 'L09+']","['ColumnPad', 6, 'C', 'R10+']"
0.0,"['ColumnPad', 6, 'C', 'R10+']","['ColumnPad', 6, 'C', 'L10+']"
5300.0,"['ColumnPad', 6, 'C', 'L10+']","['ColumnPad', 6, 'C', 'R11+']"
0.0,"['ColumnPad', 6, 'C', 'R11+']","['ColumnPad', 6, 'C', 'L11+']"
55838.9649197066,"['ColumnPad', 6, 'C', 'L11+']","['ColumnPad', 5, 'C', 'R00-']"
0.0,"['ColumnPad', 5, 'C', 'R00-']","['ColumnPad', 5, 'C', 'L00-']"
5300.000000000001,"['ColumnPad', 5, 'C', 'L00-']","['ColumnPad', 5, 'C', 'R01-']"
0.0,"['ColumnPad', 5, 'C', 'R01-']","['ColumnPad', 5, 'C', 'L01-']"
5300.0,"['ColumnPad', 5, 'C', 'L01-']","['ColumnPad', 5, 'C', 'R02-']"
0.0,"['ColumnPad', 5, 'C', 'R02-']","['ColumnPad', 5, 'C', 'L02-']"
10600.0,"['ColumnPad', 5, 'C', 'L02-']","['ColumnPad', 5, 'C', 'R00+']"
15900.0,"['ColumnPad', 5, 'C', 'R00+']","['ColumnPad', 5, 'C', 'R03-']"
15900.0,"['ColumnPad', 5, 'C', 'R03-']","['ColumnPad', 5, 'C', 'L00+']"
15900.0,"['ColumnPad', 5, 'C', 'L00+']","['ColumnPad', 5, 'C', 'L03-']"
10600.0,"['ColumnPad', 5, 'C', 'L03-']","['ColumnPad', 5, 'C', 'R01+']"
15900.0,"['ColumnPad', 5, 'C', 'R01+']","['ColumnPad', 5, 'C', 'R04-']"
15900.0,"['ColumnPad', 5, 'C', 'R04-']","['ColumnPad', 5, 'C', 'L01+']"
15900.0,"['ColumnPad', 5, 'C', 'L01+']","['ColumnPad', 5, 'C', 'L04-']"
10600.0,"['ColumnPad', 5, 'C', 'L04-']","['ColumnPad', 5, 'C', 'R02+']"
15900.0,"['ColumnPad', 5, 'C', 'R02+']","['ColumnPad', 5, 'C', 'R05-']"
15900.0,"['ColumnPad', 5, 'C', 'R05-']","['ColumnPad', 5, 'C', 'L02+']"
15900.0,"['ColumnPad', 5, 'C', 'L02+']","['ColumnPad', 5, 'C', 'L05-']"
10600.0,"['ColumnPad', 5, 'C', 'L05-']","['ColumnPad', 5, 'C', 'R03+']"
15900.0,"['ColumnPad', 5, 'C', 'R03+']","['ColumnPad', 5, 'C', 'R06-']"
15900.0,"['ColumnPad', 5, 'C', 'R06-']","['ColumnPad', 5, 'C', 'L03+']"
15900.0,"['ColumnPad', 5, 'C', 'L03+']","['ColumnPad', 5, 'C', 'L06-']"
10600.0,"['ColumnPad', 5, 'C', 'L06-']","['ColumnPad', 5, 'C', 'R04+']"
15900.0,"['ColumnPad', 5, 'C', 'R04+']","['ColumnPad', 5, 'C', 'R07-']"
15900.0,"['ColumnPad', 5, 'C', 'R07-']","['ColumnPad', 5, 'C', 'L04+']"
15900.0,"['ColumnPad', 5, 'C', 'L04+']","['ColumnPad', 5, 'C', 'L07-']"
10600.0,"['ColumnPad', 5, 'C', 'L07-']","['ColumnPad', 5, 'C', 'R05+']"
15900.0,"['ColumnPad', 5, 'C', 'R05+']","['ColumnPad', 5, 'C', 'R08-']"
15900.0,"['ColumnPad', 5, 'C', 'R08-']","['ColumnPad', 5, 'C', 'L05+']"
15900.0,"['ColumnPad', 5, 'C', 'L05+']","['ColumnPad', 5, 'C', 'L08-']"
10600.0,"['ColumnPad', 5, 'C', 'L08-']","['ColumnPad', 5, 'C', 'R06+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R06+']","['ColumnPad', 5, 'C', 'R09-']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R09-']","['ColumnPad', 5, 'C', 'L06+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'L06+']","['ColumnPad', 5, 'C', 'L09-']"
10600.000000000004,"['ColumnPad', 5, 'C', 'L09-']","['ColumnPad', 5, 'C', 'R07+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R07+']","['ColumnPad', 5, 'C', 'R10-']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R10-']","['ColumnPad', 5, 'C', 'L07+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'L07+']","['ColumnPad', 5, 'C', 'L10-']"
10600.000000000004,"['ColumnPad', 5, 'C', 'L10-']","['ColumnPad', 5, 'C', 'R08+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R08+']","['ColumnPad', 5, 'C', 'R11-']"
15900.000000000004,"['ColumnPad', 5, 'C', 'R11-']","['ColumnPad', 5, 'C', 'L08+']"
15900.000000000004,"['ColumnPad', 5, 'C', 'L08+']","['ColumnPad', 5, 'C', 'L11-']"
10600.0,"['ColumnPad', 5, 'C', 'L11-']","['ColumnPad', 5, 'C', 'R09+']"
0.0,"['ColumnPad', 5, 'C', 'R09+']","['ColumnPad', 5, 'C', 'L09+']"
5300.0,"['ColumnPad', 5, 'C', 'L09+']","['ColumnPad', 5, 'C', 'R10+']"
0.0,"['ColumnPad', 5, 'C', 'R10+']","['ColumnPad', 5, 'C', 'L10+']"
5300.0,"['ColumnPad', 5, 'C', 'L10+']","['ColumnPad', 5, 'C', 'R11+']"
0.0,"['ColumnPad', 5, 'C', 'R11+']","['ColumnPad', 5, 'C', 'L11+']"
55838.96483750711,"['ColumnPad', 5, 'C', 'L11+']","['ColumnPad', 4, 'C', 'R00-']"
0.0,"['ColumnPad', 4, 'C', 'R00-']","['ColumnPad', 4, 'C', 'L00-']"
5300.000000000001,"['ColumnPad', 4, 'C', 'L00-']","['ColumnPad', 4, 'C', 'R01-']"
0.0,"['ColumnPad', 4, 'C', 'R01-']","['ColumnPad', 4, 'C', 'L01-']"
5300.0,"['ColumnPad', 4, 'C', 'L01-']","['ColumnPad', 4, 'C', 'R02-']"
0.0,"['ColumnPad', 4, 'C', 'R02-']","['ColumnPad', 4, 'C', 'L02-']"
10600.0,"['ColumnPad', 4, 'C', 'L02-']","['ColumnPad', 4, 'C', 'R00+']"
15900.0,"['ColumnPad', 4, 'C', 'R00+']","['ColumnPad', 4, 'C', 'R03-']"
15900.0,"['ColumnPad', 4, 'C', 'R03-']","['ColumnPad', 4, 'C', 'L00+']"
15900.0,"['ColumnPad', 4, 'C', 'L00+']","['ColumnPad', 4, 'C', 'L03-']"
10600.0,"['ColumnPad', 4, 'C', 'L03-']","['ColumnPad', 4, 'C', 'R01+']"
15900.0,"['ColumnPad', 4, 'C', 'R01+']","['ColumnPad', 4, 'C', 'R04-']"
15900.0,"['ColumnPad', 4, 'C', 'R04-']","['ColumnPad', 4, 'C', 'L01+']"
15900.0,"['ColumnPad', 4, 'C', 'L01+']","['ColumnPad', 4, 'C', 'L04-']"
10600.0,"['ColumnPad', 4, 'C', 'L04-']","['ColumnPad', 4, 'C', 'R02+']"
15900.0,"['ColumnPad', 4, 'C', 'R02+']","['ColumnPad', 4, 'C', 'R05-']"
15900.0,"['ColumnPad', 4, 'C', 'R05-']","['ColumnPad', 4, 'C', 'L02+']"
15900.0,"['ColumnPad', 4, 'C', 'L02+']","['ColumnPad', 4, 'C', 'L05-']"
10600.0,"['ColumnPad', 4, 'C', 'L05-']","['ColumnPad', 4, 'C', 'R03+']"
15900.0,"['ColumnPad', 4, 'C', 'R03+']","['ColumnPad', 4, 'C', 'R06-']"
15900.0,"['ColumnPad', 4, 'C', 'R06-']","['ColumnPad', 4, 'C', 'L03+']"
15900.0,"['ColumnPad', 4, 'C', 'L03+']","['ColumnPad', 4, 'C', 'L06-']"
10600.0,"['ColumnPad', 4, 'C', 'L06-']","['ColumnPad', 4, 'C', 'R04+']"
15900.0,"['ColumnPad', 4, 'C', 'R04+']","['ColumnPad', 4, 'C', 'R07-']"
15900.0,"['ColumnPad', 4, 'C', 'R07-']","['ColumnPad', 4, 'C', 'L04+']"
15900.0,"['ColumnPad', 4, 'C', 'L04+']","['ColumnPad', 4, 'C', 'L07-']"
10600.0,"['ColumnPad', 4, 'C', 'L07-']","['ColumnPad', 4, 'C', 'R05+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R05+']","['ColumnPad', 4, 'C', 'R08-']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R08-']","['ColumnPad', 4, 'C', 'L05+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'L05+']","['ColumnPad', 4, 'C', 'L08-']"
10600.000000000004,"['ColumnPad', 4, 'C', 'L08-']","['ColumnPad', 4, 'C', 'R06+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R06+']","['ColumnPad', 4, 'C', 'R09-']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R09-']","['ColumnPad', 4, 'C', 'L06+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'L06+']","['ColumnPad', 4, 'C', 'L09-']"
10600.000000000004,"['ColumnPad', 4, 'C', 'L09-']","['ColumnPad', 4, 'C', 'R07+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R07+']","['ColumnPad', 4, 'C', 'R10-']"
15900.000000000004,"['ColumnPad', 4, 'C', 'R10-']","['ColumnPad', 4, 'C', 'L07+']"
15900.000000000004,"['ColumnPad', 4, 'C', 'L07+']","['ColumnPad', 4, 'C', 'L10-']"
10600.0,"['ColumnPad', 4, 'C', 'L10-']","['ColumnPad', 4, 'C', 'R08+']"
15900.0,"['ColumnPad', 4, 'C', 'R08+']","['ColumnPad', 4, 'C', 'R11-']"
15900.0,"['ColumnPad', 4, 'C', 'R11-']","['ColumnPad', 4, 'C', 'L08+']"
15900.0,"['ColumnPad', 4, 'C', 'L08+']","['ColumnPad', 4, 'C', 'L11-']"
10600.0,"['ColumnPad', 4, 'C', 'L11-']","['ColumnPad', 4, 'C', 'R09+']"
0.0,"['ColumnPad', 4, 'C', 'R09+']","['ColumnPad', 4, 'C', 'L09+']"
5300.0,"['ColumnPad', 4, 'C', 'L09+']","['ColumnPad', 4, 'C', 'R10+']"
0.0,"['ColumnPad', 4, 'C', 'R10+']","['ColumnPad', 4, 'C', 'L10+']"
5300.0,"['ColumnPad', 4, 'C', 'L10+']","['ColumnPad', 4, 'C', 'R11+']"
0.0,"['ColumnPad', 4, 'C', 'R11+']","['ColumnPad', 4, 'C', 'L11+']"
55838.9649197066,"['ColumnPad', 4, 'C', 'L11+']","['ColumnPad', 3, 'C', 'R00-']"
0.0,"['ColumnPad', 3, 'C', 'R00-']","['ColumnPad', 3, 'C', 'L00-']"
5300.0,"['ColumnPad', 3, 'C', 'L00-']","['ColumnPad', 3, 'C', 'R01-']"
0.0,"['ColumnPad', 3, 'C', 'R01-']","['ColumnPad', 3, 'C', 'L01-']"
5300.0,"['ColumnPad', 3, 'C', 'L01-']","['ColumnPad', 3, 'C', 'R02-']"
0.0,"['ColumnPad', 3, 'C', 'R02-']","['ColumnPad', 3, 'C', 'L02-']"
10600.0,"['ColumnPad', 3, 'C', 'L02-']","['ColumnPad', 3, 'C', 'R00+']"
15900.0,"['ColumnPad', 3, 'C', 'R00+']","['ColumnPad', 3, 'C', 'R03-']"
15900.0,"['ColumnPad', 3, 'C', 'R03-']","['ColumnPad', 3, 'C', 'L00+']"
15900.0,"['ColumnPad', 3, 'C', 'L00+']","['ColumnPad', 3, 'C', 'L03-']"
10600.0,"['ColumnPad', 3, 'C', 'L03-']","['ColumnPad', 3, 'C', 'R01+']"
15900.0,"['ColumnPad', 3, 'C', 'R01+']","['ColumnPad', 3, 'C', 'R04-']"
15900.0,"['ColumnPad', 3, 'C', 'R04-']","['ColumnPad', 3, 'C', 'L01+']"
15900.0,"['ColumnPad', 3, 'C', 'L01+']","['ColumnPad', 3, 'C', 'L04-']"
10600.0,"['ColumnPad', 3, 'C', 'L04-']","['ColumnPad', 3, 'C', 'R02+']"
15900.0,"['ColumnPad', 3, 'C', 'R02+']","['ColumnPad', 3, 'C', 'R05-']"
15900.0,"['ColumnPad', 3, 'C', 'R05-']","['ColumnPad', 3, 'C', 'L02+']"
15900.0,"['ColumnPad', 3, 'C', 'L02+']","['ColumnPad', 3, 'C', 'L05-']"
10600.0,"['ColumnPad', 3, 'C', 'L05-']","['ColumnPad', 3, 'C', 'R03+']"
15900.0,"['ColumnPad', 3, 'C', 'R03+']","['ColumnPad', 3, 'C', 'R06-']"
15900.0,"['ColumnPad', 3, 'C', 'R06-']","['ColumnPad', 3, 'C', 'L03+']"
15900.0,"['ColumnPad', 3, 'C', 'L03+']","['ColumnPad', 3, 'C', 'L06-']"
10600.0,"['ColumnPad', 3, 'C', 'L06-']","['ColumnPad', 3, 'C', 'R04+']"
15900.0,"['ColumnPad', 3, 'C', 'R04+']","['ColumnPad', 3, 'C', 'R07-']"
15900.0,"['ColumnPad', 3, 'C', 'R07-']","['ColumnPad', 3, 'C', 'L04+']"
15900.0,"['ColumnPad', 3, 'C', 'L04+']","['ColumnPad', 3, 'C', 'L07-']"
10600.0,"['ColumnPad', 3, 'C', 'L07-']","['ColumnPad', 3, 'C', 'R05+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R05+']","['ColumnPad', 3, 'C', 'R08-']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R08-']","['ColumnPad', 3, 'C', 'L05+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'L05+']","['ColumnPad', 3, 'C', 'L08-']"
10600.000000000004,"['ColumnPad', 3, 'C', 'L08-']","['ColumnPad', 3, 'C', 'R06+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R06+']","['ColumnPad', 3, 'C', 'R09-']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R09-']","['ColumnPad', 3, 'C', 'L06+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'L06+']","['ColumnPad', 3, 'C', 'L09-']"
10600.000000000004,"['ColumnPad', 3, 'C', 'L09-']","['ColumnPad', 3, 'C', 'R07+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R07+']","['ColumnPad', 3, 'C', 'R10-']"
15900.000000000004,"['ColumnPad', 3, 'C', 'R10-']","['ColumnPad', 3, 'C', 'L07+']"
15900.000000000004,"['ColumnPad', 3, 'C', 'L07+']","['ColumnPad', 3, 'C', 'L10-']"
10600.0,"['ColumnPad', 3, 'C', 'L10-']","['ColumnPad', 3, 'C', 'R08+']"
15900.0,"['ColumnPad', 3, 'C', 'R08+']","['ColumnPad', 3, 'C', 'R11-']"
15900.0,"['ColumnPad', 3, 'C', 'R11-']","['ColumnPad', 3, 'C', 'L08+']"
15900.0,"['ColumnPad', 3, 'C', 'L08+']","['ColumnPad', 3, 'C', 'L11-']"
10600.0,"['ColumnPad', 3, 'C', 'L11-']","['ColumnPad', 3, 'C', 'R09+']"
0.0,"['ColumnPad', 3, 'C', 'R09+']","['ColumnPad', 3, 'C', 'L09+']"
5300.0,"['ColumnPad', 3, 'C', 'L09+']","['ColumnPad', 3, 'C', 'R10+']"
0.0,"['ColumnPad', 3, 'C', 'R10+']","['ColumnPad', 3, 'C', 'L10+']"
5300.0,"['ColumnPad', 3, 'C', 'L10+']","['ColumnPad', 3, 'C', 'R11+']"
0.0,"['ColumnPad', 3, 'C', 'R11+']","['ColumnPad', 3, 'C', 'L11+']"
55838.9649197066,"['ColumnPad', 3, 'C', 'L11+']","['ColumnPad', 2, 'C', 'R00-']"
0.0,"['ColumnPad', 2, 'C', 'R00-']","['ColumnPad', 2, 'C', 'L00-']"
5300.0,"['ColumnPad', 2, 'C', 'L00-']","['ColumnPad', 2, 'C', 'R01-']"
0.0,"['ColumnPad', 2, 'C', 'R01-']","['ColumnPad', 2, 'C', 'L01-']"
5300.0,"['ColumnPad', 2, 'C', 'L01-']","['ColumnPad', 2, 'C', 'R02-']"
0.0,"['ColumnPad', 2, 'C', 'R02-']","['ColumnPad', 2, 'C', 'L02-']"
10600.0,"['ColumnPad', 2, 'C', 'L02-']","['ColumnPad', 2, 'C', 'R00+']"
15900.0,"['ColumnPad', 2, 'C', 'R00+']","['ColumnPad', 2, 'C', 'R03-']"
15900.0,"['ColumnPad', 2, 'C', 'R03-']","['ColumnPad', 2, 'C', 'L00+']"
15900.0,"['ColumnPad', 2, 'C', 'L00+']","['ColumnPad', 2, 'C', 'L03-']"
10600.0,"['ColumnPad', 2, 'C', 'L03-']","['ColumnPad', 2, 'C', 'R01+']"
15900.0,"['ColumnPad', 2, 'C', 'R01+']","['ColumnPad', 2, 'C', 'R04-']"
15900.0,"['ColumnPad', 2, 'C', 'R04-']","['ColumnPad', 2, 'C', 'L01+']"
15900.0,"['ColumnPad', 2, 'C', 'L01+']","['ColumnPad', 2, 'C', 'L04-']"
10600.0,"['ColumnPad', 2, 'C', 'L04-']","['ColumnPad', 2, 'C', 'R02+']"
15900.0,"['ColumnPad', 2, 'C', 'R02+']","['ColumnPad', 2, 'C', 'R05-']"
15900.0,"['ColumnPad', 2, 'C', 'R05-']","['ColumnPad', 2, 'C', 'L02+']"
15900.0,"['ColumnPad', 2, 'C', 'L02+']","['ColumnPad', 2, 'C', 'L05-']"
10600.0,"['ColumnPad', 2, 'C', 'L05-']","['ColumnPad', 2, 'C', 'R03+']"
15900.0,"['ColumnPad', 2, 'C', 'R03+']","['ColumnPad', 2, 'C', 'R06-']"
15900.0,"['ColumnPad', 2, 'C', 'R06-']","['ColumnPad', 2, 'C', 'L03+']"
15900.0,"['ColumnPad', 2, 'C', 'L03+']","['ColumnPad', 2, 'C', 'L06-']"
10600.0,"['ColumnPad', 2, 'C', 'L06-']","['ColumnPad', 2, 'C', 'R04+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R04+']","['ColumnPad', 2, 'C', 'R07-']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R07-']","['ColumnPad', 2, 'C', 'L04+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'L04+']","['ColumnPad', 2, 'C', 'L07-']"
10600.000000000004,"['ColumnPad', 2, 'C', 'L07-']","['ColumnPad', 2, 'C', 'R05+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R05+']","['ColumnPad', 2, 'C', 'R08-']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R08-']","['ColumnPad', 2, 'C', 'L05+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'L05+']","['ColumnPad', 2, 'C', 'L08-']"
10600.000000000004,"['ColumnPad', 2, 'C', 'L08-']","['ColumnPad', 2, 'C', 'R06+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R06+']","['ColumnPad', 2, 'C', 'R09-']"
15900.000000000004,"['ColumnPad', 2, 'C', 'R09-']","['ColumnPad', 2, 'C', 'L06+']"
15900.000000000004,"['ColumnPad', 2, 'C', 'L06+']","['ColumnPad', 2, 'C', 'L09-']"
10600.0,"['ColumnPad', 2, 'C', 'L09-']","['ColumnPad', 2, 'C', 'R07+']"
15900.0,"['ColumnPad', 2, 'C', 'R07+']","['ColumnPad', 2, 'C', 'R10-']"
15900.0,"['ColumnPad', 2, 'C', 'R10-']","['ColumnPad', 2, 'C', 'L07+']"
15900.0,"['ColumnPad', 2, 'C', 'L07+']","['ColumnPad', 2, 'C', 'L10-']"
10600.0,"['ColumnPad', 2, 'C', 'L10-']","['ColumnPad', 2, 'C', 'R08+']"
15900.0,"['ColumnPad', 2, 'C', 'R08+']","['ColumnPad', 2, 'C', 'R11-']"
15900.0,"['ColumnPad', 2, 'C', 'R11-']","['ColumnPad', 2, 'C', 'L08+']"
15900.0,"['ColumnPad', 2, 'C', 'L08+']","['ColumnPad', 2, 'C', 'L11-']"
10600.0,"['ColumnPad', 2, 'C', 'L11-']","['ColumnPad', 2, 'C', 'R09+']"
0.0,"['ColumnPad', 2, 'C', 'R09+']","['ColumnPad', 2, 'C', 'L09+']"
5300.0,"['ColumnPad', 2, 'C', 'L09+']","['ColumnPad', 2, 'C', 'R10+']"
0.0,"['ColumnPad', 2, 'C', 'R10+']","['ColumnPad', 2, 'C', 'L10+']"
5300.0,"['ColumnPad', 2, 'C', 'L10+']","['ColumnPad', 2, 'C', 'R11+']"
0.0,"['ColumnPad', 2, 'C', 'R11+']","['ColumnPad', 2, 'C', 'L11+']"
55838.96483750711,"['ColumnPad', 2, 'C', 'L11+']","['ColumnPad', 1, 'C', 'R00-']"
0.0,"['ColumnPad', 1, 'C', 'R00-']","['ColumnPad', 1, 'C', 'L00-']"
5300.0,"['ColumnPad', 1, 'C', 'L00-']","['ColumnPad', 1, 'C', 'R01-']"
0.0,"['ColumnPad', 1, 'C', 'R01-']","['ColumnPad', 1, 'C', 'L01-']"
5299.999999999999,"['ColumnPad', 1, 'C', 'L01-']","['ColumnPad', 1, 'C', 'R02-']"
0.0,"['ColumnPad', 1, 'C', 'R02-']","['ColumnPad', 1, 'C', 'L02-']"
10600.0,"['ColumnPad', 1, 'C', 'L02-']","['ColumnPad', 1, 'C', 'R00+']"
15900.0,"['ColumnPad', 1, 'C', 'R00+']","['ColumnPad', 1, 'C', 'R03-']"
15900.0,"['ColumnPad', 1, 'C', 'R03-']","['ColumnPad', 1, 'C', 'L00+']"
