distance to pad,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
425.7933771208754,[['ColumnPad' '10' 'A' 'L04+']],[['ColumnPad' '10' 'A' 'L04-']]
45921.57389645007,[['ColumnPad' '10' 'A' 'L04-']],[['RowPad' '4' 'A' 'B10+']]
425.79300109795577,[['RowPad' '6' 'A' 'B11+']],[['RowPad' '6' 'A' 'B11-']]
469.5736269478972,[['RowPad' '6' 'A' 'B11-']],[['RowPad' '6' 'A' 'T11+']]
425.7923655269099,[['RowPad' '6' 'A' 'T11+']],[['RowPad' '6' 'A' 'T11-']]
32340.470869094035,[['RowPad' '6' 'A' 'T11-']],[['ColumnPad' '11' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'R06+']],[['ColumnPad' '11' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '11' 'A' 'R06-']],[['ColumnPad' '11' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'L06+']],[['ColumnPad' '11' 'A' 'L06-']]
32173.346545511486,[['ColumnPad' '11' 'A' 'L06-']],[['RowPad' '6' 'A' 'B11+']]
425.7933771208754,[['RowPad' '11' 'C' 'B07+']],[['RowPad' '11' 'C' 'B07-']]
469.5742752749558,[['RowPad' '11' 'C' 'B07-']],[['RowPad' '11' 'C' 'T07+']]
425.7933771208754,[['RowPad' '11' 'C' 'T07+']],[['RowPad' '11' 'C' 'T07-']]
29544.624058947713,[['RowPad' '11' 'C' 'T07-']],[['ColumnPad' '7' 'C' 'R11+']]
425.79267229956133,[['ColumnPad' '7' 'C' 'R11+']],[['ColumnPad' '7' 'C' 'R11-']]
469.57362694789697,[['ColumnPad' '7' 'C' 'R11-']],[['ColumnPad' '7' 'C' 'L11+']]
425.7930231239124,[['ColumnPad' '7' 'C' 'L11+']],[['ColumnPad' '7' 'C' 'L11-']]
29940.321091370275,[['ColumnPad' '7' 'C' 'L11-']],[['RowPad' '11' 'C' 'B07+']]
425.7933771208754,[['RowPad' '10' 'C' 'B05+']],[['RowPad' '10' 'C' 'B05-']]
469.5742752749558,[['RowPad' '10' 'C' 'B05-']],[['RowPad' '10' 'C' 'T05+']]
425.7933771208754,[['RowPad' '10' 'C' 'T05+']],[['RowPad' '10' 'C' 'T05-']]
43473.771073867196,[['RowPad' '10' 'C' 'T05-']],[['ColumnPad' '5' 'C' 'R10+']]
425.79267229956264,[['ColumnPad' '5' 'C' 'R10+']],[['ColumnPad' '5' 'C' 'R10-']]
469.5736269478972,[['ColumnPad' '5' 'C' 'R10-']],[['ColumnPad' '5' 'C' 'L10+']]
425.79302312391496,[['ColumnPad' '5' 'C' 'L10+']],[['ColumnPad' '5' 'C' 'L10-']]
43819.50574477101,[['ColumnPad' '5' 'C' 'L10-']],[['RowPad' '10' 'C' 'B05+']]
425.7933771208754,[['RowPad' '9' 'C' 'B03+']],[['RowPad' '9' 'C' 'B03-']]
469.5742752749558,[['RowPad' '9' 'C' 'B03-']],[['RowPad' '9' 'C' 'T03+']]
425.7933771208754,[['RowPad' '9' 'C' 'T03+']],[['RowPad' '9' 'C' 'T03-']]
57529.88028850156,[['RowPad' '9' 'C' 'T03-']],[['ColumnPad' '3' 'C' 'R09+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'R09+']],[['ColumnPad' '3' 'C' 'R09-']]
469.5735670329017,[['ColumnPad' '3' 'C' 'R09-']],[['ColumnPad' '3' 'C' 'L09+']]
425.792672299562,[['ColumnPad' '3' 'C' 'L09+']],[['ColumnPad' '3' 'C' 'L09-']]
57849.02535398099,[['ColumnPad' '3' 'C' 'L09-']],[['RowPad' '9' 'C' 'B03+']]
425.7933771208754,[['RowPad' '8' 'C' 'B01+']],[['RowPad' '8' 'C' 'B01-']]
469.5742752749558,[['RowPad' '8' 'C' 'B01-']],[['RowPad' '8' 'C' 'T01+']]
425.7933771208754,[['RowPad' '8' 'C' 'T01+']],[['RowPad' '8' 'C' 'T01-']]
71638.25706048045,[['RowPad' '8' 'C' 'T01-']],[['ColumnPad' '1' 'C' 'R08+']]
425.79267229956264,[['ColumnPad' '1' 'C' 'R08+']],[['ColumnPad' '1' 'C' 'R08-']]
469.5735670329017,[['ColumnPad' '1' 'C' 'R08-']],[['ColumnPad' '1' 'C' 'L08+']]
425.7926722995623,[['ColumnPad' '1' 'C' 'L08+']],[['ColumnPad' '1' 'C' 'L08-']]
71940.98122157426,[['ColumnPad' '1' 'C' 'L08-']],[['RowPad' '8' 'C' 'B01+']]
425.79236552691054,[['RowPad' '1' 'A' 'B08+']],[['RowPad' '1' 'A' 'B08-']]
469.5736269478964,[['RowPad' '1' 'A' 'B08-']],[['RowPad' '1' 'A' 'T08+']]
425.793001097954,[['RowPad' '1' 'A' 'T08+']],[['RowPad' '1' 'A' 'T08-']]
68686.50132575181,[['RowPad' '1' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R01+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R01+']],[['ColumnPad' '8' 'A' 'R01-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R01-']],[['ColumnPad' '8' 'A' 'L01+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L01+']],[['ColumnPad' '8' 'A' 'L01-']]
68603.93141016994,[['ColumnPad' '8' 'A' 'L01-']],[['RowPad' '1' 'A' 'B08+']]
425.79300109795344,[['RowPad' '3' 'A' 'B09+']],[['RowPad' '3' 'A' 'B09-']]
469.5736269478942,[['RowPad' '3' 'A' 'B09-']],[['RowPad' '3' 'A' 'T09+']]
425.79300109795344,[['RowPad' '3' 'A' 'T09+']],[['RowPad' '3' 'A' 'T09-']]
54845.955057517094,[['RowPad' '3' 'A' 'T09-']],[['ColumnPad' '9' 'A' 'R03+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'R03+']],[['ColumnPad' '9' 'A' 'R03-']]
469.5742752749558,[['ColumnPad' '9' 'A' 'R03-']],[['ColumnPad' '9' 'A' 'L03+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'L03+']],[['ColumnPad' '9' 'A' 'L03-']]
54753.347561571616,[['ColumnPad' '9' 'A' 'L03-']],[['RowPad' '3' 'A' 'B09+']]
425.79300109795344,[['RowPad' '5' 'A' 'B10+']],[['RowPad' '5' 'A' 'B10-']]
469.5744614605869,[['RowPad' '5' 'A' 'B10-']],[['RowPad' '5' 'A' 'T10+']]
425.79300109795344,[['RowPad' '5' 'A' 'T10+']],[['RowPad' '5' 'A' 'T10-']]
41026.192020420756,[['RowPad' '5' 'A' 'T10-']],[['ColumnPad' '10' 'A' 'R05+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'R05+']],[['ColumnPad' '10' 'A' 'R05-']]
469.5742752749558,[['ColumnPad' '10' 'A' 'R05-']],[['ColumnPad' '10' 'A' 'L05+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'L05+']],[['ColumnPad' '10' 'A' 'L05-']]
40916.808485661,[['ColumnPad' '10' 'A' 'L05-']],[['RowPad' '5' 'A' 'B10+']]
425.7923655269099,[['RowPad' '7' 'A' 'B11+']],[['RowPad' '7' 'A' 'B11-']]
469.5736269478942,[['RowPad' '7' 'A' 'B11-']],[['RowPad' '7' 'A' 'T11+']]
425.7930010979511,[['RowPad' '7' 'A' 'T11+']],[['RowPad' '7' 'A' 'T11-']]
27258.84338527172,[['RowPad' '7' 'A' 'T11-']],[['ColumnPad' '11' 'A' 'R07+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'R07+']],[['ColumnPad' '11' 'A' 'R07-']]
469.5742752749558,[['ColumnPad' '11' 'A' 'R07-']],[['ColumnPad' '11' 'A' 'L07+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'L07+']],[['ColumnPad' '11' 'A' 'L07-']]
27115.82101445081,[['ColumnPad' '11' 'A' 'L07-']],[['RowPad' '7' 'A' 'B11+']]
425.7933771208754,[['RowPad' '11' 'C' 'B08+']],[['RowPad' '11' 'C' 'B08-']]
469.5742752749558,[['RowPad' '11' 'C' 'B08-']],[['RowPad' '11' 'C' 'T08+']]
425.7933771208754,[['RowPad' '11' 'C' 'T08+']],[['RowPad' '11' 'C' 'T08-']]
24125.25609249355,[['RowPad' '11' 'C' 'T08-']],[['ColumnPad' '8' 'C' 'R11+']]
425.79267229956133,[['ColumnPad' '8' 'C' 'R11+']],[['ColumnPad' '8' 'C' 'R11-']]
469.57356703290156,[['ColumnPad' '8' 'C' 'R11-']],[['ColumnPad' '8' 'C' 'L11+']]
425.79267229956133,[['ColumnPad' '8' 'C' 'L11+']],[['ColumnPad' '8' 'C' 'L11-']]
24510.04560214152,[['ColumnPad' '8' 'C' 'L11-']],[['RowPad' '11' 'C' 'B08+']]
425.7933771208754,[['RowPad' '10' 'C' 'B06+']],[['RowPad' '10' 'C' 'B06-']]
469.5742752749558,[['RowPad' '10' 'C' 'B06-']],[['RowPad' '10' 'C' 'T06+']]
425.7933771208754,[['RowPad' '10' 'C' 'T06+']],[['RowPad' '10' 'C' 'T06-']]
38111.55647866559,[['RowPad' '10' 'C' 'T06-']],[['ColumnPad' '6' 'C' 'R10+']]
425.7930231239137,[['ColumnPad' '6' 'C' 'R10+']],[['ColumnPad' '6' 'C' 'R10-']]
469.5736269478972,[['ColumnPad' '6' 'C' 'R10-']],[['ColumnPad' '6' 'C' 'L10+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'L10+']],[['ColumnPad' '6' 'C' 'L10-']]
38442.78069001233,[['ColumnPad' '6' 'C' 'L10-']],[['RowPad' '10' 'C' 'B06+']]
425.7933771208754,[['RowPad' '9' 'C' 'B04+']],[['RowPad' '9' 'C' 'B04-']]
469.5742752749558,[['RowPad' '9' 'C' 'B04-']],[['RowPad' '9' 'C' 'T04+']]
425.7933771208754,[['RowPad' '9' 'C' 'T04+']],[['RowPad' '9' 'C' 'T04-']]
52207.163176641625,[['RowPad' '9' 'C' 'T04-']],[['ColumnPad' '4' 'C' 'R09+']]
425.79302312391496,[['ColumnPad' '4' 'C' 'R09+']],[['ColumnPad' '4' 'C' 'R09-']]
469.5736269478972,[['ColumnPad' '4' 'C' 'R09-']],[['ColumnPad' '4' 'C' 'L09+']]
425.79267229956133,[['ColumnPad' '4' 'C' 'L09+']],[['ColumnPad' '4' 'C' 'L09-']]
52512.730199157995,[['ColumnPad' '4' 'C' 'L09-']],[['RowPad' '9' 'C' 'B04+']]
425.7933771208754,[['RowPad' '8' 'C' 'B02+']],[['RowPad' '8' 'C' 'B02-']]
469.5742752749558,[['RowPad' '8' 'C' 'B02-']],[['RowPad' '8' 'C' 'T02+']]
425.7933771208754,[['RowPad' '8' 'C' 'T02+']],[['RowPad' '8' 'C' 'T02-']]
66342.44133250503,[['RowPad' '8' 'C' 'T02-']],[['ColumnPad' '2' 'C' 'R08+']]
425.792672299562,[['ColumnPad' '2' 'C' 'R08+']],[['ColumnPad' '2' 'C' 'R08-']]
469.5736269478972,[['ColumnPad' '2' 'C' 'R08-']],[['ColumnPad' '2' 'C' 'L08+']]
425.792672299562,[['ColumnPad' '2' 'C' 'L08+']],[['ColumnPad' '2' 'C' 'L08-']]
66633.0298934889,[['ColumnPad' '2' 'C' 'L08-']],[['RowPad' '8' 'C' 'B02+']]
425.7933771208754,[['RowPad' '7' 'C' 'B00+']],[['RowPad' '7' 'C' 'B00-']]
469.5742752749558,[['RowPad' '7' 'C' 'B00-']],[['RowPad' '7' 'C' 'T00+']]
425.7933771208754,[['RowPad' '7' 'C' 'T00+']],[['RowPad' '7' 'C' 'T00-']]
469.5742752749558,[['RowPad' '7' 'C' 'T00-']],[['RowPad' '7' 'C' 'X00+']]
425.7933771208754,[['RowPad' '7' 'C' 'X00+']],[['RowPad' '7' 'C' 'X00-']]
80340.16878459467,[['RowPad' '7' 'C' 'X00-']],[['ColumnPad' '0' 'C' 'R07+']]
425.79267229956247,[['ColumnPad' '0' 'C' 'R07+']],[['ColumnPad' '0' 'C' 'R07-']]
469.5735670329017,[['ColumnPad' '0' 'C' 'R07-']],[['ColumnPad' '0' 'C' 'L07+']]
425.79267229956247,[['ColumnPad' '0' 'C' 'L07+']],[['ColumnPad' '0' 'C' 'L07-']]
80413.65350631655,[['ColumnPad' '0' 'C' 'L07-']],[['RowPad' '7' 'C' 'B00+']]
425.7930010979537,[['RowPad' '0' 'A' 'B07+']],[['RowPad' '0' 'A' 'B07-']]
469.5744614605884,[['RowPad' '0' 'A' 'B07-']],[['RowPad' '0' 'A' 'T07+']]
425.7930010979537,[['RowPad' '0' 'A' 'T07+']],[['RowPad' '0' 'A' 'T07-']]
77247.85375613332,[['RowPad' '0' 'A' 'T07-']],[['ColumnPad' '7' 'A' 'R00+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'R00+']],[['ColumnPad' '7' 'A' 'R00-']]
469.5742752749558,[['ColumnPad' '7' 'A' 'R00-']],[['ColumnPad' '7' 'A' 'L00+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'L00+']],[['ColumnPad' '7' 'A' 'L00-']]
77187.49963143493,[['ColumnPad' '7' 'A' 'L00-']],[['RowPad' '0' 'A' 'B07+']]
425.79300109795344,[['RowPad' '2' 'A' 'B08+']],[['RowPad' '2' 'A' 'B08-']]
469.5744614605884,[['RowPad' '2' 'A' 'B08-']],[['RowPad' '2' 'A' 'T08+']]
425.79300109795344,[['RowPad' '2' 'A' 'T08+']],[['RowPad' '2' 'A' 'T08-']]
63750.25558503997,[['RowPad' '2' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R02+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R02+']],[['ColumnPad' '8' 'A' 'R02-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R02-']],[['ColumnPad' '8' 'A' 'L02+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L02+']],[['ColumnPad' '8' 'A' 'L02-']]
63684.88096508917,[['ColumnPad' '8' 'A' 'L02-']],[['RowPad' '2' 'A' 'B08+']]
425.7923655269099,[['RowPad' '4' 'A' 'B09+']],[['RowPad' '4' 'A' 'B09-']]
469.5736269478942,[['RowPad' '4' 'A' 'B09-']],[['RowPad' '4' 'A' 'T09+']]
425.79300109795344,[['RowPad' '4' 'A' 'T09+']],[['RowPad' '4' 'A' 'T09-']]
49890.75678049312,[['RowPad' '4' 'A' 'T09-']],[['ColumnPad' '9' 'A' 'R04+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'R04+']],[['ColumnPad' '9' 'A' 'R04-']]
469.5742752749558,[['ColumnPad' '9' 'A' 'R04-']],[['ColumnPad' '9' 'A' 'L04+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'L04+']],[['ColumnPad' '9' 'A' 'L04-']]
49819.10286365174,[['ColumnPad' '9' 'A' 'L04-']],[['RowPad' '4' 'A' 'B09+']]
425.79300109795344,[['RowPad' '6' 'A' 'B10+']],[['RowPad' '6' 'A' 'B10-']]
469.5736269478942,[['RowPad' '6' 'A' 'B10-']],[['RowPad' '6' 'A' 'T10+']]
425.7923655269099,[['RowPad' '6' 'A' 'T10+']],[['RowPad' '6' 'A' 'T10-']]
36040.34503177184,[['RowPad' '6' 'A' 'T10-']],[['ColumnPad' '10' 'A' 'R06+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'R06+']],[['ColumnPad' '10' 'A' 'R06-']]
469.5742752749558,[['ColumnPad' '10' 'A' 'R06-']],[['ColumnPad' '10' 'A' 'L06+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'L06+']],[['ColumnPad' '10' 'A' 'L06-']]
35957.590169334835,[['ColumnPad' '10' 'A' 'L06-']],[['RowPad' '6' 'A' 'B10+']]
425.7930010979511,[['RowPad' '8' 'A' 'B11+']],[['RowPad' '8' 'A' 'B11-']]
469.57446146058993,[['RowPad' '8' 'A' 'B11-']],[['RowPad' '8' 'A' 'T11+']]
425.79300109795577,[['RowPad' '8' 'A' 'T11+']],[['RowPad' '8' 'A' 'T11-']]
22216.025391352454,[['RowPad' '8' 'A' 'T11-']],[['ColumnPad' '11' 'A' 'R08+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'R08+']],[['ColumnPad' '11' 'A' 'R08-']]
469.5742752749558,[['ColumnPad' '11' 'A' 'R08-']],[['ColumnPad' '11' 'A' 'L08+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'L08+']],[['ColumnPad' '11' 'A' 'L08-']]
22108.370057402175,[['ColumnPad' '11' 'A' 'L08-']],[['RowPad' '8' 'A' 'B11+']]
425.7933771208754,[['RowPad' '11' 'C' 'B09+']],[['RowPad' '11' 'C' 'B09-']]
469.5742752749558,[['RowPad' '11' 'C' 'B09-']],[['RowPad' '11' 'C' 'T09+']]
425.7933771208754,[['RowPad' '11' 'C' 'T09+']],[['RowPad' '11' 'C' 'T09-']]
18721.00314835431,[['RowPad' '11' 'C' 'T09-']],[['ColumnPad' '9' 'C' 'R11+']]
425.79302312391496,[['ColumnPad' '9' 'C' 'R11+']],[['ColumnPad' '9' 'C' 'R11-']]
469.57362694789737,[['ColumnPad' '9' 'C' 'R11-']],[['ColumnPad' '9' 'C' 'L11+']]
425.7926722995639,[['ColumnPad' '9' 'C' 'L11+']],[['ColumnPad' '9' 'C' 'L11-']]
19088.39046101614,[['ColumnPad' '9' 'C' 'L11-']],[['RowPad' '11' 'C' 'B09+']]
425.7933771208754,[['RowPad' '10' 'C' 'B07+']],[['RowPad' '10' 'C' 'B07-']]
469.5742752749558,[['RowPad' '10' 'C' 'B07-']],[['RowPad' '10' 'C' 'T07+']]
425.7933771208754,[['RowPad' '10' 'C' 'T07+']],[['RowPad' '10' 'C' 'T07-']]
32776.78379584619,[['RowPad' '10' 'C' 'T07-']],[['ColumnPad' '7' 'C' 'R10+']]
425.79267229956133,[['ColumnPad' '7' 'C' 'R10+']],[['ColumnPad' '7' 'C' 'R10-']]
469.57362694789697,[['ColumnPad' '7' 'C' 'R10-']],[['ColumnPad' '7' 'C' 'L10+']]
425.79267229956133,[['ColumnPad' '7' 'C' 'L10+']],[['ColumnPad' '7' 'C' 'L10-']]
33088.52515983751,[['ColumnPad' '7' 'C' 'L10-']],[['RowPad' '10' 'C' 'B07+']]
425.7933771208754,[['RowPad' '9' 'C' 'B05+']],[['RowPad' '9' 'C' 'B05-']]
469.5742752749558,[['RowPad' '9' 'C' 'B05-']],[['RowPad' '9' 'C' 'T05+']]
425.7933771208754,[['RowPad' '9' 'C' 'T05+']],[['RowPad' '9' 'C' 'T05-']]
46912.61577337207,[['RowPad' '9' 'C' 'T05-']],[['ColumnPad' '5' 'C' 'R09+']]
425.79267229956133,[['ColumnPad' '5' 'C' 'R09+']],[['ColumnPad' '5' 'C' 'R09-']]
469.5736269478972,[['ColumnPad' '5' 'C' 'R09-']],[['ColumnPad' '5' 'C' 'L09+']]
425.79302312391496,[['ColumnPad' '5' 'C' 'L09+']],[['ColumnPad' '5' 'C' 'L09-']]
47201.36442645717,[['ColumnPad' '5' 'C' 'L09-']],[['RowPad' '9' 'C' 'B05+']]
425.7933771208754,[['RowPad' '8' 'C' 'B03+']],[['RowPad' '8' 'C' 'B03-']]
469.5742752749558,[['RowPad' '8' 'C' 'B03-']],[['RowPad' '8' 'C' 'T03+']]
425.7933771208754,[['RowPad' '8' 'C' 'T03+']],[['RowPad' '8' 'C' 'T03-']]
61072.938978145445,[['RowPad' '8' 'C' 'T03-']],[['ColumnPad' '3' 'C' 'R08+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'R08+']],[['ColumnPad' '3' 'C' 'R08-']]
469.5735670329017,[['ColumnPad' '3' 'C' 'R08-']],[['ColumnPad' '3' 'C' 'L08+']]
425.79267229956264,[['ColumnPad' '3' 'C' 'L08+']],[['ColumnPad' '3' 'C' 'L08-']]
61349.17649415242,[['ColumnPad' '3' 'C' 'L08-']],[['RowPad' '8' 'C' 'B03+']]
425.7933771208754,[['RowPad' '7' 'C' 'B01+']],[['RowPad' '7' 'C' 'B01-']]
469.5742752749558,[['RowPad' '7' 'C' 'B01-']],[['RowPad' '7' 'C' 'T01+']]
425.7933771208754,[['RowPad' '7' 'C' 'T01+']],[['RowPad' '7' 'C' 'T01-']]
75243.92750371531,[['RowPad' '7' 'C' 'T01-']],[['ColumnPad' '1' 'C' 'R07+']]
425.79267229956264,[['ColumnPad' '1' 'C' 'R07+']],[['ColumnPad' '1' 'C' 'R07-']]
469.5735670329017,[['ColumnPad' '1' 'C' 'R07-']],[['ColumnPad' '1' 'C' 'L07+']]
425.7926722995623,[['ColumnPad' '1' 'C' 'L07+']],[['ColumnPad' '1' 'C' 'L07-']]
75512.30696601687,[['ColumnPad' '1' 'C' 'L07-']],[['RowPad' '7' 'C' 'B01+']]
425.79300109795344,[['RowPad' '1' 'A' 'B07+']],[['RowPad' '1' 'A' 'B07-']]
469.5744614605884,[['RowPad' '1' 'A' 'B07-']],[['RowPad' '1' 'A' 'T07+']]
425.793001097954,[['RowPad' '1' 'A' 'T07+']],[['RowPad' '1' 'A' 'T07-']]
72724.1931767994,[['RowPad' '1' 'A' 'T07-']],[['ColumnPad' '7' 'A' 'R01+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'R01+']],[['ColumnPad' '7' 'A' 'R01-']]
469.5742752749558,[['ColumnPad' '7' 'A' 'R01-']],[['ColumnPad' '7' 'A' 'L01+']]
425.7933771208754,[['ColumnPad' '7' 'A' 'L01+']],[['ColumnPad' '7' 'A' 'L01-']]
72679.40466630874,[['ColumnPad' '7' 'A' 'L01-']],[['RowPad' '1' 'A' 'B07+']]
425.79300109795344,[['RowPad' '3' 'A' 'B08+']],[['RowPad' '3' 'A' 'B08-']]
469.5736269478972,[['RowPad' '3' 'A' 'B08-']],[['RowPad' '3' 'A' 'T08+']]
425.79300109795344,[['RowPad' '3' 'A' 'T08+']],[['RowPad' '3' 'A' 'T08-']]
58853.40769519104,[['RowPad' '3' 'A' 'T08-']],[['ColumnPad' '8' 'A' 'R03+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'R03+']],[['ColumnPad' '8' 'A' 'R03-']]
469.5742752749558,[['ColumnPad' '8' 'A' 'R03-']],[['ColumnPad' '8' 'A' 'L03+']]
425.7933771208754,[['ColumnPad' '8' 'A' 'L03+']],[['ColumnPad' '8' 'A' 'L03-']]
58808.14168762945,[['ColumnPad' '8' 'A' 'L03-']],[['RowPad' '3' 'A' 'B08+']]
425.79300109795344,[['RowPad' '5' 'A' 'B09+']],[['RowPad' '5' 'A' 'B09-']]
469.57446146058993,[['RowPad' '5' 'A' 'B09-']],[['RowPad' '5' 'A' 'T09+']]
425.79300109795344,[['RowPad' '5' 'A' 'T09+']],[['RowPad' '5' 'A' 'T09-']]
44982.94393098239,[['RowPad' '5' 'A' 'T09-']],[['ColumnPad' '9' 'A' 'R05+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'R05+']],[['ColumnPad' '9' 'A' 'R05-']]
469.5742752749558,[['ColumnPad' '9' 'A' 'R05-']],[['ColumnPad' '9' 'A' 'L05+']]
425.7933771208754,[['ColumnPad' '9' 'A' 'L05+']],[['ColumnPad' '9' 'A' 'L05-']]
44936.90775440114,[['ColumnPad' '9' 'A' 'L05-']],[['RowPad' '5' 'A' 'B09+']]
425.7923655269099,[['RowPad' '7' 'A' 'B10+']],[['RowPad' '7' 'A' 'B10-']]
469.5736269478942,[['RowPad' '7' 'A' 'B10-']],[['RowPad' '7' 'A' 'T10+']]
425.7930010979511,[['RowPad' '7' 'A' 'T10+']],[['RowPad' '7' 'A' 'T10-']]
31113.234451363245,[['RowPad' '7' 'A' 'T10-']],[['ColumnPad' '10' 'A' 'R07+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'R07+']],[['ColumnPad' '10' 'A' 'R07-']]
469.5742752749558,[['ColumnPad' '10' 'A' 'R07-']],[['ColumnPad' '10' 'A' 'L07+']]
425.7933771208754,[['ColumnPad' '10' 'A' 'L07+']],[['ColumnPad' '10' 'A' 'L07-']]
31065.74018890078,[['ColumnPad' '10' 'A' 'L07-']],[['RowPad' '7' 'A' 'B10+']]
425.79300109795577,[['RowPad' '9' 'A' 'B11+']],[['RowPad' '9' 'A' 'B11-']]
469.5736269478942,[['RowPad' '9' 'A' 'B11-']],[['RowPad' '9' 'A' 'T11+']]
425.7923655269099,[['RowPad' '9' 'A' 'T11+']],[['RowPad' '9' 'A' 'T11-']]
17246.096146203985,[['RowPad' '9' 'A' 'T11-']],[['ColumnPad' '11' 'A' 'R09+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'R09+']],[['ColumnPad' '11' 'A' 'R09-']]
469.5742752749558,[['ColumnPad' '11' 'A' 'R09-']],[['ColumnPad' '11' 'A' 'L09+']]
425.7933771208754,[['ColumnPad' '11' 'A' 'L09+']],[['ColumnPad' '11' 'A' 'L09-']]
17194.798937783253,[['ColumnPad' '11' 'A' 'L09-']],[['RowPad' '9' 'A' 'B11+']]
425.7933771208754,[['RowPad' '11' 'C' 'B10+']],[['RowPad' '11' 'C' 'B10-']]
469.5742752749558,[['RowPad' '11' 'C' 'B10-']],[['RowPad' '11' 'C' 'T10+']]
425.7933771208754,[['RowPad' '11' 'C' 'T10+']],[['RowPad' '11' 'C' 'T10-']]
13350.234533819095,[['RowPad' '11' 'C' 'T10-']],[['ColumnPad' '10' 'C' 'R11+']]
425.7926722995639,[['ColumnPad' '10' 'C' 'R11+']],[['ColumnPad' '10' 'C' 'R11-']]
469.57362694789737,[['ColumnPad' '10' 'C' 'R11-']],[['ColumnPad' '10' 'C' 'L11+']]
425.79302312391496,[['ColumnPad' '10' 'C' 'L11+']],[['ColumnPad' '10' 'C' 'L11-']]
13685.60530709548,[['ColumnPad' '10' 'C' 'L11-']],[['RowPad' '11' 'C' 'B10+']]
425.7933771208754,[['RowPad' '10' 'C' 'B08+']],[['RowPad' '10' 'C' 'B08-']]
469.5742752749558,[['RowPad' '10' 'C' 'B08-']],[['RowPad' '10' 'C' 'T08+']]
425.7933771208754,[['RowPad' '10' 'C' 'T08+']],[['RowPad' '10' 'C' 'T08-']]
27485.434795181613,[['RowPad' '10' 'C' 'T08-']],[['ColumnPad' '8' 'C' 'R10+']]
425.79267229956133,[['ColumnPad' '8' 'C' 'R10+']],[['ColumnPad' '8' 'C' 'R10-']]
469.57356703290156,[['ColumnPad' '8' 'C' 'R10-']],[['ColumnPad' '8' 'C' 'L10+']]
425.79267229956133,[['ColumnPad' '8' 'C' 'L10+']],[['ColumnPad' '8' 'C' 'L10-']]
27769.739870171845,[['ColumnPad' '8' 'C' 'L10-']],[['RowPad' '10' 'C' 'B08+']]
425.7933771208754,[['RowPad' '9' 'C' 'B06+']],[['RowPad' '9' 'C' 'B06-']]
469.5742752749558,[['RowPad' '9' 'C' 'B06-']],[['RowPad' '9' 'C' 'T06+']]
425.7933771208754,[['RowPad' '9' 'C' 'T06+']],[['RowPad' '9' 'C' 'T06-']]
41656.978811241606,[['RowPad' '9' 'C' 'T06-']],[['ColumnPad' '6' 'C' 'R09+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'R09+']],[['ColumnPad' '6' 'C' 'R09-']]
469.5735670329018,[['ColumnPad' '6' 'C' 'R09-']],[['ColumnPad' '6' 'C' 'L09+']]
425.79267229956264,[['ColumnPad' '6' 'C' 'L09+']],[['ColumnPad' '6' 'C' 'L09-']]
41924.40227743589,[['ColumnPad' '6' 'C' 'L09-']],[['RowPad' '9' 'C' 'B06+']]
425.7933771208754,[['RowPad' '8' 'C' 'B04+']],[['RowPad' '8' 'C' 'B04-']]
469.5742752749558,[['RowPad' '8' 'C' 'B04-']],[['RowPad' '8' 'C' 'T04+']]
425.7933771208754,[['RowPad' '8' 'C' 'T04+']],[['RowPad' '8' 'C' 'T04-']]
