distance,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
31106.629,RowPad,9,A,T08-,-20079.978,43959.412,-40077.886,44551.562,ColumnPad,8,A,R09-,-20079.978,43959.412,-11563.842,56984.248
31468.432,RowPad,9,A,T08-,-20079.978,43959.412,-40077.886,44551.562,ColumnPad,8,A,L09+,-20079.978,43959.412,-11353.842,57404.248
31235.011,RowPad,9,A,T08-,-20079.978,43959.412,-40077.886,44551.562,ColumnPad,8,A,L09-,-20079.978,43959.412,-11423.842,56984.248
425.793,ColumnPad,8,A,R09+,-20079.978,43959.412,-11493.842,57404.248,ColumnPad,8,A,R09-,-20079.978,43959.412,-11563.842,56984.248
140.0,ColumnPad,8,A,R09+,-20079.978,43959.412,-11493.842,57404.248,ColumnPad,8,A,L09+,-20079.978,43959.412,-11353.842,57404.248
425.793,ColumnPad,8,A,R09+,-20079.978,43959.412,-11493.842,57404.248,ColumnPad,8,A,L09-,-20079.978,43959.412,-11423.842,56984.248
469.574,ColumnPad,8,A,R09-,-20079.978,43959.412,-11563.842,56984.248,ColumnPad,8,A,L09+,-20079.978,43959.412,-11353.842,57404.248
140.0,ColumnPad,8,A,R09-,-20079.978,43959.412,-11563.842,56984.248,ColumnPad,8,A,L09-,-20079.978,43959.412,-11423.842,56984.248
425.793,ColumnPad,8,A,L09+,-20079.978,43959.412,-11353.842,57404.248,ColumnPad,8,A,L09-,-20079.978,43959.412,-11423.842,56984.248
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675
140.0,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54
425.793,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919
19086.879,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248
18949.983,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
19224.81,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
19088.39,RowPad,11,A,B09+,-20079.978,53139.281,-35036.616,54123.297,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
469.574,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54
140.0,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919
18812.336,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248
18668.572,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
18949.837,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
18806.603,RowPad,11,A,B09-,-20079.978,53139.281,-34707.886,53852.675,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
425.792,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919
18997.383,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248
18862.798,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
19135.448,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
19001.324,RowPad,11,A,T09+,-20079.978,53139.281,-34966.616,54244.54,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
18721.004,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248
18579.538,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
18858.651,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
18717.702,RowPad,11,A,T09-,-20079.978,53139.281,-34637.886,53973.919,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
425.793,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248
140.0,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
425.793,ColumnPad,9,A,R11+,-20079.978,53139.281,-16233.842,57404.248,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
469.574,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248
140.0,ColumnPad,9,A,R11-,-20079.978,53139.281,-16303.842,56984.248,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
425.793,ColumnPad,9,A,L11+,-20079.978,53139.281,-16093.842,57404.248,ColumnPad,9,A,L11-,-20079.978,53139.281,-16163.842,56984.248
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248
140.0,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248
425.793,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248
26488.721,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44
26169.611,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061
26597.074,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
26278.906,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
469.574,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248
140.0,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248
26409.675,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44
26086.124,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061
26516.615,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
26194.01,RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
425.793,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248
26357.731,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44
26039.159,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061
26466.249,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
26148.625,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
26277.918,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44
25954.875,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061
26385.021,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
26062.929,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
425.793,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061
140.0,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
425.793,ColumnPad,10,C,R08+,-17429.978,-48549.346,-38526.616,-48078.44,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
469.574,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196
140.0,ColumnPad,10,C,R08-,-17429.978,-48549.346,-38127.886,-47929.061,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
425.793,ColumnPad,10,C,L08+,-17429.978,-48549.346,-38596.616,-47957.196,ColumnPad,10,C,L08-,-17429.978,-48549.346,-38197.886,-47807.818
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248
140.0,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248
425.793,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248
40200.733,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057
39914.624,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679
40318.245,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
40032.731,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
469.574,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248
140.0,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248
40074.343,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057
39785.046,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679
40191.079,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
39902.384,RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
425.793,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248
40076.065,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057
39790.462,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679
40193.697,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
39908.691,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
39949.035,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057
39660.232,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679
40065.892,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
39777.691,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
425.793,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679
140.0,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
425.792,ColumnPad,8,C,R07+,-17429.978,-39369.477,-43686.616,-39141.057,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
469.574,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814
140.0,ColumnPad,8,C,R07-,-17429.978,-39369.477,-43287.886,-38991.679,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
425.793,ColumnPad,8,C,L07+,-17429.978,-39369.477,-43756.616,-39019.814,ColumnPad,8,C,L07-,-17429.978,-39369.477,-43357.886,-38870.436
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248
140.0,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248
425.793,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248
54158.839,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675
53890.076,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297
54280.308,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
54011.968,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
469.574,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248
140.0,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248
54009.9,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675
53738.705,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297
54130.853,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
53860.085,RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
425.793,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248
54037.823,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675
53769.493,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297
54159.382,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
53891.475,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
53888.367,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675
53617.598,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297
54009.411,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
53739.07,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
425.793,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297
140.0,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
425.793,ColumnPad,6,C,R06+,-17429.978,-30189.608,-48846.616,-30203.675,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
469.574,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432
140.0,ColumnPad,6,C,R06-,-17429.978,-30189.608,-48447.886,-30054.297,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
425.793,ColumnPad,6,C,L06+,-17429.978,-30189.608,-48916.616,-30082.432,ColumnPad,6,C,L06-,-17429.978,-30189.608,-48517.886,-29933.053
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248
140.0,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248
425.793,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248
68212.134,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293
67953.938,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915
68335.769,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
68077.897,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
469.574,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248
140.0,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248
68050.129,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293
67789.979,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915
68173.382,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
67913.56,RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
425.793,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248
68093.436,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293
67835.611,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915
68217.142,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
67959.642,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
67931.004,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293
67671.22,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915
68054.329,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
67794.873,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
425.793,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915
140.0,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
425.793,ColumnPad,4,C,R05+,-17429.978,-21009.739,-54006.616,-21266.293,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
469.574,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049
140.0,ColumnPad,4,C,R05-,-17429.978,-21009.739,-53607.886,-21116.915,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
425.793,ColumnPad,4,C,L05+,-17429.978,-21009.739,-54076.616,-21145.049,ColumnPad,4,C,L05-,-17429.978,-21009.739,-53677.886,-20995.671
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,RowPad,4,C,B02-,-17429.978,-11829.869,9776.158,-56984.248
140.0,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,RowPad,4,C,T02+,-17429.978,-11829.869,9566.158,-57404.248
425.793,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,RowPad,4,C,T02-,-17429.978,-11829.869,9636.158,-56984.248
82311.876,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,ColumnPad,2,C,R04+,-17429.978,-11829.869,-59166.616,-12328.911
82060.767,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,ColumnPad,2,C,R04-,-17429.978,-11829.869,-58767.886,-12179.533
82436.867,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,ColumnPad,2,C,L04+,-17429.978,-11829.869,-59236.616,-12207.667
82186.02,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,ColumnPad,2,C,L04-,-17429.978,-11829.869,-58837.886,-12058.289
469.574,RowPad,4,C,B02-,-17429.978,-11829.869,9776.158,-56984.248,RowPad,4,C,T02+,-17429.978,-11829.869,9566.158,-57404.248
140.0,RowPad,4,C,B02-,-17429.978,-11829.869,9776.158,-56984.248,RowPad,4,C,T02-,-17429.978,-11829.869,9636.158,-56984.248
