pad distance,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
469.574,RowPad,9,C,B01-,-46579.978,-7239.935,-16443.842,-56984.248,RowPad,9,C,T01+,-46579.978,-7239.935,-16653.842,-57404.248
425.793,RowPad,9,C,T01+,-46579.978,-7239.935,-16653.842,-57404.248,RowPad,9,C,T01-,-46579.978,-7239.935,-16583.842,-56984.248
68233.422,RowPad,9,C,T01-,-46579.978,-7239.935,-16583.842,-56984.248,ColumnPad,1,C,R09+,-46579.978,-7239.935,-62516.616,-6526.541
425.793,ColumnPad,1,C,R09+,-46579.978,-7239.935,-62516.616,-6526.541,ColumnPad,1,C,R09-,-46579.978,-7239.935,-62117.886,-6377.162
469.574,ColumnPad,1,C,R09-,-46579.978,-7239.935,-62117.886,-6377.162,ColumnPad,1,C,L09+,-46579.978,-7239.935,-62586.616,-6405.297
425.793,ColumnPad,1,C,L09+,-46579.978,-7239.935,-62586.616,-6405.297,ColumnPad,1,C,L09-,-46579.978,-7239.935,-62187.886,-6255.919
68573.099,ColumnPad,1,C,L09-,-46579.978,-7239.935,-62187.886,-6255.919,RowPad,9,C,B01+,-46579.978,-7239.935,-16513.842,-57404.248
425.792,RowPad,1,A,B09+,-46579.978,7239.935,-61536.616,8223.95,RowPad,1,A,B09-,-46579.978,7239.935,-61207.886,7953.329
469.574,RowPad,1,A,B09-,-46579.978,7239.935,-61207.886,7953.329,RowPad,1,A,T09+,-46579.978,7239.935,-61466.616,8345.194
425.793,RowPad,1,A,T09+,-46579.978,7239.935,-61466.616,8345.194,RowPad,1,A,T09-,-46579.978,7239.935,-61137.886,8074.572
64854.972,RowPad,1,A,T09-,-46579.978,7239.935,-61137.886,8074.572,ColumnPad,9,A,R01+,-46579.978,7239.935,-19033.842,57404.248
425.793,ColumnPad,9,A,R01+,-46579.978,7239.935,-19033.842,57404.248,ColumnPad,9,A,R01-,-46579.978,7239.935,-19103.842,56984.248
469.574,ColumnPad,9,A,R01-,-46579.978,7239.935,-19103.842,56984.248,ColumnPad,9,A,L01+,-46579.978,7239.935,-18893.842,57404.248
425.793,ColumnPad,9,A,L01+,-46579.978,7239.935,-18893.842,57404.248,ColumnPad,9,A,L01-,-46579.978,7239.935,-18963.842,56984.248
64730.269,ColumnPad,9,A,L01-,-46579.978,7239.935,-18963.842,56984.248,RowPad,1,A,B09+,-46579.978,7239.935,-61536.616,8223.95
425.793,RowPad,3,A,B10+,-46579.978,16419.804,-56096.616,17646.307,RowPad,3,A,B10-,-46579.978,16419.804,-55767.886,17375.685
469.574,RowPad,3,A,B10-,-46579.978,16419.804,-55767.886,17375.685,RowPad,3,A,T10+,-46579.978,16419.804,-56026.616,17767.55
425.792,RowPad,3,A,T10+,-46579.978,16419.804,-56026.616,17767.55,RowPad,3,A,T10-,-46579.978,16419.804,-55697.886,17496.929
51105.173,RowPad,3,A,T10-,-46579.978,16419.804,-55697.886,17496.929,ColumnPad,10,A,R03+,-46579.978,16419.804,-23773.842,57404.248
425.793,ColumnPad,10,A,R03+,-46579.978,16419.804,-23773.842,57404.248,ColumnPad,10,A,R03-,-46579.978,16419.804,-23843.842,56984.248
469.574,ColumnPad,10,A,R03-,-46579.978,16419.804,-23843.842,56984.248,ColumnPad,10,A,L03+,-46579.978,16419.804,-23633.842,57404.248
425.793,ColumnPad,10,A,L03+,-46579.978,16419.804,-23633.842,57404.248,ColumnPad,10,A,L03-,-46579.978,16419.804,-23703.842,56984.248
50958.467,ColumnPad,10,A,L03-,-46579.978,16419.804,-23703.842,56984.248,RowPad,3,A,B10+,-46579.978,16419.804,-56096.616,17646.307
425.793,RowPad,5,A,B11+,-46579.978,25599.673,-50656.616,27068.663,RowPad,5,A,B11-,-46579.978,25599.673,-50327.886,26798.041
469.574,RowPad,5,A,B11-,-46579.978,25599.673,-50327.886,26798.041,RowPad,5,A,T11+,-46579.978,25599.673,-50586.616,27189.907
425.793,RowPad,5,A,T11+,-46579.978,25599.673,-50586.616,27189.907,RowPad,5,A,T11-,-46579.978,25599.673,-50257.886,26919.285
37445.112,RowPad,5,A,T11-,-46579.978,25599.673,-50257.886,26919.285,ColumnPad,11,A,R05+,-46579.978,25599.673,-28513.842,57404.248
425.793,ColumnPad,11,A,R05+,-46579.978,25599.673,-28513.842,57404.248,ColumnPad,11,A,R05-,-46579.978,25599.673,-28583.842,56984.248
469.574,ColumnPad,11,A,R05-,-46579.978,25599.673,-28583.842,56984.248,ColumnPad,11,A,L05+,-46579.978,25599.673,-28373.842,57404.248
425.793,ColumnPad,11,A,L05+,-46579.978,25599.673,-28373.842,57404.248,ColumnPad,11,A,L05-,-46579.978,25599.673,-28443.842,56984.248
37260.563,ColumnPad,11,A,L05-,-46579.978,25599.673,-28443.842,56984.248,RowPad,5,A,B11+,-46579.978,25599.673,-50656.616,27068.663
425.793,RowPad,11,C,B06+,-43929.978,-30189.608,-28513.842,-57404.248,RowPad,11,C,B06-,-43929.978,-30189.608,-28443.842,-56984.248
469.574,RowPad,11,C,B06-,-43929.978,-30189.608,-28443.842,-56984.248,RowPad,11,C,T06+,-43929.978,-30189.608,-28653.842,-57404.248
425.793,RowPad,11,C,T06+,-43929.978,-30189.608,-28653.842,-57404.248,RowPad,11,C,T06-,-43929.978,-30189.608,-28583.842,-56984.248
34972.08,RowPad,11,C,T06-,-43929.978,-30189.608,-28583.842,-56984.248,ColumnPad,6,C,R11+,-43929.978,-30189.608,-49546.616,-28991.24
425.793,ColumnPad,6,C,R11+,-43929.978,-30189.608,-49546.616,-28991.24,ColumnPad,6,C,R11-,-43929.978,-30189.608,-49147.886,-28841.861
469.574,ColumnPad,6,C,R11-,-43929.978,-30189.608,-49147.886,-28841.861,ColumnPad,6,C,L11+,-43929.978,-30189.608,-49616.616,-28869.996
425.793,ColumnPad,6,C,L11+,-43929.978,-30189.608,-49616.616,-28869.996,ColumnPad,6,C,L11-,-43929.978,-30189.608,-49217.886,-28720.618
35375.247,ColumnPad,6,C,L11-,-43929.978,-30189.608,-49217.886,-28720.618,RowPad,11,C,B06+,-43929.978,-30189.608,-28513.842,-57404.248
425.793,RowPad,10,C,B04+,-43929.978,-21009.739,-22653.842,-57404.248,RowPad,10,C,B04-,-43929.978,-21009.739,-22583.842,-56984.248
469.574,RowPad,10,C,B04-,-43929.978,-21009.739,-22583.842,-56984.248,RowPad,10,C,T04+,-43929.978,-21009.739,-22793.842,-57404.248
425.793,RowPad,10,C,T04+,-43929.978,-21009.739,-22793.842,-57404.248,RowPad,10,C,T04-,-43929.978,-21009.739,-22723.842,-56984.248
48854.392,RowPad,10,C,T04-,-43929.978,-21009.739,-22723.842,-56984.248,ColumnPad,4,C,R10+,-43929.978,-21009.739,-54706.616,-20053.857
425.793,ColumnPad,4,C,R10+,-43929.978,-21009.739,-54706.616,-20053.857,ColumnPad,4,C,R10-,-43929.978,-21009.739,-54307.886,-19904.479
469.574,ColumnPad,4,C,R10-,-43929.978,-21009.739,-54307.886,-19904.479,ColumnPad,4,C,L10+,-43929.978,-21009.739,-54776.616,-19932.614
425.793,ColumnPad,4,C,L10+,-43929.978,-21009.739,-54776.616,-19932.614,ColumnPad,4,C,L10-,-43929.978,-21009.739,-54377.886,-19783.236
49211.335,ColumnPad,4,C,L10-,-43929.978,-21009.739,-54377.886,-19783.236,RowPad,10,C,B04+,-43929.978,-21009.739,-22653.842,-57404.248
425.793,RowPad,9,C,B02+,-43929.978,-11829.869,-16793.842,-57404.248,RowPad,9,C,B02-,-43929.978,-11829.869,-16723.842,-56984.248
469.574,RowPad,9,C,B02-,-43929.978,-11829.869,-16723.842,-56984.248,RowPad,9,C,T02+,-43929.978,-11829.869,-16933.842,-57404.248
425.793,RowPad,9,C,T02+,-43929.978,-11829.869,-16933.842,-57404.248,RowPad,9,C,T02-,-43929.978,-11829.869,-16863.842,-56984.248
62873.613,RowPad,9,C,T02-,-43929.978,-11829.869,-16863.842,-56984.248,ColumnPad,2,C,R09+,-43929.978,-11829.869,-59866.616,-11116.475
425.793,ColumnPad,2,C,R09+,-43929.978,-11829.869,-59866.616,-11116.475,ColumnPad,2,C,R09-,-43929.978,-11829.869,-59467.886,-10967.097
469.574,ColumnPad,2,C,R09-,-43929.978,-11829.869,-59467.886,-10967.097,ColumnPad,2,C,L09+,-43929.978,-11829.869,-59936.616,-10995.232
425.793,ColumnPad,2,C,L09+,-43929.978,-11829.869,-59936.616,-10995.232,ColumnPad,2,C,L09-,-43929.978,-11829.869,-59537.886,-10845.853
63203.935,ColumnPad,2,C,L09-,-43929.978,-11829.869,-59537.886,-10845.853,RowPad,9,C,B02+,-43929.978,-11829.869,-16793.842,-57404.248
425.793,RowPad,8,C,B00+,-43929.978,-2650.0,-10933.842,-57404.248,RowPad,8,C,B00-,-43929.978,-2650.0,-10863.842,-56984.248
469.574,RowPad,8,C,B00-,-43929.978,-2650.0,-10863.842,-56984.248,RowPad,8,C,T00+,-43929.978,-2650.0,-11073.842,-57404.248
425.793,RowPad,8,C,T00+,-43929.978,-2650.0,-11073.842,-57404.248,RowPad,8,C,T00-,-43929.978,-2650.0,-11003.842,-56984.248
469.574,RowPad,8,C,T00-,-43929.978,-2650.0,-11003.842,-56984.248,RowPad,8,C,X00+,-43929.978,-2650.0,-10793.842,-57404.248
425.793,RowPad,8,C,X00+,-43929.978,-2650.0,-10793.842,-57404.248,RowPad,8,C,X00-,-43929.978,-2650.0,-10723.842,-56984.248
76784.334,RowPad,8,C,X00-,-43929.978,-2650.0,-10723.842,-56984.248,ColumnPad,0,C,R08+,-43929.978,-2650.0,-64836.616,-2508.183
425.793,ColumnPad,0,C,R08+,-43929.978,-2650.0,-64836.616,-2508.183,ColumnPad,0,C,R08-,-43929.978,-2650.0,-64437.886,-2358.805
469.574,ColumnPad,0,C,R08-,-43929.978,-2650.0,-64437.886,-2358.805,ColumnPad,0,C,L08+,-43929.978,-2650.0,-64906.616,-2386.939
425.793,ColumnPad,0,C,L08+,-43929.978,-2650.0,-64906.616,-2386.939,ColumnPad,0,C,L08-,-43929.978,-2650.0,-64507.886,-2237.561
76899.555,ColumnPad,0,C,L08-,-43929.978,-2650.0,-64507.886,-2237.561,RowPad,8,C,B00+,-43929.978,-2650.0,-10933.842,-57404.248
425.792,RowPad,0,A,B08+,-43929.978,2650.0,-64136.616,3720.618,RowPad,0,A,B08-,-43929.978,2650.0,-63807.886,3449.997
469.574,RowPad,0,A,B08-,-43929.978,2650.0,-63807.886,3449.997,RowPad,0,A,T08+,-43929.978,2650.0,-64066.616,3841.862
425.793,RowPad,0,A,T08+,-43929.978,2650.0,-64066.616,3841.862,RowPad,0,A,T08-,-43929.978,2650.0,-63737.886,3571.24
73283.513,RowPad,0,A,T08-,-43929.978,2650.0,-63737.886,3571.24,ColumnPad,8,A,R00+,-43929.978,2650.0,-14013.842,57404.248
425.793,ColumnPad,8,A,R00+,-43929.978,2650.0,-14013.842,57404.248,ColumnPad,8,A,R00-,-43929.978,2650.0,-14083.842,56984.248
469.574,ColumnPad,8,A,R00-,-43929.978,2650.0,-14083.842,56984.248,ColumnPad,8,A,L00+,-43929.978,2650.0,-13873.842,57404.248
425.793,ColumnPad,8,A,L00+,-43929.978,2650.0,-13873.842,57404.248,ColumnPad,8,A,L00-,-43929.978,2650.0,-13943.842,56984.248
73186.944,ColumnPad,8,A,L00-,-43929.978,2650.0,-13943.842,56984.248,RowPad,0,A,B08+,-43929.978,2650.0,-64136.616,3720.618
425.793,RowPad,2,A,B09+,-43929.978,11829.869,-58886.616,12813.885,RowPad,2,A,B09-,-43929.978,11829.869,-58557.886,12543.263
469.574,RowPad,2,A,B09-,-43929.978,11829.869,-58557.886,12543.263,RowPad,2,A,T09+,-43929.978,11829.869,-58816.616,12935.129
425.793,RowPad,2,A,T09+,-43929.978,11829.869,-58816.616,12935.129,RowPad,2,A,T09-,-43929.978,11829.869,-58487.886,12664.507
59836.767,RowPad,2,A,T09-,-43929.978,11829.869,-58487.886,12664.507,ColumnPad,9,A,R02+,-43929.978,11829.869,-18753.842,57404.248
425.793,ColumnPad,9,A,R02+,-43929.978,11829.869,-18753.842,57404.248,ColumnPad,9,A,R02-,-43929.978,11829.869,-18823.842,56984.248
469.574,ColumnPad,9,A,R02-,-43929.978,11829.869,-18823.842,56984.248,ColumnPad,9,A,L02+,-43929.978,11829.869,-18613.842,57404.248
425.793,ColumnPad,9,A,L02+,-43929.978,11829.869,-18613.842,57404.248,ColumnPad,9,A,L02-,-43929.978,11829.869,-18683.842,56984.248
59726.744,ColumnPad,9,A,L02-,-43929.978,11829.869,-18683.842,56984.248,RowPad,2,A,B09+,-43929.978,11829.869,-58886.616,12813.885
425.792,RowPad,4,A,B10+,-43929.978,21009.739,-53446.616,22236.241,RowPad,4,A,B10-,-43929.978,21009.739,-53117.886,21965.62
469.574,RowPad,4,A,B10-,-43929.978,21009.739,-53117.886,21965.62,RowPad,4,A,T10+,-43929.978,21009.739,-53376.616,22357.485
425.793,RowPad,4,A,T10+,-43929.978,21009.739,-53376.616,22357.485,RowPad,4,A,T10-,-43929.978,21009.739,-53047.886,22086.863
46051.701,RowPad,4,A,T10-,-43929.978,21009.739,-53047.886,22086.863,ColumnPad,10,A,R04+,-43929.978,21009.739,-23493.842,57404.248
425.793,ColumnPad,10,A,R04+,-43929.978,21009.739,-23493.842,57404.248,ColumnPad,10,A,R04-,-43929.978,21009.739,-23563.842,56984.248
469.574,ColumnPad,10,A,R04-,-43929.978,21009.739,-23563.842,56984.248,ColumnPad,10,A,L04+,-43929.978,21009.739,-23353.842,57404.248
425.793,ColumnPad,10,A,L04+,-43929.978,21009.739,-23353.842,57404.248,ColumnPad,10,A,L04-,-43929.978,21009.739,-23423.842,56984.248
45921.574,ColumnPad,10,A,L04-,-43929.978,21009.739,-23423.842,56984.248,RowPad,4,A,B10+,-43929.978,21009.739,-53446.616,22236.241
425.793,RowPad,6,A,B11+,-43929.978,30189.608,-48006.616,31658.598,RowPad,6,A,B11-,-43929.978,30189.608,-47677.886,31387.976
469.574,RowPad,6,A,B11-,-43929.978,30189.608,-47677.886,31387.976,RowPad,6,A,T11+,-43929.978,30189.608,-47936.616,31779.841
425.792,RowPad,6,A,T11+,-43929.978,30189.608,-47936.616,31779.841,RowPad,6,A,T11-,-43929.978,30189.608,-47607.886,31509.22
32340.471,RowPad,6,A,T11-,-43929.978,30189.608,-47607.886,31509.22,ColumnPad,11,A,R06+,-43929.978,30189.608,-28233.842,57404.248
425.793,ColumnPad,11,A,R06+,-43929.978,30189.608,-28233.842,57404.248,ColumnPad,11,A,R06-,-43929.978,30189.608,-28303.842,56984.248
469.574,ColumnPad,11,A,R06-,-43929.978,30189.608,-28303.842,56984.248,ColumnPad,11,A,L06+,-43929.978,30189.608,-28093.842,57404.248
425.793,ColumnPad,11,A,L06+,-43929.978,30189.608,-28093.842,57404.248,ColumnPad,11,A,L06-,-43929.978,30189.608,-28163.842,56984.248
32173.347,ColumnPad,11,A,L06-,-43929.978,30189.608,-28163.842,56984.248,RowPad,6,A,B11+,-43929.978,30189.608,-48006.616,31658.598
425.793,RowPad,11,C,B07+,-41279.978,-34779.542,-28793.842,-57404.248,RowPad,11,C,B07-,-41279.978,-34779.542,-28723.842,-56984.248
469.574,RowPad,11,C,B07-,-41279.978,-34779.542,-28723.842,-56984.248,RowPad,11,C,T07+,-41279.978,-34779.542,-28933.842,-57404.248
425.793,RowPad,11,C,T07+,-41279.978,-34779.542,-28933.842,-57404.248,RowPad,11,C,T07-,-41279.978,-34779.542,-28863.842,-56984.248
29544.624,RowPad,11,C,T07-,-41279.978,-34779.542,-28863.842,-56984.248,ColumnPad,7,C,R11+,-41279.978,-34779.542,-46896.616,-33581.174
425.793,ColumnPad,7,C,R11+,-41279.978,-34779.542,-46896.616,-33581.174,ColumnPad,7,C,R11-,-41279.978,-34779.542,-46497.886,-33431.796
469.574,ColumnPad,7,C,R11-,-41279.978,-34779.542,-46497.886,-33431.796,ColumnPad,7,C,L11+,-41279.978,-34779.542,-46966.616,-33459.931
425.793,ColumnPad,7,C,L11+,-41279.978,-34779.542,-46966.616,-33459.931,ColumnPad,7,C,L11-,-41279.978,-34779.542,-46567.886,-33310.552
29940.321,ColumnPad,7,C,L11-,-41279.978,-34779.542,-46567.886,-33310.552,RowPad,11,C,B07+,-41279.978,-34779.542,-28793.842,-57404.248
425.793,RowPad,10,C,B05+,-41279.978,-25599.673,-22933.842,-57404.248,RowPad,10,C,B05-,-41279.978,-25599.673,-22863.842,-56984.248
469.574,RowPad,10,C,B05-,-41279.978,-25599.673,-22863.842,-56984.248,RowPad,10,C,T05+,-41279.978,-25599.673,-23073.842,-57404.248
425.793,RowPad,10,C,T05+,-41279.978,-25599.673,-23073.842,-57404.248,RowPad,10,C,T05-,-41279.978,-25599.673,-23003.842,-56984.248
43473.771,RowPad,10,C,T05-,-41279.978,-25599.673,-23003.842,-56984.248,ColumnPad,5,C,R10+,-41279.978,-25599.673,-52056.616,-24643.792
425.793,ColumnPad,5,C,R10+,-41279.978,-25599.673,-52056.616,-24643.792,ColumnPad,5,C,R10-,-41279.978,-25599.673,-51657.886,-24494.414
469.574,ColumnPad,5,C,R10-,-41279.978,-25599.673,-51657.886,-24494.414,ColumnPad,5,C,L10+,-41279.978,-25599.673,-52126.616,-24522.549
425.793,ColumnPad,5,C,L10+,-41279.978,-25599.673,-52126.616,-24522.549,ColumnPad,5,C,L10-,-41279.978,-25599.673,-51727.886,-24373.17
43819.506,ColumnPad,5,C,L10-,-41279.978,-25599.673,-51727.886,-24373.17,RowPad,10,C,B05+,-41279.978,-25599.673,-22933.842,-57404.248
425.793,RowPad,9,C,B03+,-41279.978,-16419.804,-17073.842,-57404.248,RowPad,9,C,B03-,-41279.978,-16419.804,-17003.842,-56984.248
469.574,RowPad,9,C,B03-,-41279.978,-16419.804,-17003.842,-56984.248,RowPad,9,C,T03+,-41279.978,-16419.804,-17213.842,-57404.248
425.793,RowPad,9,C,T03+,-41279.978,-16419.804,-17213.842,-57404.248,RowPad,9,C,T03-,-41279.978,-16419.804,-17143.842,-56984.248
57529.88,RowPad,9,C,T03-,-41279.978,-16419.804,-17143.842,-56984.248,ColumnPad,3,C,R09+,-41279.978,-16419.804,-57216.616,-15706.41
425.793,ColumnPad,3,C,R09+,-41279.978,-16419.804,-57216.616,-15706.41,ColumnPad,3,C,R09-,-41279.978,-16419.804,-56817.886,-15557.032
469.574,ColumnPad,3,C,R09-,-41279.978,-16419.804,-56817.886,-15557.032,ColumnPad,3,C,L09+,-41279.978,-16419.804,-57286.616,-15585.166
425.793,ColumnPad,3,C,L09+,-41279.978,-16419.804,-57286.616,-15585.166,ColumnPad,3,C,L09-,-41279.978,-16419.804,-56887.886,-15435.788
57849.025,ColumnPad,3,C,L09-,-41279.978,-16419.804,-56887.886,-15435.788,RowPad,9,C,B03+,-41279.978,-16419.804,-17073.842,-57404.248
425.793,RowPad,8,C,B01+,-41279.978,-7239.935,-11213.842,-57404.248,RowPad,8,C,B01-,-41279.978,-7239.935,-11143.842,-56984.248
469.574,RowPad,8,C,B01-,-41279.978,-7239.935,-11143.842,-56984.248,RowPad,8,C,T01+,-41279.978,-7239.935,-11353.842,-57404.248
425.793,RowPad,8,C,T01+,-41279.978,-7239.935,-11353.842,-57404.248,RowPad,8,C,T01-,-41279.978,-7239.935,-11283.842,-56984.248
71638.257,RowPad,8,C,T01-,-41279.978,-7239.935,-11283.842,-56984.248,ColumnPad,1,C,R08+,-41279.978,-7239.935,-62376.616,-6769.028
425.793,ColumnPad,1,C,R08+,-41279.978,-7239.935,-62376.616,-6769.028,ColumnPad,1,C,R08-,-41279.978,-7239.935,-61977.886,-6619.65
469.574,ColumnPad,1,C,R08-,-41279.978,-7239.935,-61977.886,-6619.65,ColumnPad,1,C,L08+,-41279.978,-7239.935,-62446.616,-6647.784
425.793,ColumnPad,1,C,L08+,-41279.978,-7239.935,-62446.616,-6647.784,ColumnPad,1,C,L08-,-41279.978,-7239.935,-62047.886,-6498.406
71940.981,ColumnPad,1,C,L08-,-41279.978,-7239.935,-62047.886,-6498.406,RowPad,8,C,B01+,-41279.978,-7239.935,-11213.842,-57404.248
425.792,RowPad,1,A,B08+,-41279.978,7239.935,-61676.616,7981.463,RowPad,1,A,B08-,-41279.978,7239.935,-61347.886,7710.842
469.574,RowPad,1,A,B08-,-41279.978,7239.935,-61347.886,7710.842,RowPad,1,A,T08+,-41279.978,7239.935,-61606.616,8102.707
425.793,RowPad,1,A,T08+,-41279.978,7239.935,-61606.616,8102.707,RowPad,1,A,T08-,-41279.978,7239.935,-61277.886,7832.085
68686.501,RowPad,1,A,T08-,-41279.978,7239.935,-61277.886,7832.085,ColumnPad,8,A,R01+,-41279.978,7239.935,-13733.842,57404.248
425.793,ColumnPad,8,A,R01+,-41279.978,7239.935,-13733.842,57404.248,ColumnPad,8,A,R01-,-41279.978,7239.935,-13803.842,56984.248
469.574,ColumnPad,8,A,R01-,-41279.978,7239.935,-13803.842,56984.248,ColumnPad,8,A,L01+,-41279.978,7239.935,-13593.842,57404.248
425.793,ColumnPad,8,A,L01+,-41279.978,7239.935,-13593.842,57404.248,ColumnPad,8,A,L01-,-41279.978,7239.935,-13663.842,56984.248
68603.931,ColumnPad,8,A,L01-,-41279.978,7239.935,-13663.842,56984.248,RowPad,1,A,B08+,-41279.978,7239.935,-61676.616,7981.463
425.793,RowPad,3,A,B09+,-41279.978,16419.804,-56236.616,17403.82,RowPad,3,A,B09-,-41279.978,16419.804,-55907.886,17133.198
469.574,RowPad,3,A,B09-,-41279.978,16419.804,-55907.886,17133.198,RowPad,3,A,T09+,-41279.978,16419.804,-56166.616,17525.063
425.793,RowPad,3,A,T09+,-41279.978,16419.804,-56166.616,17525.063,RowPad,3,A,T09-,-41279.978,16419.804,-55837.886,17254.441
54845.955,RowPad,3,A,T09-,-41279.978,16419.804,-55837.886,17254.441,ColumnPad,9,A,R03+,-41279.978,16419.804,-18473.842,57404.248
425.793,ColumnPad,9,A,R03+,-41279.978,16419.804,-18473.842,57404.248,ColumnPad,9,A,R03-,-41279.978,16419.804,-18543.842,56984.248
469.574,ColumnPad,9,A,R03-,-41279.978,16419.804,-18543.842,56984.248,ColumnPad,9,A,L03+,-41279.978,16419.804,-18333.842,57404.248
425.793,ColumnPad,9,A,L03+,-41279.978,16419.804,-18333.842,57404.248,ColumnPad,9,A,L03-,-41279.978,16419.804,-18403.842,56984.248
54753.348,ColumnPad,9,A,L03-,-41279.978,16419.804,-18403.842,56984.248,RowPad,3,A,B09+,-41279.978,16419.804,-56236.616,17403.82
425.793,RowPad,5,A,B10+,-41279.978,25599.673,-50796.616,26826.176,RowPad,5,A,B10-,-41279.978,25599.673,-50467.886,26555.554
469.574,RowPad,5,A,B10-,-41279.978,25599.673,-50467.886,26555.554,RowPad,5,A,T10+,-41279.978,25599.673,-50726.616,26947.42
425.793,RowPad,5,A,T10+,-41279.978,25599.673,-50726.616,26947.42,RowPad,5,A,T10-,-41279.978,25599.673,-50397.886,26676.798
41026.192,RowPad,5,A,T10-,-41279.978,25599.673,-50397.886,26676.798,ColumnPad,10,A,R05+,-41279.978,25599.673,-23213.842,57404.248
425.793,ColumnPad,10,A,R05+,-41279.978,25599.673,-23213.842,57404.248,ColumnPad,10,A,R05-,-41279.978,25599.673,-23283.842,56984.248
469.574,ColumnPad,10,A,R05-,-41279.978,25599.673,-23283.842,56984.248,ColumnPad,10,A,L05+,-41279.978,25599.673,-23073.842,57404.248
425.793,ColumnPad,10,A,L05+,-41279.978,25599.673,-23073.842,57404.248,ColumnPad,10,A,L05-,-41279.978,25599.673,-23143.842,56984.248
40916.808,ColumnPad,10,A,L05-,-41279.978,25599.673,-23143.842,56984.248,RowPad,5,A,B10+,-41279.978,25599.673,-50796.616,26826.176
425.792,RowPad,7,A,B11+,-41279.978,34779.542,-45356.616,36248.532,RowPad,7,A,B11-,-41279.978,34779.542,-45027.886,35977.911
469.574,RowPad,7,A,B11-,-41279.978,34779.542,-45027.886,35977.911,RowPad,7,A,T11+,-41279.978,34779.542,-45286.616,36369.776
425.793,RowPad,7,A,T11+,-41279.978,34779.542,-45286.616,36369.776,RowPad,7,A,T11-,-41279.978,34779.542,-44957.886,36099.154
27258.843,RowPad,7,A,T11-,-41279.978,34779.542,-44957.886,36099.154,ColumnPad,11,A,R07+,-41279.978,34779.542,-27953.842,57404.248
425.793,ColumnPad,11,A,R07+,-41279.978,34779.542,-27953.842,57404.248,ColumnPad,11,A,R07-,-41279.978,34779.542,-28023.842,56984.248
469.574,ColumnPad,11,A,R07-,-41279.978,34779.542,-28023.842,56984.248,ColumnPad,11,A,L07+,-41279.978,34779.542,-27813.842,57404.248
425.793,ColumnPad,11,A,L07+,-41279.978,34779.542,-27813.842,57404.248,ColumnPad,11,A,L07-,-41279.978,34779.542,-27883.842,56984.248
27115.821,ColumnPad,11,A,L07-,-41279.978,34779.542,-27883.842,56984.248,RowPad,7,A,B11+,-41279.978,34779.542,-45356.616,36248.532
425.793,RowPad,11,C,B08+,-38629.978,-39369.477,-29073.842,-57404.248,RowPad,11,C,B08-,-38629.978,-39369.477,-29003.842,-56984.248
469.574,RowPad,11,C,B08-,-38629.978,-39369.477,-29003.842,-56984.248,RowPad,11,C,T08+,-38629.978,-39369.477,-29213.842,-57404.248
425.793,RowPad,11,C,T08+,-38629.978,-39369.477,-29213.842,-57404.248,RowPad,11,C,T08-,-38629.978,-39369.477,-29143.842,-56984.248
24125.256,RowPad,11,C,T08-,-38629.978,-39369.477,-29143.842,-56984.248,ColumnPad,8,C,R11+,-38629.978,-39369.477,-44246.616,-38171.109
425.793,ColumnPad,8,C,R11+,-38629.978,-39369.477,-44246.616,-38171.109,ColumnPad,8,C,R11-,-38629.978,-39369.477,-43847.886,-38021.731
469.574,ColumnPad,8,C,R11-,-38629.978,-39369.477,-43847.886,-38021.731,ColumnPad,8,C,L11+,-38629.978,-39369.477,-44316.616,-38049.865
425.793,ColumnPad,8,C,L11+,-38629.978,-39369.477,-44316.616,-38049.865,ColumnPad,8,C,L11-,-38629.978,-39369.477,-43917.886,-37900.487
24510.046,ColumnPad,8,C,L11-,-38629.978,-39369.477,-43917.886,-37900.487,RowPad,11,C,B08+,-38629.978,-39369.477,-29073.842,-57404.248
425.793,RowPad,10,C,B06+,-38629.978,-30189.608,-23213.842,-57404.248,RowPad,10,C,B06-,-38629.978,-30189.608,-23143.842,-56984.248
469.574,RowPad,10,C,B06-,-38629.978,-30189.608,-23143.842,-56984.248,RowPad,10,C,T06+,-38629.978,-30189.608,-23353.842,-57404.248
425.793,RowPad,10,C,T06+,-38629.978,-30189.608,-23353.842,-57404.248,RowPad,10,C,T06-,-38629.978,-30189.608,-23283.842,-56984.248
38111.556,RowPad,10,C,T06-,-38629.978,-30189.608,-23283.842,-56984.248,ColumnPad,6,C,R10+,-38629.978,-30189.608,-49406.616,-29233.727
425.793,ColumnPad,6,C,R10+,-38629.978,-30189.608,-49406.616,-29233.727,ColumnPad,6,C,R10-,-38629.978,-30189.608,-49007.886,-29084.348
469.574,ColumnPad,6,C,R10-,-38629.978,-30189.608,-49007.886,-29084.348,ColumnPad,6,C,L10+,-38629.978,-30189.608,-49476.616,-29112.483
425.793,ColumnPad,6,C,L10+,-38629.978,-30189.608,-49476.616,-29112.483,ColumnPad,6,C,L10-,-38629.978,-30189.608,-49077.886,-28963.105
38442.781,ColumnPad,6,C,L10-,-38629.978,-30189.608,-49077.886,-28963.105,RowPad,10,C,B06+,-38629.978,-30189.608,-23213.842,-57404.248
