1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
RowPad,11,C,T08-,-38629.978,-39369.477,-29143.842,-56984.248,RowPad,11,C,T08+,-38629.978,-39369.477,-29213.842,-57404.248
RowPad,11,C,B09-,-35979.978,-43959.412,-29283.842,-56984.248,RowPad,11,C,B09+,-35979.978,-43959.412,-29353.842,-57404.248
RowPad,11,C,B09+,-35979.978,-43959.412,-29353.842,-57404.248,RowPad,11,C,T09-,-35979.978,-43959.412,-29423.842,-56984.248
RowPad,11,C,T09-,-35979.978,-43959.412,-29423.842,-56984.248,RowPad,11,C,T09+,-35979.978,-43959.412,-29493.842,-57404.248
RowPad,11,C,B10-,-33329.978,-48549.346,-29563.842,-56984.248,RowPad,11,C,B10+,-33329.978,-48549.346,-29633.842,-57404.248
RowPad,11,C,B10+,-33329.978,-48549.346,-29633.842,-57404.248,RowPad,11,C,T10-,-33329.978,-48549.346,-29703.842,-56984.248
RowPad,11,C,T10-,-33329.978,-48549.346,-29703.842,-56984.248,RowPad,11,C,T10+,-33329.978,-48549.346,-29773.842,-57404.248
RowPad,11,C,B11-,-30679.978,-53139.281,-29843.842,-56984.248,RowPad,11,C,B11+,-30679.978,-53139.281,-29913.842,-57404.248
RowPad,11,C,B11+,-30679.978,-53139.281,-29913.842,-57404.248,RowPad,11,C,T11-,-30679.978,-53139.281,-29983.842,-56984.248
RowPad,11,C,T11-,-30679.978,-53139.281,-29983.842,-56984.248,RowPad,11,C,T11+,-30679.978,-53139.281,-30053.842,-57404.248
ColumnPad,11,C,R00-,27620.022,-53139.281,-34357.886,-54458.893,ColumnPad,11,C,L00-,27620.022,-53139.281,-34427.886,-54337.649
ColumnPad,11,C,R01-,22320.022,-53139.281,-34497.886,-54216.406,ColumnPad,11,C,L01-,22320.022,-53139.281,-34567.886,-54095.162
ColumnPad,11,C,R02-,17020.022,-53139.281,-34637.886,-53973.919,ColumnPad,11,C,L02-,17020.022,-53139.281,-34707.886,-53852.675
ColumnPad,11,C,R09+,-20079.978,-53139.281,-36016.616,-52425.887,ColumnPad,11,C,L09+,-20079.978,-53139.281,-36086.616,-52304.643
ColumnPad,11,C,R10+,-25379.978,-53139.281,-36156.616,-52183.4,ColumnPad,11,C,L10+,-25379.978,-53139.281,-36226.616,-52062.156
ColumnPad,11,C,R11+,-30679.978,-53139.281,-36296.616,-51940.913,ColumnPad,11,C,L11+,-30679.978,-53139.281,-36366.616,-51819.669
ColumnPad,10,C,R00-,24970.022,-48549.346,-37007.886,-49868.958,ColumnPad,10,C,L00-,24970.022,-48549.346,-37077.886,-49747.715
ColumnPad,10,C,R01-,19670.022,-48549.346,-37147.886,-49626.471,ColumnPad,10,C,L01-,19670.022,-48549.346,-37217.886,-49505.228
ColumnPad,10,C,R02-,14370.022,-48549.346,-37287.886,-49383.984,ColumnPad,10,C,L02-,14370.022,-48549.346,-37357.886,-49262.74
ColumnPad,10,C,R09+,-22729.978,-48549.346,-38666.616,-47835.952,ColumnPad,10,C,L09+,-22729.978,-48549.346,-38736.616,-47714.709
ColumnPad,10,C,R10+,-28029.978,-48549.346,-38806.616,-47593.465,ColumnPad,10,C,L10+,-28029.978,-48549.346,-38876.616,-47472.222
ColumnPad,10,C,R11+,-33329.978,-48549.346,-38946.616,-47350.978,ColumnPad,10,C,L11+,-33329.978,-48549.346,-39016.616,-47229.735
ColumnPad,9,C,R00-,22320.022,-43959.412,-39657.886,-45279.024,ColumnPad,9,C,L00-,22320.022,-43959.412,-39727.886,-45157.78
ColumnPad,9,C,R01-,17020.022,-43959.412,-39797.886,-45036.536,ColumnPad,9,C,L01-,17020.022,-43959.412,-39867.886,-44915.293
ColumnPad,9,C,R02-,11720.022,-43959.412,-39937.886,-44794.049,ColumnPad,9,C,L02-,11720.022,-43959.412,-40007.886,-44672.806
ColumnPad,9,C,R09+,-25379.978,-43959.412,-41316.616,-43246.018,ColumnPad,9,C,L09+,-25379.978,-43959.412,-41386.616,-43124.774
ColumnPad,9,C,R10+,-30679.978,-43959.412,-41456.616,-43003.531,ColumnPad,9,C,L10+,-30679.978,-43959.412,-41526.616,-42882.287
ColumnPad,9,C,R11+,-35979.978,-43959.412,-41596.616,-42761.044,ColumnPad,9,C,L11+,-35979.978,-43959.412,-41666.616,-42639.8
ColumnPad,8,C,R00-,19670.022,-39369.477,-42307.886,-40689.089,ColumnPad,8,C,L00-,19670.022,-39369.477,-42377.886,-40567.845
ColumnPad,8,C,R01-,14370.022,-39369.477,-42447.886,-40446.602,ColumnPad,8,C,L01-,14370.022,-39369.477,-42517.886,-40325.358
ColumnPad,8,C,R02-,9070.022,-39369.477,-42587.886,-40204.115,ColumnPad,8,C,L02-,9070.022,-39369.477,-42657.886,-40082.871
ColumnPad,8,C,R09+,-28029.978,-39369.477,-43966.616,-38656.083,ColumnPad,8,C,L09+,-28029.978,-39369.477,-44036.616,-38534.84
ColumnPad,8,C,R10+,-33329.978,-39369.477,-44106.616,-38413.596,ColumnPad,8,C,L10+,-33329.978,-39369.477,-44176.616,-38292.352
ColumnPad,8,C,R11+,-38629.978,-39369.477,-44246.616,-38171.109,ColumnPad,8,C,L11+,-38629.978,-39369.477,-44316.616,-38049.865
ColumnPad,7,C,R00-,17020.022,-34779.542,-44957.886,-36099.154,ColumnPad,7,C,L00-,17020.022,-34779.542,-45027.886,-35977.911
ColumnPad,7,C,R01-,11720.022,-34779.542,-45097.886,-35856.667,ColumnPad,7,C,L01-,11720.022,-34779.542,-45167.886,-35735.424
ColumnPad,7,C,R02-,6420.022,-34779.542,-45237.886,-35614.18,ColumnPad,7,C,L02-,6420.022,-34779.542,-45307.886,-35492.936
ColumnPad,7,C,R09+,-30679.978,-34779.542,-46616.616,-34066.148,ColumnPad,7,C,L09+,-30679.978,-34779.542,-46686.616,-33944.905
ColumnPad,7,C,R10+,-35979.978,-34779.542,-46756.616,-33823.661,ColumnPad,7,C,L10+,-35979.978,-34779.542,-46826.616,-33702.418
ColumnPad,7,C,R11+,-41279.978,-34779.542,-46896.616,-33581.174,ColumnPad,7,C,L11+,-41279.978,-34779.542,-46966.616,-33459.931
ColumnPad,6,C,R00-,14370.022,-30189.608,-47607.886,-31509.22,ColumnPad,6,C,L00-,14370.022,-30189.608,-47677.886,-31387.976
ColumnPad,6,C,R01-,9070.022,-30189.608,-47747.886,-31266.733,ColumnPad,6,C,L01-,9070.022,-30189.608,-47817.886,-31145.489
ColumnPad,6,C,R02-,3770.022,-30189.608,-47887.886,-31024.245,ColumnPad,6,C,L02-,3770.022,-30189.608,-47957.886,-30903.002
ColumnPad,6,C,R09+,-33329.978,-30189.608,-49266.616,-29476.214,ColumnPad,6,C,L09+,-33329.978,-30189.608,-49336.616,-29354.97
ColumnPad,6,C,R10+,-38629.978,-30189.608,-49406.616,-29233.727,ColumnPad,6,C,L10+,-38629.978,-30189.608,-49476.616,-29112.483
ColumnPad,6,C,R11+,-43929.978,-30189.608,-49546.616,-28991.24,ColumnPad,6,C,L11+,-43929.978,-30189.608,-49616.616,-28869.996
ColumnPad,5,C,R00-,11720.022,-25599.673,-50257.886,-26919.285,ColumnPad,5,C,L00-,11720.022,-25599.673,-50327.886,-26798.041
ColumnPad,5,C,R01-,6420.022,-25599.673,-50397.886,-26676.798,ColumnPad,5,C,L01-,6420.022,-25599.673,-50467.886,-26555.554
ColumnPad,5,C,R02-,1120.022,-25599.673,-50537.886,-26434.311,ColumnPad,5,C,L02-,1120.022,-25599.673,-50607.886,-26313.067
ColumnPad,5,C,R09+,-35979.978,-25599.673,-51916.616,-24886.279,ColumnPad,5,C,L09+,-35979.978,-25599.673,-51986.616,-24765.036
ColumnPad,5,C,R10+,-41279.978,-25599.673,-52056.616,-24643.792,ColumnPad,5,C,L10+,-41279.978,-25599.673,-52126.616,-24522.549
ColumnPad,5,C,R11+,-46579.978,-25599.673,-52196.616,-24401.305,ColumnPad,5,C,L11+,-46579.978,-25599.673,-52266.616,-24280.061
ColumnPad,4,C,R00-,9070.022,-21009.739,-52907.886,-22329.35,ColumnPad,4,C,L00-,9070.022,-21009.739,-52977.886,-22208.107
ColumnPad,4,C,R01-,3770.022,-21009.739,-53047.886,-22086.863,ColumnPad,4,C,L01-,3770.022,-21009.739,-53117.886,-21965.62
ColumnPad,4,C,R02-,-1529.978,-21009.739,-53187.886,-21844.376,ColumnPad,4,C,L02-,-1529.978,-21009.739,-53257.886,-21723.133
ColumnPad,4,C,R09+,-38629.978,-21009.739,-54566.616,-20296.345,ColumnPad,4,C,L09+,-38629.978,-21009.739,-54636.616,-20175.101
ColumnPad,4,C,R10+,-43929.978,-21009.739,-54706.616,-20053.857,ColumnPad,4,C,L10+,-43929.978,-21009.739,-54776.616,-19932.614
ColumnPad,4,C,R11+,-49229.978,-21009.739,-54846.616,-19811.37,ColumnPad,4,C,L11+,-49229.978,-21009.739,-54916.616,-19690.127
ColumnPad,3,C,R00-,6420.022,-16419.804,-55557.886,-17739.416,ColumnPad,3,C,L00-,6420.022,-16419.804,-55627.886,-17618.172
ColumnPad,3,C,R01-,1120.022,-16419.804,-55697.886,-17496.929,ColumnPad,3,C,L01-,1120.022,-16419.804,-55767.886,-17375.685
ColumnPad,3,C,R02-,-4179.978,-16419.804,-55837.886,-17254.441,ColumnPad,3,C,L02-,-4179.978,-16419.804,-55907.886,-17133.198
ColumnPad,3,C,R09+,-41279.978,-16419.804,-57216.616,-15706.41,ColumnPad,3,C,L09+,-41279.978,-16419.804,-57286.616,-15585.166
ColumnPad,3,C,R10+,-46579.978,-16419.804,-57356.616,-15463.923,ColumnPad,3,C,L10+,-46579.978,-16419.804,-57426.616,-15342.679
ColumnPad,3,C,R11+,-51879.978,-16419.804,-57496.616,-15221.436,ColumnPad,3,C,L11+,-51879.978,-16419.804,-57566.616,-15100.192
ColumnPad,2,C,R00-,3770.022,-11829.869,-58207.886,-13149.481,ColumnPad,2,C,L00-,3770.022,-11829.869,-58277.886,-13028.238
ColumnPad,2,C,R01-,-1529.978,-11829.869,-58347.886,-12906.994,ColumnPad,2,C,L01-,-1529.978,-11829.869,-58417.886,-12785.75
ColumnPad,2,C,R02-,-6829.978,-11829.869,-58487.886,-12664.507,ColumnPad,2,C,L02-,-6829.978,-11829.869,-58557.886,-12543.263
ColumnPad,2,C,R09+,-43929.978,-11829.869,-59866.616,-11116.475,ColumnPad,2,C,L09+,-43929.978,-11829.869,-59936.616,-10995.232
ColumnPad,2,C,R10+,-49229.978,-11829.869,-60006.616,-10873.988,ColumnPad,2,C,L10+,-49229.978,-11829.869,-60076.616,-10752.745
ColumnPad,2,C,R11+,-54529.978,-11829.869,-60146.616,-10631.501,ColumnPad,2,C,L11+,-54529.978,-11829.869,-60216.616,-10510.257
ColumnPad,1,C,R00-,1120.022,-7239.935,-60857.886,-8559.546,ColumnPad,1,C,L00-,1120.022,-7239.935,-60927.886,-8438.303
ColumnPad,1,C,R01-,-4179.978,-7239.935,-60997.886,-8317.059,ColumnPad,1,C,L01-,-4179.978,-7239.935,-61067.886,-8195.816
ColumnPad,1,C,R02-,-9479.978,-7239.935,-61137.886,-8074.572,ColumnPad,1,C,L02-,-9479.978,-7239.935,-61207.886,-7953.329
ColumnPad,1,C,R09+,-46579.978,-7239.935,-62516.616,-6526.541,ColumnPad,1,C,L09+,-46579.978,-7239.935,-62586.616,-6405.297
ColumnPad,1,C,R10+,-51879.978,-7239.935,-62656.616,-6284.054,ColumnPad,1,C,L10+,-51879.978,-7239.935,-62726.616,-6162.81
ColumnPad,1,C,R11+,-57179.978,-7239.935,-62796.616,-6041.566,ColumnPad,1,C,L11+,-57179.978,-7239.935,-62866.616,-5920.323
ColumnPad,0,C,R00-,-1529.978,-2650.0,-63317.886,-4298.701,ColumnPad,0,C,L00-,-1529.978,-2650.0,-63387.886,-4177.458
ColumnPad,0,C,R01-,-6829.978,-2650.0,-63457.886,-4056.214,ColumnPad,0,C,L01-,-6829.978,-2650.0,-63527.886,-3934.971
ColumnPad,0,C,R02-,-12129.978,-2650.0,-63597.886,-3813.727,ColumnPad,0,C,L02-,-12129.978,-2650.0,-63667.886,-3692.484
ColumnPad,0,C,R09+,-49229.978,-2650.0,-64976.616,-2265.696,ColumnPad,0,C,L09+,-49229.978,-2650.0,-65046.616,-2144.452
ColumnPad,0,C,R10+,-54529.978,-2650.0,-65116.616,-2023.209,ColumnPad,0,C,L10+,-54529.978,-2650.0,-65186.616,-1901.965
ColumnPad,0,C,R11+,-59829.978,-2650.0,-65256.616,-1780.721,ColumnPad,0,C,L11+,-59829.978,-2650.0,-65326.616,-1659.478
