Pixel X center,Pixel Y center,Pad X center,Pad Y center
19670.022,-48549.346,-37616.616,-49654.606
19670.022,-48549.346,-37217.886,-49505.228
19670.022,-39369.477,28846.158,-57404.248
19670.022,-39369.477,28916.158,-56984.248
19670.022,-39369.477,28706.158,-57404.248
19670.022,-39369.477,28776.158,-56984.248
19670.022,-39369.477,-42706.616,-40838.467
19670.022,-39369.477,-42307.886,-40689.089
19670.022,-39369.477,-42776.616,-40717.224
19670.022,-39369.477,-42377.886,-40567.845
19670.022,39369.477,-44246.616,38171.109
19670.022,39369.477,-43917.886,37900.487
19670.022,39369.477,-44176.616,38292.352
19670.022,39369.477,-43847.886,38021.731
19670.022,39369.477,-44316.616,38049.865
19670.022,39369.477,-43987.886,37779.244
19670.022,39369.477,30246.158,57404.248
19670.022,39369.477,30176.158,56984.248
19670.022,39369.477,30386.158,57404.248
19670.022,39369.477,30316.158,56984.248
19670.022,48549.346,-38806.616,47593.465
19670.022,48549.346,-38477.886,47322.844
19670.022,48549.346,-38736.616,47714.709
19670.022,48549.346,-38407.886,47444.087
19670.022,48549.346,25886.158,57404.248
19670.022,48549.346,25816.158,56984.248
19670.022,48549.346,26026.158,57404.248
19670.022,48549.346,25956.158,56984.248
21609.956,-32129.542,52530.458,23823.074
21609.956,-32129.542,52131.728,23673.696
21609.956,-32129.542,52600.458,23701.831
21609.956,-32129.542,52201.728,23552.452
21609.956,-32129.542,52460.458,23944.318
21609.956,-32129.542,52061.728,23794.939
21609.956,-32129.542,34730.458,-54653.578
21609.956,-32129.542,34401.728,-54382.957
21609.956,-32129.542,34660.458,-54774.822
21609.956,-32129.542,34331.728,-54504.2
21609.956,-22949.673,50020.458,28170.522
21609.956,-22949.673,49621.728,28021.143
21609.956,-22949.673,50090.458,28049.278
21609.956,-22949.673,49691.728,27899.9
21609.956,-22949.673,37330.458,-50150.246
21609.956,-22949.673,37001.728,-49879.625
21609.956,-22949.673,37260.458,-50271.49
21609.956,-22949.673,36931.728,-50000.868
21609.956,-13769.804,47510.458,32517.969
21609.956,-13769.804,47111.728,32368.591
21609.956,-13769.804,47580.458,32396.726
21609.956,-13769.804,47181.728,32247.347
21609.956,-13769.804,40120.458,-45317.825
21609.956,-13769.804,39791.728,-45047.203
21609.956,-13769.804,40050.458,-45439.068
21609.956,-13769.804,39721.728,-45168.446
21609.956,-4589.935,45000.458,36865.417
21609.956,-4589.935,44601.728,36716.038
21609.956,-4589.935,45070.458,36744.173
21609.956,-4589.935,44671.728,36594.795
21609.956,-4589.935,42910.458,-40485.403
21609.956,-4589.935,42581.728,-40214.781
21609.956,-4589.935,42840.458,-40606.646
21609.956,-4589.935,42511.728,-40336.025
21609.956,4589.935,42490.458,41212.864
21609.956,4589.935,42091.728,41063.486
21609.956,4589.935,42560.458,41091.621
21609.956,4589.935,42161.728,40942.242
21609.956,4589.935,45700.458,-35652.981
21609.956,4589.935,45371.728,-35382.359
21609.956,4589.935,45630.458,-35774.225
21609.956,4589.935,45301.728,-35503.603
21609.956,13769.804,39980.458,45560.312
21609.956,13769.804,39581.728,45410.934
21609.956,13769.804,40050.458,45439.068
21609.956,13769.804,39651.728,45289.69
21609.956,13769.804,48490.458,-30820.559
21609.956,13769.804,48161.728,-30549.938
21609.956,13769.804,48420.458,-30941.803
21609.956,13769.804,48091.728,-30671.181
21609.956,22949.673,37470.458,49907.759
21609.956,22949.673,37071.728,49758.381
21609.956,22949.673,37540.458,49786.516
21609.956,22949.673,37141.728,49637.137
21609.956,22949.673,51280.458,-25988.138
21609.956,22949.673,50951.728,-25717.516
21609.956,22949.673,51210.458,-26109.381
21609.956,22949.673,50881.728,-25838.759
21609.956,32129.542,35150.458,53926.117
21609.956,32129.542,34751.728,53776.739
21609.956,32129.542,35220.458,53804.874
21609.956,32129.542,34821.728,53655.495
21609.956,32129.542,54070.458,-21155.716
21609.956,32129.542,53741.728,-20885.094
21609.956,32129.542,54000.458,-21276.959
21609.956,32129.542,53671.728,-21006.338
22320.022,-53139.281,23086.158,-57404.248
22320.022,-53139.281,23156.158,-56984.248
22320.022,-53139.281,22946.158,-57404.248
22320.022,-53139.281,23016.158,-56984.248
22320.022,-53139.281,-34896.616,-54365.784
22320.022,-53139.281,-34497.886,-54216.406
22320.022,-53139.281,-34966.616,-54244.54
22320.022,-53139.281,-34567.886,-54095.162
22320.022,-43959.412,28566.158,-57404.248
22320.022,-43959.412,28636.158,-56984.248
22320.022,-43959.412,28426.158,-57404.248
22320.022,-43959.412,28496.158,-56984.248
22320.022,-43959.412,-40056.616,-45428.402
22320.022,-43959.412,-39657.886,-45279.024
22320.022,-43959.412,-40126.616,-45307.158
22320.022,-43959.412,-39727.886,-45157.78
22320.022,43959.412,-41596.616,42761.044
22320.022,43959.412,-41267.886,42490.422
22320.022,43959.412,-41526.616,42882.287
22320.022,43959.412,-41197.886,42611.665
22320.022,43959.412,-41666.616,42639.8
22320.022,43959.412,-41337.886,42369.178
22320.022,43959.412,30526.158,57404.248
22320.022,43959.412,30456.158,56984.248
22320.022,43959.412,30666.158,57404.248
22320.022,43959.412,30596.158,56984.248
22320.022,53139.281,-36156.616,52183.4
22320.022,53139.281,-35827.886,51912.778
22320.022,53139.281,-36086.616,52304.643
22320.022,53139.281,-35757.886,52034.022
22320.022,53139.281,26166.158,57404.248
22320.022,53139.281,26096.158,56984.248
22320.022,53139.281,26306.158,57404.248
22320.022,53139.281,26236.158,56984.248
24259.956,-36719.477,55180.458,19233.139
24259.956,-36719.477,54781.728,19083.761
24259.956,-36719.477,55250.458,19111.896
24259.956,-36719.477,54851.728,18962.518
24259.956,-36719.477,55110.458,19354.383
24259.956,-36719.477,54711.728,19205.005
24259.956,-36719.477,34590.458,-54896.066
24259.956,-36719.477,34261.728,-54625.444
24259.956,-36719.477,34520.458,-55017.309
24259.956,-36719.477,34191.728,-54746.687
24259.956,-27539.608,52670.458,23580.587
24259.956,-27539.608,52271.728,23431.209
24259.956,-27539.608,52740.458,23459.343
24259.956,-27539.608,52341.728,23309.965
24259.956,-27539.608,37190.458,-50392.734
24259.956,-27539.608,36861.728,-50122.112
24259.956,-27539.608,37120.458,-50513.977
24259.956,-27539.608,36791.728,-50243.355
24259.956,-18359.739,50160.458,27928.035
24259.956,-18359.739,49761.728,27778.656
24259.956,-18359.739,50230.458,27806.791
24259.956,-18359.739,49831.728,27657.413
24259.956,-18359.739,39980.458,-45560.312
24259.956,-18359.739,39651.728,-45289.69
24259.956,-18359.739,39910.458,-45681.555
24259.956,-18359.739,39581.728,-45410.934
24259.956,-9179.869,47650.458,32275.482
24259.956,-9179.869,47251.728,32126.104
24259.956,-9179.869,47720.458,32154.238
24259.956,-9179.869,47321.728,32004.86
24259.956,-9179.869,42770.458,-40727.89
24259.956,-9179.869,42441.728,-40457.268
24259.956,-9179.869,42700.458,-40849.134
24259.956,-9179.869,42371.728,-40578.512
24259.956,0.0,45140.458,36622.93
24259.956,0.0,44741.728,36473.551
24259.956,0.0,45210.458,36501.686
24259.956,0.0,44811.728,36352.308
24259.956,0.0,45560.458,-35895.468
24259.956,0.0,45231.728,-35624.846
24259.956,0.0,45490.458,-36016.712
24259.956,0.0,45161.728,-35746.09
24259.956,9179.869,42630.458,40970.377
24259.956,9179.869,42231.728,40820.999
24259.956,9179.869,42700.458,40849.134
24259.956,9179.869,42301.728,40699.755
24259.956,9179.869,48350.458,-31063.046
24259.956,9179.869,48021.728,-30792.425
24259.956,9179.869,48280.458,-31184.29
24259.956,9179.869,47951.728,-30913.668
24259.956,18359.739,40120.458,45317.825
24259.956,18359.739,39721.728,45168.446
24259.956,18359.739,40190.458,45196.581
24259.956,18359.739,39791.728,45047.203
24259.956,18359.739,51140.458,-26230.625
24259.956,18359.739,50811.728,-25960.003
24259.956,18359.739,51070.458,-26351.868
24259.956,18359.739,50741.728,-26081.247
24259.956,27539.608,37610.458,49665.272
24259.956,27539.608,37211.728,49515.894
24259.956,27539.608,37680.458,49544.029
24259.956,27539.608,37281.728,49394.65
24259.956,27539.608,53930.458,-21398.203
24259.956,27539.608,53601.728,-21127.581
24259.956,27539.608,53860.458,-21519.447
24259.956,27539.608,53531.728,-21248.825
24259.956,36719.477,35290.458,53683.63
24259.956,36719.477,34891.728,53534.252
24259.956,36719.477,35360.458,53562.386
24259.956,36719.477,34961.728,53413.008
24259.956,36719.477,56720.458,-16565.781
24259.956,36719.477,56391.728,-16295.159
24259.956,36719.477,56650.458,-16687.025
24259.956,36719.477,56321.728,-16416.403
24970.022,-48549.346,28286.158,-57404.248
24970.022,-48549.346,28356.158,-56984.248
24970.022,-48549.346,28146.158,-57404.248
24970.022,-48549.346,28216.158,-56984.248
24970.022,-48549.346,-37406.616,-50018.336
24970.022,-48549.346,-37007.886,-49868.958
24970.022,-48549.346,-37476.616,-49897.093
24970.022,-48549.346,-37077.886,-49747.715
24970.022,48549.346,-38946.616,47350.978
24970.022,48549.346,-38617.886,47080.356
24970.022,48549.346,-38876.616,47472.222
24970.022,48549.346,-38547.886,47201.6
24970.022,48549.346,-39016.616,47229.735
24970.022,48549.346,-38687.886,46959.113
24970.022,48549.346,30806.158,57404.248
24970.022,48549.346,30736.158,56984.248
24970.022,48549.346,30946.158,57404.248
24970.022,48549.346,30876.158,56984.248
26909.956,-41309.412,57830.458,14643.205
26909.956,-41309.412,57431.728,14493.827
26909.956,-41309.412,57900.458,14521.961
26909.956,-41309.412,57501.728,14372.583
26909.956,-41309.412,57760.458,14764.448
26909.956,-41309.412,57361.728,14615.07
26909.956,-41309.412,34450.458,-55138.553
26909.956,-41309.412,34121.728,-54867.931
26909.956,-41309.412,34380.458,-55259.796
26909.956,-41309.412,34051.728,-54989.174
26909.956,-32129.542,55320.458,18990.652
26909.956,-32129.542,54921.728,18841.274
26909.956,-32129.542,55390.458,18869.409
26909.956,-32129.542,54991.728,18720.031
26909.956,-32129.542,37050.458,-50635.221
26909.956,-32129.542,36721.728,-50364.599
26909.956,-32129.542,36980.458,-50756.464
26909.956,-32129.542,36651.728,-50485.842
26909.956,-22949.673,52810.458,23338.1
26909.956,-22949.673,52411.728,23188.722
26909.956,-22949.673,52880.458,23216.856
26909.956,-22949.673,52481.728,23067.478
26909.956,-22949.673,39840.458,-45802.799
26909.956,-22949.673,39511.728,-45532.177
26909.956,-22949.673,39770.458,-45924.042
26909.956,-22949.673,39441.728,-45653.421
26909.956,-13769.804,50300.458,27685.547
26909.956,-13769.804,49901.728,27536.169
26909.956,-13769.804,50370.458,27564.304
26909.956,-13769.804,49971.728,27414.926
26909.956,-13769.804,42630.458,-40970.377
26909.956,-13769.804,42301.728,-40699.755
26909.956,-13769.804,42560.458,-41091.621
26909.956,-13769.804,42231.728,-40820.999
26909.956,-4589.935,47790.458,32032.995
26909.956,-4589.935,47391.728,31883.617
26909.956,-4589.935,47860.458,31911.751
26909.956,-4589.935,47461.728,31762.373
26909.956,-4589.935,45420.458,-36137.955
26909.956,-4589.935,45091.728,-35867.334
26909.956,-4589.935,45350.458,-36259.199
26909.956,-4589.935,45021.728,-35988.577
26909.956,4589.935,45280.458,36380.442
26909.956,4589.935,44881.728,36231.064
26909.956,4589.935,45350.458,36259.199
26909.956,4589.935,44951.728,36109.821
26909.956,4589.935,48210.458,-31305.534
26909.956,4589.935,47881.728,-31034.912
26909.956,4589.935,48140.458,-31426.777
26909.956,4589.935,47811.728,-31156.155
26909.956,13769.804,42770.458,40727.89
26909.956,13769.804,42371.728,40578.512
26909.956,13769.804,42840.458,40606.646
26909.956,13769.804,42441.728,40457.268
26909.956,13769.804,51000.458,-26473.112
26909.956,13769.804,50671.728,-26202.49
26909.956,13769.804,50930.458,-26594.355
26909.956,13769.804,50601.728,-26323.734
26909.956,22949.673,40260.458,45075.338
26909.956,22949.673,39861.728,44925.959
26909.956,22949.673,40330.458,44954.094
26909.956,22949.673,39931.728,44804.716
26909.956,22949.673,53790.458,-21640.69
26909.956,22949.673,53461.728,-21370.068
26909.956,22949.673,53720.458,-21761.934
26909.956,22949.673,53391.728,-21491.312
26909.956,32129.542,37750.458,49422.785
26909.956,32129.542,37351.728,49273.407
26909.956,32129.542,37820.458,49301.541
26909.956,32129.542,37421.728,49152.163
26909.956,32129.542,56580.458,-16808.268
26909.956,32129.542,56251.728,-16537.647
26909.956,32129.542,56510.458,-16929.512
26909.956,32129.542,56181.728,-16658.89
26909.956,41309.412,35430.458,53441.143
26909.956,41309.412,35031.728,53291.765
26909.956,41309.412,35500.458,53319.899
26909.956,41309.412,35101.728,53170.521
26909.956,41309.412,59370.458,-11975.847
26909.956,41309.412,59041.728,-11705.225
26909.956,41309.412,59300.458,-12097.09
26909.956,41309.412,58971.728,-11826.468
27620.022,-53139.281,28006.158,-57404.248
27620.022,-53139.281,28076.158,-56984.248
27620.022,-53139.281,27866.158,-57404.248
27620.022,-53139.281,27936.158,-56984.248
27620.022,-53139.281,-34756.616,-54608.271
27620.022,-53139.281,-34357.886,-54458.893
27620.022,-53139.281,-34826.616,-54487.027
27620.022,-53139.281,-34427.886,-54337.649
27620.022,53139.281,-36296.616,51940.913
27620.022,53139.281,-35967.886,51670.291
27620.022,53139.281,-36226.616,52062.156
27620.022,53139.281,-35897.886,51791.535
27620.022,53139.281,-36366.616,51819.669
27620.022,53139.281,-36037.886,51549.047
27620.022,53139.281,31086.158,57404.248
27620.022,53139.281,31016.158,56984.248
27620.022,53139.281,31226.158,57404.248
27620.022,53139.281,31156.158,56984.248
29559.956,-45899.346,60480.458,10053.27
29559.956,-45899.346,60081.728,9903.892
29559.956,-45899.346,60550.458,9932.027
29559.956,-45899.346,60151.728,9782.648
29559.956,-45899.346,60410.458,10174.514
29559.956,-45899.346,60011.728,10025.136
29559.956,-45899.346,34310.458,-55381.04
29559.956,-45899.346,33981.728,-55110.418
29559.956,-45899.346,34240.458,-55502.283
29559.956,-45899.346,33911.728,-55231.662
29559.956,-36719.477,57970.458,14400.718
29559.956,-36719.477,57571.728,14251.339
29559.956,-36719.477,58040.458,14279.474
29559.956,-36719.477,57641.728,14130.096
29559.956,-36719.477,36910.458,-50877.708
29559.956,-36719.477,36581.728,-50607.086
29559.956,-36719.477,36840.458,-50998.951
29559.956,-36719.477,36511.728,-50728.33
29559.956,-27539.608,55460.458,18748.165
29559.956,-27539.608,55061.728,18598.787
29559.956,-27539.608,55530.458,18626.922
29559.956,-27539.608,55131.728,18477.543
29559.956,-27539.608,39700.458,-46045.286
29559.956,-27539.608,39371.728,-45774.664
29559.956,-27539.608,39630.458,-46166.53
29559.956,-27539.608,39301.728,-45895.908
29559.956,-18359.739,52950.458,23095.613
29559.956,-18359.739,52551.728,22946.235
29559.956,-18359.739,53020.458,22974.369
29559.956,-18359.739,52621.728,22824.991
29559.956,-18359.739,42490.458,-41212.864
29559.956,-18359.739,42161.728,-40942.242
29559.956,-18359.739,42420.458,-41334.108
29559.956,-18359.739,42091.728,-41063.486
29559.956,-9179.869,50440.458,27443.06
29559.956,-9179.869,50041.728,27293.682
29559.956,-9179.869,50510.458,27321.817
29559.956,-9179.869,50111.728,27172.439
29559.956,-9179.869,45280.458,-36380.442
29559.956,-9179.869,44951.728,-36109.821
29559.956,-9179.869,45210.458,-36501.686
29559.956,-9179.869,44881.728,-36231.064
29559.956,0.0,47930.458,31790.508
29559.956,0.0,47531.728,31641.13
29559.956,0.0,48000.458,31669.264
29559.956,0.0,47601.728,31519.886
29559.956,0.0,48070.458,-31548.021
29559.956,0.0,47741.728,-31277.399
29559.956,0.0,48000.458,-31669.264
29559.956,0.0,47671.728,-31398.642
29559.956,9179.869,45420.458,36137.955
29559.956,9179.869,45021.728,35988.577
29559.956,9179.869,45490.458,36016.712
29559.956,9179.869,45091.728,35867.334
29559.956,9179.869,50860.458,-26715.599
29559.956,9179.869,50531.728,-26444.977
29559.956,9179.869,50790.458,-26836.843
29559.956,9179.869,50461.728,-26566.221
29559.956,18359.739,42910.458,40485.403
29559.956,18359.739,42511.728,40336.025
29559.956,18359.739,42980.458,40364.159
29559.956,18359.739,42581.728,40214.781
29559.956,18359.739,53650.458,-21883.177
29559.956,18359.739,53321.728,-21612.555
29559.956,18359.739,53580.458,-22004.421
29559.956,18359.739,53251.728,-21733.799
29559.956,27539.608,40400.458,44832.85
29559.956,27539.608,40001.728,44683.472
29559.956,27539.608,40470.458,44711.607
29559.956,27539.608,40071.728,44562.229
29559.956,27539.608,56440.458,-17050.755
29559.956,27539.608,56111.728,-16780.134
29559.956,27539.608,56370.458,-17171.999
29559.956,27539.608,56041.728,-16901.377
29559.956,36719.477,37890.458,49180.298
29559.956,36719.477,37491.728,49030.92
29559.956,36719.477,37960.458,49059.054
29559.956,36719.477,37561.728,48909.676
29559.956,36719.477,59230.458,-12218.334
29559.956,36719.477,58901.728,-11947.712
29559.956,36719.477,59160.458,-12339.577
29559.956,36719.477,58831.728,-12068.955
29559.956,45899.346,35570.458,53198.656
29559.956,45899.346,35171.728,53049.278
29559.956,45899.346,35640.458,53077.412
29559.956,45899.346,35241.728,52928.034
29559.956,45899.346,62020.458,-7385.912
29559.956,45899.346,61691.728,-7115.29
29559.956,45899.346,61950.458,-7507.156
29559.956,45899.346,61621.728,-7236.534
32209.956,-50489.281,63130.458,5463.336
32209.956,-50489.281,62731.728,5313.957
32209.956,-50489.281,63200.458,5342.092
32209.956,-50489.281,62801.728,5192.714
32209.956,-50489.281,63060.458,5584.579
32209.956,-50489.281,62661.728,5435.201
32209.956,-50489.281,34170.458,-55623.527
32209.956,-50489.281,33841.728,-55352.905
32209.956,-50489.281,34100.458,-55744.77
32209.956,-50489.281,33771.728,-55474.149
32209.956,-41309.412,60620.458,9810.783
32209.956,-41309.412,60221.728,9661.405
32209.956,-41309.412,60690.458,9689.54
32209.956,-41309.412,60291.728,9540.161
32209.956,-41309.412,36770.458,-51120.195
32209.956,-41309.412,36441.728,-50849.573
32209.956,-41309.412,36700.458,-51241.438
32209.956,-41309.412,36371.728,-50970.817
32209.956,-32129.542,58110.458,14158.231
32209.956,-32129.542,57711.728,14008.852
32209.956,-32129.542,58180.458,14036.987
32209.956,-32129.542,57781.728,13887.609
32209.956,-32129.542,39560.458,-46287.773
32209.956,-32129.542,39231.728,-46017.151
32209.956,-32129.542,39490.458,-46409.017
32209.956,-32129.542,39161.728,-46138.395
32209.956,-22949.673,55600.458,18505.678
32209.956,-22949.673,55201.728,18356.3
32209.956,-22949.673,55670.458,18384.435
32209.956,-22949.673,55271.728,18235.056
32209.956,-22949.673,42350.458,-41455.351
32209.956,-22949.673,42021.728,-41184.73
32209.956,-22949.673,42280.458,-41576.595
32209.956,-22949.673,41951.728,-41305.973
32209.956,-13769.804,53090.458,22853.126
32209.956,-13769.804,52691.728,22703.747
32209.956,-13769.804,53160.458,22731.882
32209.956,-13769.804,52761.728,22582.504
32209.956,-13769.804,45140.458,-36622.93
32209.956,-13769.804,44811.728,-36352.308
32209.956,-13769.804,45070.458,-36744.173
32209.956,-13769.804,44741.728,-36473.551
32209.956,-4589.935,50580.458,27200.573
32209.956,-4589.935,50181.728,27051.195
32209.956,-4589.935,50650.458,27079.33
32209.956,-4589.935,50251.728,26929.951
32209.956,-4589.935,47930.458,-31790.508
32209.956,-4589.935,47601.728,-31519.886
32209.956,-4589.935,47860.458,-31911.751
32209.956,-4589.935,47531.728,-31641.13
32209.956,4589.935,48070.458,31548.021
32209.956,4589.935,47671.728,31398.642
32209.956,4589.935,48140.458,31426.777
32209.956,4589.935,47741.728,31277.399
32209.956,4589.935,50720.458,-26958.086
32209.956,4589.935,50391.728,-26687.464
32209.956,4589.935,50650.458,-27079.33
32209.956,4589.935,50321.728,-26808.708
32209.956,13769.804,45560.458,35895.468
32209.956,13769.804,45161.728,35746.09
32209.956,13769.804,45630.458,35774.225
32209.956,13769.804,45231.728,35624.846
32209.956,13769.804,53510.458,-22125.664
32209.956,13769.804,53181.728,-21855.043
32209.956,13769.804,53440.458,-22246.908
32209.956,13769.804,53111.728,-21976.286
32209.956,22949.673,43050.458,40242.916
32209.956,22949.673,42651.728,40093.538
32209.956,22949.673,43120.458,40121.672
32209.956,22949.673,42721.728,39972.294
32209.956,22949.673,56300.458,-17293.243
32209.956,22949.673,55971.728,-17022.621
32209.956,22949.673,56230.458,-17414.486
32209.956,22949.673,55901.728,-17143.864
32209.956,32129.542,40540.458,44590.363
32209.956,32129.542,40141.728,44440.985
32209.956,32129.542,40610.458,44469.12
32209.956,32129.542,40211.728,44319.742
32209.956,32129.542,59090.458,-12460.821
32209.956,32129.542,58761.728,-12190.199
32209.956,32129.542,59020.458,-12582.064
32209.956,32129.542,58691.728,-12311.443
32209.956,41309.412,38030.458,48937.811
32209.956,41309.412,37631.728,48788.433
32209.956,41309.412,38100.458,48816.567
32209.956,41309.412,37701.728,48667.189
32209.956,41309.412,61880.458,-7628.399
32209.956,41309.412,61551.728,-7357.777
32209.956,41309.412,61810.458,-7749.643
32209.956,41309.412,61481.728,-7479.021
32209.956,50489.281,35710.458,52956.169
32209.956,50489.281,35311.728,52806.79
32209.956,50489.281,35780.458,52834.925
32209.956,50489.281,35381.728,52685.547
32209.956,50489.281,64670.458,-2795.977
32209.956,50489.281,64341.728,-2525.356
32209.956,50489.281,64600.458,-2917.221
32209.956,50489.281,64271.728,-2646.599
34859.956,-45899.346,63270.458,5220.848
34859.956,-45899.346,62871.728,5071.47
34859.956,-45899.346,63340.458,5099.605
34859.956,-45899.346,62941.728,4950.227
34859.956,-45899.346,36630.458,-51362.682
34859.956,-45899.346,36301.728,-51092.06
34859.956,-45899.346,36560.458,-51483.926
34859.956,-45899.346,36231.728,-51213.304
34859.956,-36719.477,60760.458,9568.296
34859.956,-36719.477,60361.728,9418.918
34859.956,-36719.477,60830.458,9447.052
34859.956,-36719.477,60431.728,9297.674
34859.956,-36719.477,39420.458,-46530.26
34859.956,-36719.477,39091.728,-46259.638
34859.956,-36719.477,39350.458,-46651.504
34859.956,-36719.477,39021.728,-46380.882
34859.956,-27539.608,58250.458,13915.743
34859.956,-27539.608,57851.728,13766.365
34859.956,-27539.608,58320.458,13794.5
34859.956,-27539.608,57921.728,13645.122
34859.956,-27539.608,42210.458,-41697.838
34859.956,-27539.608,41881.728,-41427.217
34859.956,-27539.608,42140.458,-41819.082
34859.956,-27539.608,41811.728,-41548.46
34859.956,-18359.739,55740.458,18263.191
34859.956,-18359.739,55341.728,18113.813
34859.956,-18359.739,55810.458,18141.947
34859.956,-18359.739,55411.728,17992.569
34859.956,-18359.739,45000.458,-36865.417
34859.956,-18359.739,44671.728,-36594.795
34859.956,-18359.739,44930.458,-36986.66
34859.956,-18359.739,44601.728,-36716.038
34859.956,-9179.869,53230.458,22610.639
34859.956,-9179.869,52831.728,22461.26
34859.956,-9179.869,53300.458,22489.395
34859.956,-9179.869,52901.728,22340.017
34859.956,-9179.869,47790.458,-32032.995
34859.956,-9179.869,47461.728,-31762.373
34859.956,-9179.869,47720.458,-32154.238
34859.956,-9179.869,47391.728,-31883.617
34859.956,0.0,50720.458,26958.086
34859.956,0.0,50321.728,26808.708
34859.956,0.0,50790.458,26836.843
34859.956,0.0,50391.728,26687.464
34859.956,0.0,50580.458,-27200.573
34859.956,0.0,50251.728,-26929.951
34859.956,0.0,50510.458,-27321.817
34859.956,0.0,50181.728,-27051.195
34859.956,9179.869,48210.458,31305.534
34859.956,9179.869,47811.728,31156.155
34859.956,9179.869,48280.458,31184.29
34859.956,9179.869,47881.728,31034.912
34859.956,9179.869,53370.458,-22368.151
34859.956,9179.869,53041.728,-22097.53
34859.956,9179.869,53300.458,-22489.395
34859.956,9179.869,52971.728,-22218.773
34859.956,18359.739,45700.458,35652.981
34859.956,18359.739,45301.728,35503.603
34859.956,18359.739,45770.458,35531.738
34859.956,18359.739,45371.728,35382.359
34859.956,18359.739,56160.458,-17535.73
34859.956,18359.739,55831.728,-17265.108
34859.956,18359.739,56090.458,-17656.973
34859.956,18359.739,55761.728,-17386.351
34859.956,27539.608,43190.458,40000.429
34859.956,27539.608,42791.728,39851.05
34859.956,27539.608,43260.458,39879.185
34859.956,27539.608,42861.728,39729.807
34859.956,27539.608,58950.458,-12703.308
34859.956,27539.608,58621.728,-12432.686
34859.956,27539.608,58880.458,-12824.551
34859.956,27539.608,58551.728,-12553.93
34859.956,36719.477,40680.458,44347.876
34859.956,36719.477,40281.728,44198.498
34859.956,36719.477,40750.458,44226.633
34859.956,36719.477,40351.728,44077.254
34859.956,36719.477,61740.458,-7870.886
34859.956,36719.477,61411.728,-7600.264
34859.956,36719.477,61670.458,-7992.13
34859.956,36719.477,61341.728,-7721.508
34859.956,45899.346,38170.458,48695.324
34859.956,45899.346,37771.728,48545.945
34859.956,45899.346,38240.458,48574.08
34859.956,45899.346,37841.728,48424.702
34859.956,45899.346,64530.458,-3038.464
34859.956,45899.346,64201.728,-2767.843
34859.956,45899.346,64460.458,-3159.708
34859.956,45899.346,64131.728,-2889.086
37509.956,-41309.412,63410.458,4978.361
37509.956,-41309.412,63011.728,4828.983
37509.956,-41309.412,63480.458,4857.118
37509.956,-41309.412,63081.728,4707.74
37509.956,-41309.412,39280.458,-46772.747
37509.956,-41309.412,38951.728,-46502.126
37509.956,-41309.412,39210.458,-46893.991
37509.956,-41309.412,38881.728,-46623.369
37509.956,-32129.542,60900.458,9325.809
37509.956,-32129.542,60501.728,9176.431
37509.956,-32129.542,60970.458,9204.565
37509.956,-32129.542,60571.728,9055.187
37509.956,-32129.542,42070.458,-41940.326
37509.956,-32129.542,41741.728,-41669.704
37509.956,-32129.542,42000.458,-42061.569
37509.956,-32129.542,41671.728,-41790.947
37509.956,-22949.673,58390.458,13673.256
37509.956,-22949.673,57991.728,13523.878
37509.956,-22949.673,58460.458,13552.013
37509.956,-22949.673,58061.728,13402.635
37509.956,-22949.673,44860.458,-37107.904
37509.956,-22949.673,44531.728,-36837.282
37509.956,-22949.673,44790.458,-37229.147
37509.956,-22949.673,44461.728,-36958.526
37509.956,-13769.804,55880.458,18020.704
37509.956,-13769.804,55481.728,17871.326
37509.956,-13769.804,55950.458,17899.46
37509.956,-13769.804,55551.728,17750.082
37509.956,-13769.804,47650.458,-32275.482
37509.956,-13769.804,47321.728,-32004.86
37509.956,-13769.804,47580.458,-32396.726
37509.956,-13769.804,47251.728,-32126.104
37509.956,-4589.935,53370.458,22368.151
37509.956,-4589.935,52971.728,22218.773
37509.956,-4589.935,53440.458,22246.908
37509.956,-4589.935,53041.728,22097.53
37509.956,-4589.935,50440.458,-27443.06
37509.956,-4589.935,50111.728,-27172.439
37509.956,-4589.935,50370.458,-27564.304
37509.956,-4589.935,50041.728,-27293.682
37509.956,4589.935,50860.458,26715.599
37509.956,4589.935,50461.728,26566.221
37509.956,4589.935,50930.458,26594.355
37509.956,4589.935,50531.728,26444.977
37509.956,4589.935,53230.458,-22610.639
37509.956,4589.935,52901.728,-22340.017
37509.956,4589.935,53160.458,-22731.882
37509.956,4589.935,52831.728,-22461.26
37509.956,13769.804,48350.458,31063.046
37509.956,13769.804,47951.728,30913.668
37509.956,13769.804,48420.458,30941.803
37509.956,13769.804,48021.728,30792.425
37509.956,13769.804,56020.458,-17778.217
37509.956,13769.804,55691.728,-17507.595
37509.956,13769.804,55950.458,-17899.46
37509.956,13769.804,55621.728,-17628.839
37509.956,22949.673,45840.458,35410.494
37509.956,22949.673,45441.728,35261.116
37509.956,22949.673,45910.458,35289.25
37509.956,22949.673,45511.728,35139.872
37509.956,22949.673,58810.458,-12945.795
37509.956,22949.673,58481.728,-12675.173
37509.956,22949.673,58740.458,-13067.039
37509.956,22949.673,58411.728,-12796.417
37509.956,32129.542,43330.458,39757.942
37509.956,32129.542,42931.728,39608.563
37509.956,32129.542,43400.458,39636.698
37509.956,32129.542,43001.728,39487.32
