Grouptype,GroupIndex,Group Section,Pad Label,Pad X center,Pad Y center,Pixel Row,Pixel Column,Pixel Ring,Pixel Section,Pixel X center,Pixel Y center,Raw angle,Actual angle,Signal description
ColumnPad,5,A,R10+,4686.158,57404.248,10,5,0,A,-1529.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,5,A,R10-,4616.158,56984.248,10,5,0,A,-1529.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,5,A,L10+,4826.158,57404.248,10,5,0,A,-1529.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,5,A,L10-,4756.158,56984.248,10,5,0,A,-1529.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,5,A,R11+,4966.158,57404.248,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
ColumnPad,5,A,R11-,4896.158,56984.248,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
ColumnPad,5,A,L11+,5106.158,57404.248,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
ColumnPad,5,A,L11-,5036.158,56984.248,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
ColumnPad,5,B,R00+,48770.458,-30335.585,0,5,0,B,16309.956,22949.673,0.0,0.0,NC
ColumnPad,5,B,R00-,48441.728,-30064.963,0,5,0,B,16309.956,22949.673,0.0,0.0,NC
ColumnPad,5,B,L00+,48700.458,-30456.829,0,5,0,B,16309.956,22949.673,0.0,0.0,NC
ColumnPad,5,B,L00-,48371.728,-30186.207,0,5,0,B,16309.956,22949.673,0.0,0.0,NC
ColumnPad,5,B,R01+,48630.458,-30578.072,1,5,0,B,18959.956,18359.739,0.0,0.0,NC
ColumnPad,5,B,R01-,48301.728,-30307.450,1,5,0,B,18959.956,18359.739,0.0,0.0,NC
ColumnPad,5,B,L01+,48560.458,-30699.316,1,5,0,B,18959.956,18359.739,0.0,0.0,NC
ColumnPad,5,B,L01-,48231.728,-30428.694,1,5,0,B,18959.956,18359.739,0.0,0.0,NC
ColumnPad,5,B,R02+,48490.458,-30820.559,2,5,0,B,21609.956,13769.804,0.0,0.0,NC
ColumnPad,5,B,R02-,48161.728,-30549.938,2,5,0,B,21609.956,13769.804,0.0,0.0,NC
ColumnPad,5,B,L02+,48420.458,-30941.803,2,5,0,B,21609.956,13769.804,0.0,0.0,NC
ColumnPad,5,B,L02-,48091.728,-30671.181,2,5,0,B,21609.956,13769.804,0.0,0.0,NC
ColumnPad,5,B,R03+,48350.458,-31063.046,3,5,0,B,24259.956,9179.869,0.0,0.0,NC
ColumnPad,5,B,R03-,48021.728,-30792.425,3,5,0,B,24259.956,9179.869,0.0,0.0,NC
ColumnPad,5,B,L03+,48280.458,-31184.290,3,5,0,B,24259.956,9179.869,0.0,0.0,NC
ColumnPad,5,B,L03-,47951.728,-30913.668,3,5,0,B,24259.956,9179.869,0.0,0.0,NC
ColumnPad,5,B,R04+,48210.458,-31305.534,4,5,0,B,26909.956,4589.935,0.0,0.0,NC
ColumnPad,5,B,R04-,47881.728,-31034.912,4,5,0,B,26909.956,4589.935,0.0,0.0,NC
ColumnPad,5,B,L04+,48140.458,-31426.777,4,5,0,B,26909.956,4589.935,0.0,0.0,NC
ColumnPad,5,B,L04-,47811.728,-31156.155,4,5,0,B,26909.956,4589.935,0.0,0.0,NC
ColumnPad,5,B,R05+,48070.458,-31548.021,5,5,0,B,29559.956,0.000,0.0,0.0,NC
ColumnPad,5,B,R05-,47741.728,-31277.399,5,5,0,B,29559.956,0.000,0.0,0.0,NC
ColumnPad,5,B,L05+,48000.458,-31669.264,5,5,0,B,29559.956,0.000,0.0,0.0,NC
ColumnPad,5,B,L05-,47671.728,-31398.642,5,5,0,B,29559.956,0.000,0.0,0.0,NC
ColumnPad,5,B,R06+,47930.458,-31790.508,6,5,0,B,32209.956,-4589.935,0.0,0.0,NC
ColumnPad,5,B,R06-,47601.728,-31519.886,6,5,0,B,32209.956,-4589.935,0.0,0.0,NC
ColumnPad,5,B,L06+,47860.458,-31911.751,6,5,0,B,32209.956,-4589.935,0.0,0.0,NC
ColumnPad,5,B,L06-,47531.728,-31641.130,6,5,0,B,32209.956,-4589.935,0.0,0.0,NC
ColumnPad,5,B,R07+,47790.458,-32032.995,7,5,0,B,34859.956,-9179.869,0.0,0.0,NC
ColumnPad,5,B,R07-,47461.728,-31762.373,7,5,0,B,34859.956,-9179.869,0.0,0.0,NC
ColumnPad,5,B,L07+,47720.458,-32154.238,7,5,0,B,34859.956,-9179.869,0.0,0.0,NC
ColumnPad,5,B,L07-,47391.728,-31883.617,7,5,0,B,34859.956,-9179.869,0.0,0.0,NC
ColumnPad,5,B,R08+,47650.458,-32275.482,8,5,0,B,37509.956,-13769.804,0.0,0.0,NC
ColumnPad,5,B,R08-,47321.728,-32004.860,8,5,0,B,37509.956,-13769.804,0.0,0.0,NC
ColumnPad,5,B,L08+,47580.458,-32396.726,8,5,0,B,37509.956,-13769.804,0.0,0.0,NC
ColumnPad,5,B,L08-,47251.728,-32126.104,8,5,0,B,37509.956,-13769.804,0.0,0.0,NC
ColumnPad,5,B,R09+,47510.458,-32517.969,9,5,0,B,40159.956,-18359.739,0.0,0.0,NC
ColumnPad,5,B,R09-,47181.728,-32247.347,9,5,0,B,40159.956,-18359.739,0.0,0.0,NC
ColumnPad,5,B,L09+,47440.458,-32639.213,9,5,0,B,40159.956,-18359.739,0.0,0.0,NC
ColumnPad,5,B,L09-,47111.728,-32368.591,9,5,0,B,40159.956,-18359.739,0.0,0.0,NC
ColumnPad,5,B,R10+,47370.458,-32760.456,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
ColumnPad,5,B,R10-,47041.728,-32489.835,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
ColumnPad,5,B,L10+,47300.458,-32881.700,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
ColumnPad,5,B,L10-,46971.728,-32611.078,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
ColumnPad,5,B,R11+,47230.458,-33002.943,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
ColumnPad,5,B,R11-,46901.728,-32732.322,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
ColumnPad,5,B,L11+,47160.458,-33124.187,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
ColumnPad,5,B,L11-,46831.728,-32853.565,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
ColumnPad,5,C,R00+,-50656.616,-27068.663,0,5,0,C,11720.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R00-,-50257.886,-26919.285,0,5,0,C,11720.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L00+,-50726.616,-26947.420,0,5,0,C,11720.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L00-,-50327.886,-26798.041,0,5,0,C,11720.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R01+,-50796.616,-26826.176,1,5,0,C,6420.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R01-,-50397.886,-26676.798,1,5,0,C,6420.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L01+,-50866.616,-26704.933,1,5,0,C,6420.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L01-,-50467.886,-26555.554,1,5,0,C,6420.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R02+,-50936.616,-26583.689,2,5,0,C,1120.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R02-,-50537.886,-26434.311,2,5,0,C,1120.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L02+,-51006.616,-26462.445,2,5,0,C,1120.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L02-,-50607.886,-26313.067,2,5,0,C,1120.022,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R03+,-51076.616,-26341.202,3,5,0,C,-4179.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R03-,-50677.886,-26191.824,3,5,0,C,-4179.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L03+,-51146.616,-26219.958,3,5,0,C,-4179.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L03-,-50747.886,-26070.580,3,5,0,C,-4179.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R04+,-51216.616,-26098.715,4,5,0,C,-9479.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R04-,-50817.886,-25949.337,4,5,0,C,-9479.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L04+,-51286.616,-25977.471,4,5,0,C,-9479.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L04-,-50887.886,-25828.093,4,5,0,C,-9479.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R05+,-51356.616,-25856.228,5,5,0,C,-14779.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R05-,-50957.886,-25706.849,5,5,0,C,-14779.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L05+,-51426.616,-25734.984,5,5,0,C,-14779.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L05-,-51027.886,-25585.606,5,5,0,C,-14779.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R06+,-51496.616,-25613.741,6,5,0,C,-20079.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R06-,-51097.886,-25464.362,6,5,0,C,-20079.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L06+,-51566.616,-25492.497,6,5,0,C,-20079.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L06-,-51167.886,-25343.119,6,5,0,C,-20079.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R07+,-51636.616,-25371.253,7,5,0,C,-25379.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R07-,-51237.886,-25221.875,7,5,0,C,-25379.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L07+,-51706.616,-25250.010,7,5,0,C,-25379.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L07-,-51307.886,-25100.632,7,5,0,C,-25379.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R08+,-51776.616,-25128.766,8,5,0,C,-30679.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R08-,-51377.886,-24979.388,8,5,0,C,-30679.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L08+,-51846.616,-25007.523,8,5,0,C,-30679.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L08-,-51447.886,-24858.145,8,5,0,C,-30679.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R09+,-51916.616,-24886.279,9,5,0,C,-35979.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R09-,-51517.886,-24736.901,9,5,0,C,-35979.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L09+,-51986.616,-24765.036,9,5,0,C,-35979.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L09-,-51587.886,-24615.657,9,5,0,C,-35979.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R10+,-52056.616,-24643.792,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R10-,-51657.886,-24494.414,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L10+,-52126.616,-24522.549,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L10-,-51727.886,-24373.170,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R11+,-52196.616,-24401.305,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,R11-,-51797.886,-24251.927,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L11+,-52266.616,-24280.061,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,5,C,L11-,-51867.886,-24130.683,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
ColumnPad,6,A,R00+,-3413.842,57404.248,0,6,0,A,-33329.978,2650.000,0.0,2.0943951023931953,NC
ColumnPad,6,A,R00-,-3483.842,56984.248,0,6,0,A,-33329.978,2650.000,0.0,2.0943951023931953,NC
ColumnPad,6,A,L00+,-3273.842,57404.248,0,6,0,A,-33329.978,2650.000,0.0,2.0943951023931953,NC
ColumnPad,6,A,L00-,-3343.842,56984.248,0,6,0,A,-33329.978,2650.000,0.0,2.0943951023931953,NC
ColumnPad,6,A,R01+,-3133.842,57404.248,1,6,0,A,-30679.978,7239.935,0.0,2.0943951023931953,NC
ColumnPad,6,A,R01-,-3203.842,56984.248,1,6,0,A,-30679.978,7239.935,0.0,2.0943951023931953,NC
ColumnPad,6,A,L01+,-2993.842,57404.248,1,6,0,A,-30679.978,7239.935,0.0,2.0943951023931953,NC
ColumnPad,6,A,L01-,-3063.842,56984.248,1,6,0,A,-30679.978,7239.935,0.0,2.0943951023931953,NC
ColumnPad,6,A,R02+,-2853.842,57404.248,2,6,0,A,-28029.978,11829.869,0.0,2.0943951023931953,NC
ColumnPad,6,A,R02-,-2923.842,56984.248,2,6,0,A,-28029.978,11829.869,0.0,2.0943951023931953,NC
ColumnPad,6,A,L02+,-2713.842,57404.248,2,6,0,A,-28029.978,11829.869,0.0,2.0943951023931953,NC
ColumnPad,6,A,L02-,-2783.842,56984.248,2,6,0,A,-28029.978,11829.869,0.0,2.0943951023931953,NC
ColumnPad,6,A,R03+,-2573.842,57404.248,3,6,0,A,-25379.978,16419.804,0.0,2.0943951023931953,NC
ColumnPad,6,A,R03-,-2643.842,56984.248,3,6,0,A,-25379.978,16419.804,0.0,2.0943951023931953,NC
ColumnPad,6,A,L03+,-2433.842,57404.248,3,6,0,A,-25379.978,16419.804,0.0,2.0943951023931953,NC
ColumnPad,6,A,L03-,-2503.842,56984.248,3,6,0,A,-25379.978,16419.804,0.0,2.0943951023931953,NC
ColumnPad,6,A,R04+,-2293.842,57404.248,4,6,0,A,-22729.978,21009.739,0.0,2.0943951023931953,NC
ColumnPad,6,A,R04-,-2363.842,56984.248,4,6,0,A,-22729.978,21009.739,0.0,2.0943951023931953,NC
ColumnPad,6,A,L04+,-2153.842,57404.248,4,6,0,A,-22729.978,21009.739,0.0,2.0943951023931953,NC
ColumnPad,6,A,L04-,-2223.842,56984.248,4,6,0,A,-22729.978,21009.739,0.0,2.0943951023931953,NC
ColumnPad,6,A,R05+,-2013.842,57404.248,5,6,0,A,-20079.978,25599.673,0.0,2.0943951023931953,NC
ColumnPad,6,A,R05-,-2083.842,56984.248,5,6,0,A,-20079.978,25599.673,0.0,2.0943951023931953,NC
ColumnPad,6,A,L05+,-1873.842,57404.248,5,6,0,A,-20079.978,25599.673,0.0,2.0943951023931953,NC
ColumnPad,6,A,L05-,-1943.842,56984.248,5,6,0,A,-20079.978,25599.673,0.0,2.0943951023931953,NC
ColumnPad,6,A,R06+,-1733.842,57404.248,6,6,0,A,-17429.978,30189.608,0.0,2.0943951023931953,NC
ColumnPad,6,A,R06-,-1803.842,56984.248,6,6,0,A,-17429.978,30189.608,0.0,2.0943951023931953,NC
ColumnPad,6,A,L06+,-1593.842,57404.248,6,6,0,A,-17429.978,30189.608,0.0,2.0943951023931953,NC
ColumnPad,6,A,L06-,-1663.842,56984.248,6,6,0,A,-17429.978,30189.608,0.0,2.0943951023931953,NC
ColumnPad,6,A,R07+,-1453.842,57404.248,7,6,0,A,-14779.978,34779.542,0.0,2.0943951023931953,NC
ColumnPad,6,A,R07-,-1523.842,56984.248,7,6,0,A,-14779.978,34779.542,0.0,2.0943951023931953,NC
ColumnPad,6,A,L07+,-1313.842,57404.248,7,6,0,A,-14779.978,34779.542,0.0,2.0943951023931953,NC
ColumnPad,6,A,L07-,-1383.842,56984.248,7,6,0,A,-14779.978,34779.542,0.0,2.0943951023931953,NC
ColumnPad,6,A,R08+,-1173.842,57404.248,8,6,0,A,-12129.978,39369.477,0.0,2.0943951023931953,NC
ColumnPad,6,A,R08-,-1243.842,56984.248,8,6,0,A,-12129.978,39369.477,0.0,2.0943951023931953,NC
ColumnPad,6,A,L08+,-1033.842,57404.248,8,6,0,A,-12129.978,39369.477,0.0,2.0943951023931953,NC
ColumnPad,6,A,L08-,-1103.842,56984.248,8,6,0,A,-12129.978,39369.477,0.0,2.0943951023931953,NC
ColumnPad,6,A,R09+,-893.842,57404.248,9,6,0,A,-9479.978,43959.412,0.0,2.0943951023931953,NC
ColumnPad,6,A,R09-,-963.842,56984.248,9,6,0,A,-9479.978,43959.412,0.0,2.0943951023931953,NC
ColumnPad,6,A,L09+,-753.842,57404.248,9,6,0,A,-9479.978,43959.412,0.0,2.0943951023931953,NC
ColumnPad,6,A,L09-,-823.842,56984.248,9,6,0,A,-9479.978,43959.412,0.0,2.0943951023931953,NC
ColumnPad,6,A,R10+,-613.842,57404.248,10,6,0,A,-6829.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,6,A,R10-,-683.842,56984.248,10,6,0,A,-6829.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,6,A,L10+,-473.842,57404.248,10,6,0,A,-6829.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,6,A,L10-,-543.842,56984.248,10,6,0,A,-6829.978,48549.346,0.0,2.0943951023931953,NC
ColumnPad,6,A,R11+,-333.842,57404.248,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
ColumnPad,6,A,R11-,-403.842,56984.248,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
ColumnPad,6,A,L11+,-193.842,57404.248,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
ColumnPad,6,A,L11-,-263.842,56984.248,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
ColumnPad,6,B,R00+,51420.458,-25745.651,0,6,0,B,18959.956,27539.608,0.0,0.0,NC
ColumnPad,6,B,R00-,51091.728,-25475.029,0,6,0,B,18959.956,27539.608,0.0,0.0,NC
ColumnPad,6,B,L00+,51350.458,-25866.894,0,6,0,B,18959.956,27539.608,0.0,0.0,NC
ColumnPad,6,B,L00-,51021.728,-25596.272,0,6,0,B,18959.956,27539.608,0.0,0.0,NC
ColumnPad,6,B,R01+,51280.458,-25988.138,1,6,0,B,21609.956,22949.673,0.0,0.0,NC
ColumnPad,6,B,R01-,50951.728,-25717.516,1,6,0,B,21609.956,22949.673,0.0,0.0,NC
ColumnPad,6,B,L01+,51210.458,-26109.381,1,6,0,B,21609.956,22949.673,0.0,0.0,NC
ColumnPad,6,B,L01-,50881.728,-25838.759,1,6,0,B,21609.956,22949.673,0.0,0.0,NC
ColumnPad,6,B,R02+,51140.458,-26230.625,2,6,0,B,24259.956,18359.739,0.0,0.0,NC
ColumnPad,6,B,R02-,50811.728,-25960.003,2,6,0,B,24259.956,18359.739,0.0,0.0,NC
ColumnPad,6,B,L02+,51070.458,-26351.868,2,6,0,B,24259.956,18359.739,0.0,0.0,NC
ColumnPad,6,B,L02-,50741.728,-26081.247,2,6,0,B,24259.956,18359.739,0.0,0.0,NC
ColumnPad,6,B,R03+,51000.458,-26473.112,3,6,0,B,26909.956,13769.804,0.0,0.0,NC
ColumnPad,6,B,R03-,50671.728,-26202.490,3,6,0,B,26909.956,13769.804,0.0,0.0,NC
ColumnPad,6,B,L03+,50930.458,-26594.355,3,6,0,B,26909.956,13769.804,0.0,0.0,NC
ColumnPad,6,B,L03-,50601.728,-26323.734,3,6,0,B,26909.956,13769.804,0.0,0.0,NC
ColumnPad,6,B,R04+,50860.458,-26715.599,4,6,0,B,29559.956,9179.869,0.0,0.0,NC
ColumnPad,6,B,R04-,50531.728,-26444.977,4,6,0,B,29559.956,9179.869,0.0,0.0,NC
ColumnPad,6,B,L04+,50790.458,-26836.843,4,6,0,B,29559.956,9179.869,0.0,0.0,NC
ColumnPad,6,B,L04-,50461.728,-26566.221,4,6,0,B,29559.956,9179.869,0.0,0.0,NC
ColumnPad,6,B,R05+,50720.458,-26958.086,5,6,0,B,32209.956,4589.935,0.0,0.0,NC
ColumnPad,6,B,R05-,50391.728,-26687.464,5,6,0,B,32209.956,4589.935,0.0,0.0,NC
ColumnPad,6,B,L05+,50650.458,-27079.330,5,6,0,B,32209.956,4589.935,0.0,0.0,NC
ColumnPad,6,B,L05-,50321.728,-26808.708,5,6,0,B,32209.956,4589.935,0.0,0.0,NC
ColumnPad,6,B,R06+,50580.458,-27200.573,6,6,0,B,34859.956,0.000,0.0,0.0,NC
ColumnPad,6,B,R06-,50251.728,-26929.951,6,6,0,B,34859.956,0.000,0.0,0.0,NC
ColumnPad,6,B,L06+,50510.458,-27321.817,6,6,0,B,34859.956,0.000,0.0,0.0,NC
ColumnPad,6,B,L06-,50181.728,-27051.195,6,6,0,B,34859.956,0.000,0.0,0.0,NC
ColumnPad,6,B,R07+,50440.458,-27443.060,7,6,0,B,37509.956,-4589.935,0.0,0.0,NC
ColumnPad,6,B,R07-,50111.728,-27172.439,7,6,0,B,37509.956,-4589.935,0.0,0.0,NC
ColumnPad,6,B,L07+,50370.458,-27564.304,7,6,0,B,37509.956,-4589.935,0.0,0.0,NC
ColumnPad,6,B,L07-,50041.728,-27293.682,7,6,0,B,37509.956,-4589.935,0.0,0.0,NC
ColumnPad,6,B,R08+,50300.458,-27685.547,8,6,0,B,40159.956,-9179.869,0.0,0.0,NC
ColumnPad,6,B,R08-,49971.728,-27414.926,8,6,0,B,40159.956,-9179.869,0.0,0.0,NC
ColumnPad,6,B,L08+,50230.458,-27806.791,8,6,0,B,40159.956,-9179.869,0.0,0.0,NC
ColumnPad,6,B,L08-,49901.728,-27536.169,8,6,0,B,40159.956,-9179.869,0.0,0.0,NC
ColumnPad,6,B,R09+,50160.458,-27928.035,9,6,0,B,42809.956,-13769.804,0.0,0.0,NC
ColumnPad,6,B,R09-,49831.728,-27657.413,9,6,0,B,42809.956,-13769.804,0.0,0.0,NC
ColumnPad,6,B,L09+,50090.458,-28049.278,9,6,0,B,42809.956,-13769.804,0.0,0.0,NC
ColumnPad,6,B,L09-,49761.728,-27778.656,9,6,0,B,42809.956,-13769.804,0.0,0.0,NC
ColumnPad,6,B,R10+,50020.458,-28170.522,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
ColumnPad,6,B,R10-,49691.728,-27899.900,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
ColumnPad,6,B,L10+,49950.458,-28291.765,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
ColumnPad,6,B,L10-,49621.728,-28021.143,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
ColumnPad,6,B,R11+,49880.458,-28413.009,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
ColumnPad,6,B,R11-,49551.728,-28142.387,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
ColumnPad,6,B,L11+,49810.458,-28534.252,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
ColumnPad,6,B,L11-,49481.728,-28263.631,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
ColumnPad,6,C,R00+,-48006.616,-31658.598,0,6,0,C,14370.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R00-,-47607.886,-31509.220,0,6,0,C,14370.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L00+,-48076.616,-31537.354,0,6,0,C,14370.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L00-,-47677.886,-31387.976,0,6,0,C,14370.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R01+,-48146.616,-31416.111,1,6,0,C,9070.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R01-,-47747.886,-31266.733,1,6,0,C,9070.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L01+,-48216.616,-31294.867,1,6,0,C,9070.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L01-,-47817.886,-31145.489,1,6,0,C,9070.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R02+,-48286.616,-31173.624,2,6,0,C,3770.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R02-,-47887.886,-31024.245,2,6,0,C,3770.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L02+,-48356.616,-31052.380,2,6,0,C,3770.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L02-,-47957.886,-30903.002,2,6,0,C,3770.022,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R03+,-48426.616,-30931.137,3,6,0,C,-1529.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R03-,-48027.886,-30781.758,3,6,0,C,-1529.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L03+,-48496.616,-30809.893,3,6,0,C,-1529.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L03-,-48097.886,-30660.515,3,6,0,C,-1529.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R04+,-48566.616,-30688.649,4,6,0,C,-6829.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R04-,-48167.886,-30539.271,4,6,0,C,-6829.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L04+,-48636.616,-30567.406,4,6,0,C,-6829.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L04-,-48237.886,-30418.028,4,6,0,C,-6829.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R05+,-48706.616,-30446.162,5,6,0,C,-12129.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R05-,-48307.886,-30296.784,5,6,0,C,-12129.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L05+,-48776.616,-30324.919,5,6,0,C,-12129.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L05-,-48377.886,-30175.541,5,6,0,C,-12129.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R06+,-48846.616,-30203.675,6,6,0,C,-17429.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R06-,-48447.886,-30054.297,6,6,0,C,-17429.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L06+,-48916.616,-30082.432,6,6,0,C,-17429.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L06-,-48517.886,-29933.053,6,6,0,C,-17429.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R07+,-48986.616,-29961.188,7,6,0,C,-22729.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R07-,-48587.886,-29811.810,7,6,0,C,-22729.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L07+,-49056.616,-29839.945,7,6,0,C,-22729.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,L07-,-48657.886,-29690.566,7,6,0,C,-22729.978,-30189.608,0.0,-2.0943951023931953,NC
ColumnPad,6,C,R08+,-49126.616,-29718.701,8,6,0,C,-28029.978,-30189.608,0.0,-2.0943951023931953,NC
