Group Section,Pad X center,Pad Y center,Pixel X center,Pixel Y center
C,-34567.886,-54095.162,22320.022,-53139.281
C,-34637.886,-53973.919,17020.022,-53139.281
C,-34707.886,-53852.675,17020.022,-53139.281
C,-34756.616,-54608.271,27620.022,-53139.281
C,-34777.886,-53731.431,11720.022,-53139.281
C,-34826.616,-54487.027,27620.022,-53139.281
C,-34847.886,-53610.188,11720.022,-53139.281
C,-34896.616,-54365.784,22320.022,-53139.281
C,-34917.886,-53488.944,6420.022,-53139.281
C,-34966.616,-54244.54,22320.022,-53139.281
C,-34987.886,-53367.701,6420.022,-53139.281
C,-35036.616,-54123.297,17020.022,-53139.281
C,-35057.886,-53246.457,1120.022,-53139.281
C,-35106.616,-54002.053,17020.022,-53139.281
C,-35127.886,-53125.214,1120.022,-53139.281
C,-35176.616,-53880.81,11720.022,-53139.281
C,-35197.886,-53003.97,-4179.978,-53139.281
C,-35246.616,-53759.566,11720.022,-53139.281
C,-35267.886,-52882.727,-4179.978,-53139.281
C,-35316.616,-53638.323,6420.022,-53139.281
C,-35337.886,-52761.483,-9479.978,-53139.281
C,-35386.616,-53517.079,6420.022,-53139.281
C,-35407.886,-52640.239,-9479.978,-53139.281
C,-35456.616,-53395.835,1120.022,-53139.281
C,-35477.886,-52518.996,-14779.978,-53139.281
C,-35526.616,-53274.592,1120.022,-53139.281
C,-35547.886,-52397.752,-14779.978,-53139.281
C,-35596.616,-53153.348,-4179.978,-53139.281
C,-35617.886,-52276.509,-20079.978,-53139.281
C,-35666.616,-53032.105,-4179.978,-53139.281
C,-35687.886,-52155.265,-20079.978,-53139.281
C,-35736.616,-52910.861,-9479.978,-53139.281
C,-35757.886,-52034.022,-25379.978,-53139.281
C,-35806.616,-52789.618,-9479.978,-53139.281
C,-35827.886,-51912.778,-25379.978,-53139.281
C,-35876.616,-52668.374,-14779.978,-53139.281
C,-35897.886,-51791.535,-30679.978,-53139.281
C,-35946.616,-52547.131,-14779.978,-53139.281
C,-35967.886,-51670.291,-30679.978,-53139.281
C,-36016.616,-52425.887,-20079.978,-53139.281
C,-36086.616,-52304.643,-20079.978,-53139.281
C,-36156.616,-52183.4,-25379.978,-53139.281
C,-36226.616,-52062.156,-25379.978,-53139.281
C,-36296.616,-51940.913,-30679.978,-53139.281
C,-36366.616,-51819.669,-30679.978,-53139.281
C,-37007.886,-49868.958,24970.022,-48549.346
C,-37077.886,-49747.715,24970.022,-48549.346
C,-37147.886,-49626.471,19670.022,-48549.346
C,-37217.886,-49505.228,19670.022,-48549.346
C,-37287.886,-49383.984,14370.022,-48549.346
C,-37357.886,-49262.74,14370.022,-48549.346
C,-37406.616,-50018.336,24970.022,-48549.346
C,-37427.886,-49141.497,9070.022,-48549.346
C,-37476.616,-49897.093,24970.022,-48549.346
C,-37497.886,-49020.253,9070.022,-48549.346
C,-37546.616,-49775.849,19670.022,-48549.346
C,-37567.886,-48899.01,3770.022,-48549.346
C,-37616.616,-49654.606,19670.022,-48549.346
C,-37637.886,-48777.766,3770.022,-48549.346
C,-37686.616,-49533.362,14370.022,-48549.346
C,-37707.886,-48656.523,-1529.978,-48549.346
C,-37756.616,-49412.119,14370.022,-48549.346
C,-37777.886,-48535.279,-1529.978,-48549.346
C,-37826.616,-49290.875,9070.022,-48549.346
C,-37847.886,-48414.036,-6829.978,-48549.346
C,-37896.616,-49169.632,9070.022,-48549.346
C,-37917.886,-48292.792,-6829.978,-48549.346
C,-37966.616,-49048.388,3770.022,-48549.346
C,-37987.886,-48171.548,-12129.978,-48549.346
C,-38036.616,-48927.144,3770.022,-48549.346
C,-38057.886,-48050.305,-12129.978,-48549.346
C,-38106.616,-48805.901,-1529.978,-48549.346
C,-38127.886,-47929.061,-17429.978,-48549.346
C,-38176.616,-48684.657,-1529.978,-48549.346
C,-38197.886,-47807.818,-17429.978,-48549.346
C,-38246.616,-48563.414,-6829.978,-48549.346
C,-38267.886,-47686.574,-22729.978,-48549.346
C,-38316.616,-48442.17,-6829.978,-48549.346
C,-38337.886,-47565.331,-22729.978,-48549.346
C,-38386.616,-48320.927,-12129.978,-48549.346
C,-38407.886,-47444.087,-28029.978,-48549.346
C,-38456.616,-48199.683,-12129.978,-48549.346
C,-38477.886,-47322.844,-28029.978,-48549.346
C,-38526.616,-48078.44,-17429.978,-48549.346
C,-38547.886,-47201.6,-33329.978,-48549.346
C,-38596.616,-47957.196,-17429.978,-48549.346
C,-38617.886,-47080.356,-33329.978,-48549.346
C,-38666.616,-47835.952,-22729.978,-48549.346
C,-38736.616,-47714.709,-22729.978,-48549.346
C,-38806.616,-47593.465,-28029.978,-48549.346
C,-38876.616,-47472.222,-28029.978,-48549.346
C,-38946.616,-47350.978,-33329.978,-48549.346
C,-39016.616,-47229.735,-33329.978,-48549.346
C,-39657.886,-45279.024,22320.022,-43959.412
C,-39727.886,-45157.78,22320.022,-43959.412
C,-39797.886,-45036.536,17020.022,-43959.412
C,-39867.886,-44915.293,17020.022,-43959.412
C,-39937.886,-44794.049,11720.022,-43959.412
C,-40007.886,-44672.806,11720.022,-43959.412
C,-40056.616,-45428.402,22320.022,-43959.412
C,-40077.886,-44551.562,6420.022,-43959.412
C,-40126.616,-45307.158,22320.022,-43959.412
C,-40147.886,-44430.319,6420.022,-43959.412
C,-40196.616,-45185.915,17020.022,-43959.412
C,-40217.886,-44309.075,1120.022,-43959.412
C,-40266.616,-45064.671,17020.022,-43959.412
C,-40287.886,-44187.832,1120.022,-43959.412
C,-40336.616,-44943.428,11720.022,-43959.412
C,-40357.886,-44066.588,-4179.978,-43959.412
C,-40406.616,-44822.184,11720.022,-43959.412
C,-40427.886,-43945.344,-4179.978,-43959.412
C,-40476.616,-44700.94,6420.022,-43959.412
C,-40497.886,-43824.101,-9479.978,-43959.412
C,-40546.616,-44579.697,6420.022,-43959.412
C,-40567.886,-43702.857,-9479.978,-43959.412
C,-40616.616,-44458.453,1120.022,-43959.412
C,-40637.886,-43581.614,-14779.978,-43959.412
C,-40686.616,-44337.21,1120.022,-43959.412
C,-40707.886,-43460.37,-14779.978,-43959.412
C,-40756.616,-44215.966,-4179.978,-43959.412
C,-40777.886,-43339.127,-20079.978,-43959.412
C,-40826.616,-44094.723,-4179.978,-43959.412
C,-40847.886,-43217.883,-20079.978,-43959.412
C,-40896.616,-43973.479,-9479.978,-43959.412
C,-40917.886,-43096.64,-25379.978,-43959.412
C,-40966.616,-43852.236,-9479.978,-43959.412
C,-40987.886,-42975.396,-25379.978,-43959.412
C,-41036.616,-43730.992,-14779.978,-43959.412
C,-41057.886,-42854.152,-30679.978,-43959.412
C,-41106.616,-43609.748,-14779.978,-43959.412
C,-41127.886,-42732.909,-30679.978,-43959.412
C,-41176.616,-43488.505,-20079.978,-43959.412
C,-41197.886,-42611.665,-35979.978,-43959.412
C,-41246.616,-43367.261,-20079.978,-43959.412
C,-41267.886,-42490.422,-35979.978,-43959.412
C,-41316.616,-43246.018,-25379.978,-43959.412
C,-41386.616,-43124.774,-25379.978,-43959.412
C,-41456.616,-43003.531,-30679.978,-43959.412
C,-41526.616,-42882.287,-30679.978,-43959.412
C,-41596.616,-42761.044,-35979.978,-43959.412
C,-41666.616,-42639.8,-35979.978,-43959.412
C,-42307.886,-40689.089,19670.022,-39369.477
C,-42377.886,-40567.845,19670.022,-39369.477
C,-42447.886,-40446.602,14370.022,-39369.477
C,-42517.886,-40325.358,14370.022,-39369.477
C,-42587.886,-40204.115,9070.022,-39369.477
C,-42657.886,-40082.871,9070.022,-39369.477
C,-42706.616,-40838.467,19670.022,-39369.477
C,-42727.886,-39961.628,3770.022,-39369.477
C,-42776.616,-40717.224,19670.022,-39369.477
C,-42797.886,-39840.384,3770.022,-39369.477
C,-42846.616,-40595.98,14370.022,-39369.477
C,-42867.886,-39719.14,-1529.978,-39369.477
C,-42916.616,-40474.736,14370.022,-39369.477
C,-42937.886,-39597.897,-1529.978,-39369.477
C,-42986.616,-40353.493,9070.022,-39369.477
C,-43007.886,-39476.653,-6829.978,-39369.477
C,-43056.616,-40232.249,9070.022,-39369.477
C,-43077.886,-39355.41,-6829.978,-39369.477
C,-43126.616,-40111.006,3770.022,-39369.477
C,-43147.886,-39234.166,-12129.978,-39369.477
C,-43196.616,-39989.762,3770.022,-39369.477
C,-43217.886,-39112.923,-12129.978,-39369.477
C,-43266.616,-39868.519,-1529.978,-39369.477
C,-43287.886,-38991.679,-17429.978,-39369.477
C,-43336.616,-39747.275,-1529.978,-39369.477
C,-43357.886,-38870.436,-17429.978,-39369.477
C,-43406.616,-39626.032,-6829.978,-39369.477
C,-43427.886,-38749.192,-22729.978,-39369.477
C,-43476.616,-39504.788,-6829.978,-39369.477
C,-43497.886,-38627.948,-22729.978,-39369.477
C,-43546.616,-39383.544,-12129.978,-39369.477
C,-43567.886,-38506.705,-28029.978,-39369.477
C,-43616.616,-39262.301,-12129.978,-39369.477
C,-43637.886,-38385.461,-28029.978,-39369.477
C,-43686.616,-39141.057,-17429.978,-39369.477
C,-43707.886,-38264.218,-33329.978,-39369.477
C,-43756.616,-39019.814,-17429.978,-39369.477
C,-43777.886,-38142.974,-33329.978,-39369.477
C,-43826.616,-38898.57,-22729.978,-39369.477
C,-43847.886,-38021.731,-38629.978,-39369.477
C,-43896.616,-38777.327,-22729.978,-39369.477
C,-43917.886,-37900.487,-38629.978,-39369.477
C,-43966.616,-38656.083,-28029.978,-39369.477
C,-44036.616,-38534.84,-28029.978,-39369.477
C,-44106.616,-38413.596,-33329.978,-39369.477
C,-44176.616,-38292.352,-33329.978,-39369.477
C,-44246.616,-38171.109,-38629.978,-39369.477
C,-44316.616,-38049.865,-38629.978,-39369.477
C,-44957.886,-36099.154,17020.022,-34779.542
C,-45027.886,-35977.911,17020.022,-34779.542
C,-45097.886,-35856.667,11720.022,-34779.542
C,-45167.886,-35735.424,11720.022,-34779.542
C,-45237.886,-35614.18,6420.022,-34779.542
C,-45307.886,-35492.936,6420.022,-34779.542
C,-45356.616,-36248.532,17020.022,-34779.542
C,-45377.886,-35371.693,1120.022,-34779.542
C,-45426.616,-36127.289,17020.022,-34779.542
C,-45447.886,-35250.449,1120.022,-34779.542
C,-45496.616,-36006.045,11720.022,-34779.542
C,-45517.886,-35129.206,-4179.978,-34779.542
C,-45566.616,-35884.802,11720.022,-34779.542
C,-45587.886,-35007.962,-4179.978,-34779.542
C,-45636.616,-35763.558,6420.022,-34779.542
C,-45657.886,-34886.719,-9479.978,-34779.542
C,-45706.616,-35642.315,6420.022,-34779.542
C,-45727.886,-34765.475,-9479.978,-34779.542
C,-45776.616,-35521.071,1120.022,-34779.542
C,-45797.886,-34644.232,-14779.978,-34779.542
C,-45846.616,-35399.828,1120.022,-34779.542
C,-45867.886,-34522.988,-14779.978,-34779.542
C,-45916.616,-35278.584,-4179.978,-34779.542
C,-45937.886,-34401.744,-20079.978,-34779.542
C,-45986.616,-35157.34,-4179.978,-34779.542
C,-46007.886,-34280.501,-20079.978,-34779.542
C,-46056.616,-35036.097,-9479.978,-34779.542
C,-46077.886,-34159.257,-25379.978,-34779.542
C,-46126.616,-34914.853,-9479.978,-34779.542
C,-46147.886,-34038.014,-25379.978,-34779.542
C,-46196.616,-34793.61,-14779.978,-34779.542
C,-46217.886,-33916.77,-30679.978,-34779.542
C,-46266.616,-34672.366,-14779.978,-34779.542
C,-46287.886,-33795.527,-30679.978,-34779.542
C,-46336.616,-34551.123,-20079.978,-34779.542
C,-46357.886,-33674.283,-35979.978,-34779.542
C,-46406.616,-34429.879,-20079.978,-34779.542
C,-46427.886,-33553.04,-35979.978,-34779.542
C,-46476.616,-34308.636,-25379.978,-34779.542
C,-46497.886,-33431.796,-41279.978,-34779.542
C,-46546.616,-34187.392,-25379.978,-34779.542
C,-46567.886,-33310.552,-41279.978,-34779.542
C,-46616.616,-34066.148,-30679.978,-34779.542
C,-46686.616,-33944.905,-30679.978,-34779.542
C,-46756.616,-33823.661,-35979.978,-34779.542
C,-46826.616,-33702.418,-35979.978,-34779.542
C,-46896.616,-33581.174,-41279.978,-34779.542
C,-46966.616,-33459.931,-41279.978,-34779.542
C,-47607.886,-31509.22,14370.022,-30189.608
C,-47677.886,-31387.976,14370.022,-30189.608
C,-47747.886,-31266.733,9070.022,-30189.608
C,-47817.886,-31145.489,9070.022,-30189.608
C,-47887.886,-31024.245,3770.022,-30189.608
C,-47957.886,-30903.002,3770.022,-30189.608
C,-48006.616,-31658.598,14370.022,-30189.608
C,-48027.886,-30781.758,-1529.978,-30189.608
C,-48076.616,-31537.354,14370.022,-30189.608
C,-48097.886,-30660.515,-1529.978,-30189.608
C,-48146.616,-31416.111,9070.022,-30189.608
C,-48167.886,-30539.271,-6829.978,-30189.608
C,-48216.616,-31294.867,9070.022,-30189.608
C,-48237.886,-30418.028,-6829.978,-30189.608
C,-48286.616,-31173.624,3770.022,-30189.608
C,-48307.886,-30296.784,-12129.978,-30189.608
C,-48356.616,-31052.38,3770.022,-30189.608
C,-48377.886,-30175.541,-12129.978,-30189.608
C,-48426.616,-30931.137,-1529.978,-30189.608
C,-48447.886,-30054.297,-17429.978,-30189.608
C,-48496.616,-30809.893,-1529.978,-30189.608
C,-48517.886,-29933.053,-17429.978,-30189.608
C,-48566.616,-30688.649,-6829.978,-30189.608
C,-48587.886,-29811.81,-22729.978,-30189.608
C,-48636.616,-30567.406,-6829.978,-30189.608
C,-48657.886,-29690.566,-22729.978,-30189.608
C,-48706.616,-30446.162,-12129.978,-30189.608
C,-48727.886,-29569.323,-28029.978,-30189.608
C,-48776.616,-30324.919,-12129.978,-30189.608
C,-48797.886,-29448.079,-28029.978,-30189.608
C,-48846.616,-30203.675,-17429.978,-30189.608
C,-48867.886,-29326.836,-33329.978,-30189.608
C,-48916.616,-30082.432,-17429.978,-30189.608
C,-48937.886,-29205.592,-33329.978,-30189.608
C,-48986.616,-29961.188,-22729.978,-30189.608
C,-49007.886,-29084.348,-38629.978,-30189.608
C,-49056.616,-29839.945,-22729.978,-30189.608
C,-49077.886,-28963.105,-38629.978,-30189.608
C,-49126.616,-29718.701,-28029.978,-30189.608
C,-49147.886,-28841.861,-43929.978,-30189.608
C,-49196.616,-29597.457,-28029.978,-30189.608
C,-49217.886,-28720.618,-43929.978,-30189.608
C,-49266.616,-29476.214,-33329.978,-30189.608
C,-49336.616,-29354.97,-33329.978,-30189.608
C,-49406.616,-29233.727,-38629.978,-30189.608
C,-49476.616,-29112.483,-38629.978,-30189.608
C,-49546.616,-28991.24,-43929.978,-30189.608
C,-49616.616,-28869.996,-43929.978,-30189.608
C,-50257.886,-26919.285,11720.022,-25599.673
C,-50327.886,-26798.041,11720.022,-25599.673
C,-50397.886,-26676.798,6420.022,-25599.673
C,-50467.886,-26555.554,6420.022,-25599.673
C,-50537.886,-26434.311,1120.022,-25599.673
C,-50607.886,-26313.067,1120.022,-25599.673
C,-50656.616,-27068.663,11720.022,-25599.673
C,-50677.886,-26191.824,-4179.978,-25599.673
C,-50726.616,-26947.42,11720.022,-25599.673
C,-50747.886,-26070.58,-4179.978,-25599.673
C,-50796.616,-26826.176,6420.022,-25599.673
C,-50817.886,-25949.337,-9479.978,-25599.673
C,-50866.616,-26704.933,6420.022,-25599.673
C,-50887.886,-25828.093,-9479.978,-25599.673
C,-50936.616,-26583.689,1120.022,-25599.673
C,-50957.886,-25706.849,-14779.978,-25599.673
C,-51006.616,-26462.445,1120.022,-25599.673
C,-51027.886,-25585.606,-14779.978,-25599.673
C,-51076.616,-26341.202,-4179.978,-25599.673
C,-51097.886,-25464.362,-20079.978,-25599.673
C,-51146.616,-26219.958,-4179.978,-25599.673
C,-51167.886,-25343.119,-20079.978,-25599.673
C,-51216.616,-26098.715,-9479.978,-25599.673
C,-51237.886,-25221.875,-25379.978,-25599.673
C,-51286.616,-25977.471,-9479.978,-25599.673
C,-51307.886,-25100.632,-25379.978,-25599.673
C,-51356.616,-25856.228,-14779.978,-25599.673
C,-51377.886,-24979.388,-30679.978,-25599.673
C,-51426.616,-25734.984,-14779.978,-25599.673
C,-51447.886,-24858.145,-30679.978,-25599.673
C,-51496.616,-25613.741,-20079.978,-25599.673
C,-51517.886,-24736.901,-35979.978,-25599.673
C,-51566.616,-25492.497,-20079.978,-25599.673
C,-51587.886,-24615.657,-35979.978,-25599.673
C,-51636.616,-25371.253,-25379.978,-25599.673
C,-51657.886,-24494.414,-41279.978,-25599.673
C,-51706.616,-25250.01,-25379.978,-25599.673
C,-51727.886,-24373.17,-41279.978,-25599.673
C,-51776.616,-25128.766,-30679.978,-25599.673
C,-51797.886,-24251.927,-46579.978,-25599.673
C,-51846.616,-25007.523,-30679.978,-25599.673
C,-51867.886,-24130.683,-46579.978,-25599.673
C,-51916.616,-24886.279,-35979.978,-25599.673
C,-51986.616,-24765.036,-35979.978,-25599.673
C,-52056.616,-24643.792,-41279.978,-25599.673
C,-52126.616,-24522.549,-41279.978,-25599.673
C,-52196.616,-24401.305,-46579.978,-25599.673
C,-52266.616,-24280.061,-46579.978,-25599.673
C,-52907.886,-22329.35,9070.022,-21009.739
C,-52977.886,-22208.107,9070.022,-21009.739
C,-53047.886,-22086.863,3770.022,-21009.739
C,-53117.886,-21965.62,3770.022,-21009.739
C,-53187.886,-21844.376,-1529.978,-21009.739
C,-53257.886,-21723.133,-1529.978,-21009.739
C,-53306.616,-22478.729,9070.022,-21009.739
C,-53327.886,-21601.889,-6829.978,-21009.739
C,-53376.616,-22357.485,9070.022,-21009.739
C,-53397.886,-21480.645,-6829.978,-21009.739
C,-53446.616,-22236.241,3770.022,-21009.739
C,-53467.886,-21359.402,-12129.978,-21009.739
C,-53516.616,-22114.998,3770.022,-21009.739
C,-53537.886,-21238.158,-12129.978,-21009.739
C,-53586.616,-21993.754,-1529.978,-21009.739
C,-53607.886,-21116.915,-17429.978,-21009.739
C,-53656.616,-21872.511,-1529.978,-21009.739
C,-53677.886,-20995.671,-17429.978,-21009.739
C,-53726.616,-21751.267,-6829.978,-21009.739
C,-53747.886,-20874.428,-22729.978,-21009.739
C,-53796.616,-21630.024,-6829.978,-21009.739
C,-53817.886,-20753.184,-22729.978,-21009.739
C,-53866.616,-21508.78,-12129.978,-21009.739
C,-53887.886,-20631.941,-28029.978,-21009.739
C,-53936.616,-21387.537,-12129.978,-21009.739
C,-53957.886,-20510.697,-28029.978,-21009.739
C,-54006.616,-21266.293,-17429.978,-21009.739
C,-54027.886,-20389.453,-33329.978,-21009.739
C,-54076.616,-21145.049,-17429.978,-21009.739
C,-54097.886,-20268.21,-33329.978,-21009.739
C,-54146.616,-21023.806,-22729.978,-21009.739
C,-54167.886,-20146.966,-38629.978,-21009.739
C,-54216.616,-20902.562,-22729.978,-21009.739
C,-54237.886,-20025.723,-38629.978,-21009.739
C,-54286.616,-20781.319,-28029.978,-21009.739
C,-54307.886,-19904.479,-43929.978,-21009.739
C,-54356.616,-20660.075,-28029.978,-21009.739
C,-54377.886,-19783.236,-43929.978,-21009.739
C,-54426.616,-20538.832,-33329.978,-21009.739
C,-54447.886,-19661.992,-49229.978,-21009.739
C,-54496.616,-20417.588,-33329.978,-21009.739
C,-54517.886,-19540.749,-49229.978,-21009.739
C,-54566.616,-20296.345,-38629.978,-21009.739
C,-54636.616,-20175.101,-38629.978,-21009.739
C,-54706.616,-20053.857,-43929.978,-21009.739
C,-54776.616,-19932.614,-43929.978,-21009.739
C,-54846.616,-19811.37,-49229.978,-21009.739
C,-54916.616,-19690.127,-49229.978,-21009.739
C,-55557.886,-17739.416,6420.022,-16419.804
C,-55627.886,-17618.172,6420.022,-16419.804
C,-55697.886,-17496.929,1120.022,-16419.804
C,-55767.886,-17375.685,1120.022,-16419.804
C,-55837.886,-17254.441,-4179.978,-16419.804
C,-55907.886,-17133.198,-4179.978,-16419.804
C,-55956.616,-17888.794,6420.022,-16419.804
C,-55977.886,-17011.954,-9479.978,-16419.804
C,-56026.616,-17767.55,6420.022,-16419.804
C,-56047.886,-16890.711,-9479.978,-16419.804
C,-56096.616,-17646.307,1120.022,-16419.804
C,-56117.886,-16769.467,-14779.978,-16419.804
C,-56166.616,-17525.063,1120.022,-16419.804
C,-56187.886,-16648.224,-14779.978,-16419.804
C,-56236.616,-17403.82,-4179.978,-16419.804
C,-56257.886,-16526.98,-20079.978,-16419.804
C,-56306.616,-17282.576,-4179.978,-16419.804
C,-56327.886,-16405.737,-20079.978,-16419.804
C,-56376.616,-17161.333,-9479.978,-16419.804
C,-56397.886,-16284.493,-25379.978,-16419.804
C,-56446.616,-17040.089,-9479.978,-16419.804
C,-56467.886,-16163.249,-25379.978,-16419.804
C,-56516.616,-16918.845,-14779.978,-16419.804
C,-56537.886,-16042.006,-30679.978,-16419.804
C,-56586.616,-16797.602,-14779.978,-16419.804
C,-56607.886,-15920.762,-30679.978,-16419.804
C,-56656.616,-16676.358,-20079.978,-16419.804
C,-56677.886,-15799.519,-35979.978,-16419.804
C,-56726.616,-16555.115,-20079.978,-16419.804
C,-56747.886,-15678.275,-35979.978,-16419.804
C,-56796.616,-16433.871,-25379.978,-16419.804
C,-56817.886,-15557.032,-41279.978,-16419.804
C,-56866.616,-16312.628,-25379.978,-16419.804
C,-56887.886,-15435.788,-41279.978,-16419.804
C,-56936.616,-16191.384,-30679.978,-16419.804
C,-56957.886,-15314.545,-46579.978,-16419.804
C,-57006.616,-16070.141,-30679.978,-16419.804
C,-57027.886,-15193.301,-46579.978,-16419.804
C,-57076.616,-15948.897,-35979.978,-16419.804
C,-57097.886,-15072.057,-51879.978,-16419.804
C,-57146.616,-15827.653,-35979.978,-16419.804
C,-57167.886,-14950.814,-51879.978,-16419.804
C,-57216.616,-15706.41,-41279.978,-16419.804
C,-57286.616,-15585.166,-41279.978,-16419.804
C,-57356.616,-15463.923,-46579.978,-16419.804
C,-57426.616,-15342.679,-46579.978,-16419.804
C,-57496.616,-15221.436,-51879.978,-16419.804
C,-57566.616,-15100.192,-51879.978,-16419.804
C,-58207.886,-13149.481,3770.022,-11829.869
C,-58277.886,-13028.238,3770.022,-11829.869
C,-58347.886,-12906.994,-1529.978,-11829.869
C,-58417.886,-12785.75,-1529.978,-11829.869
C,-58487.886,-12664.507,-6829.978,-11829.869
C,-58557.886,-12543.263,-6829.978,-11829.869
C,-58606.616,-13298.859,3770.022,-11829.869
C,-58627.886,-12422.02,-12129.978,-11829.869
C,-58676.616,-13177.616,3770.022,-11829.869
C,-58697.886,-12300.776,-12129.978,-11829.869
C,-58746.616,-13056.372,-1529.978,-11829.869
C,-58767.886,-12179.533,-17429.978,-11829.869
C,-58816.616,-12935.129,-1529.978,-11829.869
C,-58837.886,-12058.289,-17429.978,-11829.869
C,-58886.616,-12813.885,-6829.978,-11829.869
C,-58907.886,-11937.046,-22729.978,-11829.869
C,-58956.616,-12692.642,-6829.978,-11829.869
C,-58977.886,-11815.802,-22729.978,-11829.869
C,-59026.616,-12571.398,-12129.978,-11829.869
C,-59047.886,-11694.558,-28029.978,-11829.869
C,-59096.616,-12450.154,-12129.978,-11829.869
C,-59117.886,-11573.315,-28029.978,-11829.869
C,-59166.616,-12328.911,-17429.978,-11829.869
C,-59187.886,-11452.071,-33329.978,-11829.869
C,-59236.616,-12207.667,-17429.978,-11829.869
C,-59257.886,-11330.828,-33329.978,-11829.869
C,-59306.616,-12086.424,-22729.978,-11829.869
C,-59327.886,-11209.584,-38629.978,-11829.869
C,-59376.616,-11965.18,-22729.978,-11829.869
C,-59397.886,-11088.341,-38629.978,-11829.869
C,-59446.616,-11843.937,-28029.978,-11829.869
C,-59467.886,-10967.097,-43929.978,-11829.869
C,-59516.616,-11722.693,-28029.978,-11829.869
C,-59537.886,-10845.853,-43929.978,-11829.869
C,-59586.616,-11601.449,-33329.978,-11829.869
C,-59607.886,-10724.61,-49229.978,-11829.869
C,-59656.616,-11480.206,-33329.978,-11829.869
C,-59677.886,-10603.366,-49229.978,-11829.869
C,-59726.616,-11358.962,-38629.978,-11829.869
C,-59747.886,-10482.123,-54529.978,-11829.869
C,-59796.616,-11237.719,-38629.978,-11829.869
C,-59817.886,-10360.879,-54529.978,-11829.869
C,-59866.616,-11116.475,-43929.978,-11829.869
C,-59936.616,-10995.232,-43929.978,-11829.869
C,-60006.616,-10873.988,-49229.978,-11829.869
C,-60076.616,-10752.745,-49229.978,-11829.869
C,-60146.616,-10631.501,-54529.978,-11829.869
C,-60216.616,-10510.257,-54529.978,-11829.869
C,-60857.886,-8559.546,1120.022,-7239.935
C,-60927.886,-8438.303,1120.022,-7239.935
C,-60997.886,-8317.059,-4179.978,-7239.935
C,-61067.886,-8195.816,-4179.978,-7239.935
C,-61137.886,-8074.572,-9479.978,-7239.935
C,-61207.886,-7953.329,-9479.978,-7239.935
C,-61256.616,-8708.925,1120.022,-7239.935
C,-61277.886,-7832.085,-14779.978,-7239.935
C,-61326.616,-8587.681,1120.022,-7239.935
C,-61347.886,-7710.842,-14779.978,-7239.935
C,-61396.616,-8466.438,-4179.978,-7239.935
C,-61417.886,-7589.598,-20079.978,-7239.935
C,-61466.616,-8345.194,-4179.978,-7239.935
C,-61487.886,-7468.354,-20079.978,-7239.935
C,-61536.616,-8223.95,-9479.978,-7239.935
C,-61557.886,-7347.111,-25379.978,-7239.935
C,-61606.616,-8102.707,-9479.978,-7239.935
C,-61627.886,-7225.867,-25379.978,-7239.935
C,-61676.616,-7981.463,-14779.978,-7239.935
C,-61697.886,-7104.624,-30679.978,-7239.935
C,-61746.616,-7860.22,-14779.978,-7239.935
C,-61767.886,-6983.38,-30679.978,-7239.935
C,-61816.616,-7738.976,-20079.978,-7239.935
C,-61837.886,-6862.137,-35979.978,-7239.935
C,-61886.616,-7617.733,-20079.978,-7239.935
C,-61907.886,-6740.893,-35979.978,-7239.935
C,-61956.616,-7496.489,-25379.978,-7239.935
C,-61977.886,-6619.65,-41279.978,-7239.935
C,-62026.616,-7375.246,-25379.978,-7239.935
C,-62047.886,-6498.406,-41279.978,-7239.935
C,-62096.616,-7254.002,-30679.978,-7239.935
C,-62117.886,-6377.162,-46579.978,-7239.935
C,-62166.616,-7132.758,-30679.978,-7239.935
C,-62187.886,-6255.919,-46579.978,-7239.935
C,-62236.616,-7011.515,-35979.978,-7239.935
C,-62257.886,-6134.675,-51879.978,-7239.935
C,-62306.616,-6890.271,-35979.978,-7239.935
C,-62327.886,-6013.432,-51879.978,-7239.935
C,-62376.616,-6769.028,-41279.978,-7239.935
C,-62397.886,-5892.188,-57179.978,-7239.935
C,-62446.616,-6647.784,-41279.978,-7239.935
C,-62467.886,-5770.945,-57179.978,-7239.935
C,-62516.616,-6526.541,-46579.978,-7239.935
C,-62586.616,-6405.297,-46579.978,-7239.935
C,-62656.616,-6284.054,-51879.978,-7239.935
C,-62726.616,-6162.81,-51879.978,-7239.935
C,-62796.616,-6041.566,-57179.978,-7239.935
C,-62866.616,-5920.323,-57179.978,-7239.935
C,-63317.886,-4298.701,-1529.978,-2650.0
C,-63387.886,-4177.458,-1529.978,-2650.0
C,-63457.886,-4056.214,-6829.978,-2650.0
C,-63527.886,-3934.971,-6829.978,-2650.0
C,-63597.886,-3813.727,-12129.978,-2650.0
C,-63667.886,-3692.484,-12129.978,-2650.0
C,-63716.616,-4448.08,-1529.978,-2650.0
C,-63737.886,-3571.24,-17429.978,-2650.0
C,-63786.616,-4326.836,-1529.978,-2650.0
C,-63807.886,-3449.997,-17429.978,-2650.0
C,-63856.616,-4205.593,-6829.978,-2650.0
C,-63877.886,-3328.753,-22729.978,-2650.0
C,-63926.616,-4084.349,-6829.978,-2650.0
C,-63947.886,-3207.509,-22729.978,-2650.0
C,-63996.616,-3963.105,-12129.978,-2650.0
C,-64017.886,-3086.266,-28029.978,-2650.0
C,-64066.616,-3841.862,-12129.978,-2650.0
